1329727.0133377004	1.9303157470000927e-20
1997002.6765129787	1.9164958774482702e-20
2664426.1840028516	1.9187790533683696e-20
3331447.2125489246	1.9306382645276187e-20
3996405.6813591886	1.914705058848414e-20
4658173.607756584	1.902414273713698e-20
5316422.976786178	1.9023861818204394e-20
5970581.2582133915	1.915892802330861e-20
6620680.84853061	1.8960716572797268e-20
7265802.5365406135	1.8844515051830612e-20
7906318.684444739	1.880825919022435e-20
8541177.640700372	1.8934901389553327e-20
9169562.738211676	1.8748318283169827e-20
9791851.528694663	1.85917332794907e-20
10407473.22168066	1.858632160890028e-20
11015124.788217334	1.8696785068564513e-20
11615507.204164613	1.8518496820134823e-20
12208156.201900434	1.8370292270101424e-20
12792450.233243044	1.8374115373099298e-20
13367853.217701036	1.8447360907253478e-20
13933435.944159646	1.8298525593101178e-20
14489541.485499118	1.8147445649374454e-20
15035793.232816152	1.816423766040138e-20
15571467.715665085	1.823588208118433e-20
16096755.943046411	1.808749861041066e-20
16610816.52177279	1.7898350301399113e-20
17113804.7920385	1.7917209450005273e-20
17605174.875871014	1.8008586376517743e-20
18084632.56856495	1.7862949793433157e-20
18551454.40686525	1.769751962546621e-20
19006220.16183123	1.763877602811436e-20
19448204.17005128	1.7766296944387952e-20
19876682.18239654	1.766479254549068e-20
20292753.582744755	1.7422112765273526e-20
20695591.597487617	1.736675081010338e-20
21085271.815416563	1.7471068678757152e-20
21461532.25587586	1.7389313648515063e-20
21823440.94801734	1.7190995680049016e-20
22192862.716323916	1.7062435993042472e-20
22545912.354349293	1.7174985832148557e-20
22883900.46561119	1.7092136240503658e-20
23206369.961715255	1.6861257810954672e-20
23512226.500270024	1.6792063849455258e-20
23802625.114470042	1.6850925333235168e-20
24077151.574054603	1.678548131619118e-20
24335042.092628483	1.6591594076761896e-20
24577994.948734123	1.647067419371448e-20
24804073.426354792	1.65448918048075e-20
25014727.67511172	1.648560355960364e-20
25208405.77843034	1.631259126624338e-20
25386451.789291073	1.6192080948597264e-20
