0.0	1.1646E+00
526455.3257399912	1.1607E+00
1053810.4620850945	1.1568E+00
1581361.3154494457	1.1530E+00
2108999.7060217913	1.1490E+00
2636306.5849783104	1.1451E+00
3162633.663578506	1.1410E+00
3686781.653420771	1.1370E+00
4208398.556458264	1.1330E+00
4729037.535270787	1.1290E+00
5246827.918847731	1.1249E+00
5762831.075955636	1.1208E+00
6277740.935240957	1.1167E+00
6788896.898613205	1.1125E+00
7297851.978493399	1.1084E+00
7804211.482270326	1.1043E+00
8307876.805778961	1.1001E+00
8807890.510786336	1.0960E+00
9305345.892012827	1.0918E+00
9800416.112084221	1.0877E+00
10292083.230328057	1.0837E+00
10780351.087511018	1.0797E+00
11263942.615709651	1.0757E+00
11745023.474646613	1.0718E+00
12222536.923650507	1.0679E+00
12696280.44940722	1.0641E+00
13165775.739013635	1.0602E+00
13631423.658958001	1.0563E+00
14093045.016957834	1.0525E+00
14550163.170906365	1.0486E+00
15003104.82066962	1.0449E+00
15451495.965439722	1.0410E+00
15895177.756162403	1.0372E+00
16334098.468235092	1.0333E+00
16768488.149111716	1.0294E+00
17197940.15457665	1.0256E+00
17622671.705019645	1.0217E+00
18042910.165768713	1.0178E+00
18457423.581312753	1.0139E+00
18867316.179573607	1.0100E+00
19297605.423989784	1.0060E+00
19722327.770828675	1.0018E+00
20141789.688356895	9.9700E-01
20555028.246392656	9.9165E-01
20963214.870338947	9.8661E-01
21365699.240137216	9.8170E-01
21762876.91230183	9.7672E-01
22153868.290887713	9.7185E-01
22540137.10805682	9.6709E-01
22920299.955497965	9.6238E-01
23295662.412131578	9.5763E-01
23665245.71814119	9.5292E-01
24029469.25547878	9.4828E-01
24388655.86743148	9.4376E-01
24742397.751632724	9.3919E-01
25091579.79422579	9.3462E-01
25435639.952829964	9.3016E-01
25774567.480561145	9.2578E-01
26108017.17882842	9.2143E-01
26437391.993349116	9.1717E-01
26762410.91549863	9.1324E-01
27081728.988563493	9.0770E-01
27396872.23407081	9.0160E-01
27707858.398115143	8.9600E-01
28013910.812487427	8.9073E-01
28315961.343560275	8.8563E-01
28612493.320401143	8.8055E-01
28905911.969872188	8.7543E-01
29194536.756215196	8.7046E-01
29479376.347032852	8.6561E-01
29760347.67622852	8.6078E-01
