1	24310471600.0
2	2343388900.0
3	55.47
4	0.7374
5	17.32
6	7079420.0
7	1950143.0
8	14133530.0
9	841.1
10	2147586.0
11	57510.0
12	1020000.0
13	84100.0
14	1000000.0
15	8373.0
16	444866.0
17	5237.0
18	102500.0
19	3691.931
20	62870.4
21	31.2
22	2422.0
23	288.4
24	12860.0
25	9168.0
26	838000.0
27	2323.0
28	47797.0
29	527.0
30	1225.9
31	35.97
32	120.6
33	6.089
34	65.78
35	11.32
36	55.15
37	6.572
38	23.63993
39	4.608
40	11.331
41	0.7554
42	2.603
44	1.8988
45	0.3708
46	1.4346
47	0.4913
48	1.5849
49	0.1808
50	3.7329
51	0.3292
52	4.8147
53	0.9975
54	5.383714
55	0.3671
56	4.3514
57	0.440497
58	1.169
59	0.1737
60	0.8355059
62	0.25422
63	0.09513
64	0.3321
65	0.05907
66	0.386227
67	0.08986
68	0.255409
69	0.037
70	0.248414
71	0.035723
72	0.1699009
73	0.02098958
74	0.127703
75	0.05254
76	0.673795
77	0.6448
78	1.356995
79	0.1955
80	0.41273
81	0.1845
82	3.258003
83	0.1388
90	0.03512
92	0.009305
