     R_cyl [km]         z [km]        T [MeV]
    5.00000E-01    1.52267E+01    9.06608E+00
    1.50000E+00    1.52329E+01    9.13047E+00
    2.50000E+00    1.52213E+01    9.16155E+00
    3.50000E+00    1.51886E+01    9.19048E+00
    4.50000E+00    1.51330E+01    9.25160E+00
    5.50000E+00    1.50280E+01    9.38124E+00
    6.50000E+00    1.48473E+01    9.62556E+00
    7.50000E+00    1.45328E+01    1.00564E+01
    8.50000E+00    1.43958E+01    9.76708E+00
    9.50000E+00    1.42067E+01    9.61880E+00
    1.05000E+01    1.38567E+01    9.87040E+00
    1.15000E+01    1.34257E+01    1.00236E+01
    1.25000E+01    1.31189E+01    9.79260E+00
    1.35000E+01    1.24864E+01    1.02390E+01
    1.45000E+01    1.21277E+01    9.78176E+00
    1.55000E+01    1.14460E+01    1.00064E+01
    1.65000E+01    1.09127E+01    9.68255E+00
    1.75000E+01    1.02131E+01    9.53085E+00
    1.85000E+01    9.38580E+00    9.45710E+00
    1.95000E+01    8.46117E+00    9.27041E+00
    2.05000E+01    7.54682E+00    8.99091E+00
    2.15000E+01    6.36731E+00    8.67235E+00
    2.25000E+01    4.92318E+00    8.34041E+00
    2.35000E+01    2.96148E+00    8.01874E+00
    2.45000E+01    0.00000E+00    0.00000E+00
    2.55000E+01    0.00000E+00    0.00000E+00
    2.65000E+01    0.00000E+00    0.00000E+00
    2.75000E+01    0.00000E+00    0.00000E+00
    2.85000E+01    0.00000E+00    0.00000E+00
    2.95000E+01    0.00000E+00    0.00000E+00
    3.05000E+01    0.00000E+00    0.00000E+00
    3.15000E+01    0.00000E+00    0.00000E+00
    3.25000E+01    0.00000E+00    0.00000E+00
    3.35000E+01    0.00000E+00    0.00000E+00
    3.45000E+01    0.00000E+00    0.00000E+00
    3.55000E+01    0.00000E+00    0.00000E+00
    3.65000E+01    0.00000E+00    0.00000E+00
    3.75000E+01    0.00000E+00    0.00000E+00
    3.85000E+01    0.00000E+00    0.00000E+00
    3.95000E+01    0.00000E+00    0.00000E+00
    4.05000E+01    0.00000E+00    0.00000E+00
    4.15000E+01    0.00000E+00    0.00000E+00
    4.25000E+01    0.00000E+00    0.00000E+00
    4.35000E+01    0.00000E+00    0.00000E+00
    4.45000E+01    0.00000E+00    0.00000E+00
    4.55000E+01    0.00000E+00    0.00000E+00
    4.65000E+01    0.00000E+00    0.00000E+00
