     R_cyl [km]         z [km]        T [MeV]
    5.00000E-01    2.12002E+01    3.61040E+00
    1.50000E+00    2.10476E+01    3.78324E+00
    2.50000E+00    2.08425E+01    4.12022E+00
    3.50000E+00    2.07001E+01    4.33852E+00
    4.50000E+00    2.06227E+01    4.31379E+00
    5.50000E+00    2.05210E+01    4.20986E+00
    6.50000E+00    2.04643E+01    3.78860E+00
    7.50000E+00    2.02881E+01    1.98192E+00
    8.50000E+00    2.02395E+01    3.12992E+00
    9.50000E+00    2.00687E+01    3.94025E+00
    1.05000E+01    1.98658E+01    3.82318E+00
    1.15000E+01    1.95195E+01    2.88213E+00
    1.25000E+01    1.92114E+01    1.66125E+00
    1.35000E+01    1.90597E+01    3.27357E+00
    1.45000E+01    1.86644E+01    2.99055E+00
    1.55000E+01    1.82435E+01    1.68678E+00
    1.65000E+01    1.80279E+01    2.90396E+00
    1.75000E+01    1.75365E+01    3.16807E+00
    1.85000E+01    1.72799E+01    3.45652E+00
    1.95000E+01    1.68681E+01    3.58658E+00
    2.05000E+01    1.63915E+01    3.63652E+00
    2.15000E+01    1.60271E+01    3.78199E+00
    2.25000E+01    1.54914E+01    4.03683E+00
    2.35000E+01    1.53305E+01    4.22484E+00
    2.45000E+01    1.52826E+01    4.40424E+00
    2.55000E+01    1.55029E+01    4.49088E+00
    2.65000E+01    1.62554E+01    4.41988E+00
    2.75000E+01    1.71686E+01    4.25187E+00
    2.85000E+01    1.81128E+01    4.10155E+00
    2.95000E+01    1.90723E+01    3.98711E+00
    3.05000E+01    2.00455E+01    3.88294E+00
    3.15000E+01    2.10201E+01    3.79284E+00
    3.25000E+01    2.19849E+01    3.71857E+00
    3.35000E+01    2.29428E+01    3.65403E+00
    3.45000E+01    2.38898E+01    3.59064E+00
    3.55000E+01    2.48285E+01    3.52695E+00
    3.65000E+01    2.57434E+01    3.46847E+00
    3.75000E+01    2.66378E+01    3.41699E+00
    3.85000E+01    2.75169E+01    3.37035E+00
    3.95000E+01    2.83994E+01    3.32768E+00
    4.05000E+01    2.92619E+01    3.28130E+00
    4.15000E+01    3.01029E+01    3.23500E+00
    4.25000E+01    3.09203E+01    3.19381E+00
    4.35000E+01    3.17189E+01    3.15488E+00
    4.45000E+01    3.24961E+01    3.11903E+00
    4.55000E+01    3.32826E+01    3.08442E+00
    4.65000E+01    3.40502E+01    3.05184E+00
    4.75000E+01    3.47970E+01    3.01991E+00
    4.85000E+01    3.55252E+01    2.98618E+00
    4.95000E+01    3.62649E+01    2.95036E+00
    5.05000E+01    3.69861E+01    2.91690E+00
    5.15000E+01    3.76925E+01    2.88587E+00
    5.25000E+01    3.83918E+01    2.85557E+00
    5.35000E+01    3.90931E+01    2.82691E+00
    5.45000E+01    3.97719E+01    2.80020E+00
    5.55000E+01    4.04396E+01    2.77502E+00
    5.65000E+01    4.11208E+01    2.74829E+00
    5.75000E+01    4.17799E+01    2.72012E+00
    5.85000E+01    4.24260E+01    2.69289E+00
    5.95000E+01    4.30796E+01    2.66534E+00
