0.0	2.0083E+08
625799.8881431666	1.9770E+08
1252750.130712426	1.9451E+08
1880391.6666482014	1.9128E+08
2507603.1145298895	1.8816E+08
3133411.9422763423	1.8508E+08
3756800.9050254454	1.8199E+08
4376251.128534559	1.7894E+08
4991649.209932926	1.7599E+08
5602050.472817966	1.7317E+08
6207126.327858971	1.7025E+08
6805997.782103664	1.6747E+08
7398337.82210572	1.6470E+08
7983048.715872904	1.6193E+08
8559069.494401831	1.5922E+08
9126281.712176105	1.5651E+08
9683878.494177837	1.5379E+08
10230761.356321435	1.5108E+08
10767456.54367827	1.4837E+08
11293421.11363957	1.4567E+08
11808109.463415388	1.4298E+08
12311134.664603421	1.4031E+08
12801445.144982655	1.3766E+08
13279665.166336086	1.3510E+08
13745402.45500291	1.3261E+08
14198056.325074924	1.3020E+08
14637737.013964966	1.2788E+08
15064117.713626644	1.2564E+08
15477104.546070626	1.2353E+08
15876545.59814571	1.2151E+08
16262372.767834341	1.1962E+08
16634448.300139084	1.1788E+08
16992648.997975565	1.1622E+08
17336712.457510505	1.1470E+08
17666455.349344984	1.1330E+08
17981767.62751649	1.1194E+08
18282068.478703387	1.1068E+08
18567793.797325518	1.0950E+08
18838410.968284983	1.0832E+08
19092699.971716937	1.0720E+08
19345149.574247286	1.0594E+08
19578414.20442422	1.0471E+08
19792258.549240913	1.0340E+08
19986100.99869407	1.0205E+08
20159960.144801874	1.0065E+08
20313712.612420212	9.9167E+07
20447613.530434303	9.7591E+07
20561676.20234304	9.5965E+07
20656149.318060227	9.4295E+07
20731646.987154685	9.2590E+07
20788791.378288448	9.0830E+07
20827783.292755857	8.9075E+07
20849302.354035735	8.7347E+07
20853863.209966637	8.5620E+07
20842174.69771329	8.3912E+07
20814808.03394545	8.2260E+07
20771728.653388478	8.0659E+07
20712513.525402945	7.9089E+07
20639460.672459442	7.7605E+07
20552002.15450796	7.6189E+07
20449489.986471646	7.4821E+07
20333003.247776754	7.3530E+07
20202796.01268102	7.2279E+07
20057721.9878031	7.1057E+07
19899598.07483558	6.9884E+07
19728454.983855173	6.8723E+07
19543013.45468503	6.7536E+07
19345818.65675371	6.6356E+07
19135252.962529656	6.5152E+07
18912299.073618736	6.3953E+07
18677656.916219443	6.2717E+07
18431319.30220949	6.1458E+07
18174190.235881213	6.0163E+07
17906280.647024382	5.8873E+07
17628769.914262313	5.7556E+07
17341640.769258257	5.6232E+07
17045870.372908507	5.4912E+07
16741760.629635107	5.3601E+07
16429874.114551215	5.2320E+07
16111092.509199988	5.1055E+07
15786190.579427324	4.9822E+07
15455314.486932965	4.8652E+07
15119287.900228636	4.7551E+07
14779138.664347121	4.6533E+07
14435029.070285935	4.5587E+07
14088293.327795241	4.4710E+07
13740187.833141146	4.3870E+07
13390482.199681984	4.3069E+07
13041016.538199773	4.2285E+07
12693066.768236116	4.1528E+07
12347023.530669244	4.0796E+07
12004890.45349436	4.0085E+07
11667476.442658884	3.9389E+07
11336879.255774053	3.8716E+07
11014472.35867429	3.8042E+07
10701235.41185783	3.7400E+07
10400709.038330032	3.6747E+07
10113272.926703798	3.6121E+07
9842079.74261538	3.5481E+07
9588061.287351057	3.4865E+07
9355715.699506907	3.4249E+07
9144591.656820986	3.3638E+07
8959104.31683882	3.3033E+07
8800282.445467303	3.2440E+07
8668812.599773975	3.1872E+07
8568021.741335627	3.1322E+07
8497972.617042255	3.0782E+07
8459537.130363576	3.0236E+07
8452896.394136153	2.9675E+07
8476975.268337166	2.9101E+07
8533169.093601745	2.8499E+07
8618482.84386527	2.7882E+07
8732028.832407735	2.7259E+07
8872887.233026238	2.6613E+07
9039887.628726367	2.5963E+07
9230349.987405676	2.5318E+07
9442231.93847726	2.4676E+07
9674974.652679972	2.4049E+07
9925896.737826766	2.3449E+07
10194249.858621279	2.2877E+07
10478778.906914677	2.2343E+07
10776940.634985423	2.1844E+07
11089208.23052755	2.1350E+07
11412954.752578318	2.0851E+07
11747284.500615451	2.0347E+07
12091348.962973485	1.9841E+07
12443999.965561718	1.9335E+07
12803488.106762158	1.8829E+07
13168776.781842723	1.8327E+07
13540908.595068501	1.7824E+07
14296714.340365062	1.6831E+07
15065224.416848227	1.5870E+07
15841866.05327794	1.4952E+07
16622192.111150682	1.4080E+07
17401585.832618818	1.3257E+07
18176420.16954934	1.2481E+07
18945415.826526478	1.1756E+07
19705496.72502574	1.1081E+07
20454525.374351762	1.0446E+07
21193064.131691765	9.8231E+06
21921186.18619896	9.1975E+06
22638576.35409082	8.5872E+06
23345336.954946704	8.0119E+06
24042429.780286353	7.5097E+06
24729352.62415901	7.0887E+06
25407647.008331962	6.7302E+06
26074414.729002073	6.3812E+06
26732168.383616023	6.0349E+06
27380274.288657155	5.6963E+06
28017406.586129628	5.3847E+06
28644997.166870173	5.1093E+06
29261848.24118258	4.8661E+06
29869340.878231645	4.6313E+06
30465870.502908662	4.3985E+06
31053539.983228967	4.1708E+06
31630233.548616104	3.9542E+06
32197845.876548946	3.7598E+06
32754907.013453726	3.5821E+06
33303332.837120075	3.4084E+06
33842533.73035181	3.2318E+06
34373662.438849896	3.0555E+06
34897102.98147971	2.8866E+06
35414238.98292889	2.7349E+06
35924905.13752263	2.5936E+06
36431386.72820457	2.4528E+06
36934313.73587439	2.3128E+06
37433743.504757844	2.1756E+06
37931351.25578839	2.0525E+06
38427548.31601933	1.9426E+06
38923465.91376467	1.8364E+06
39418229.839631304	1.7311E+06
39913975.57873683	1.6283E+06
40410609.517551206	1.5329E+06
40910236.926471114	1.4491E+06
41412791.65101044	1.3675E+06
