           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     4.4405E-02     1.2133E+01     1.3286E+02    -1.0231E+02     1.6812E+02     7.0762E+08     1.6359E+01     2.5858E-01     3.4456E+09    -3.4151E+09     4.2044E+08    -1.8029E+08
     4.4578E-02     6.2083E+00     1.3345E+02    -1.0262E+02     1.6846E+02     7.0316E+08     1.6349E+01     2.5899E-01     3.4383E+09    -3.4233E+09     2.6541E+08    -1.7969E+08
     4.4752E-02     2.5134E-01     1.3378E+02    -1.0294E+02     1.6880E+02     6.9860E+08     1.6337E+01     2.5939E-01     3.4310E+09    -3.4246E+09     1.1054E+08    -1.7907E+08
     4.4927E-02    -5.7256E+00     1.3384E+02    -1.0325E+02     1.6913E+02     6.9317E+08     1.6322E+01     2.5989E-01     3.4236E+09    -3.4186E+09    -4.3820E+07    -1.7853E+08
     4.5102E-02    -1.1706E+01     1.3362E+02    -1.0356E+02     1.6946E+02     6.8844E+08     1.6309E+01     2.6029E-01     3.4170E+09    -3.4066E+09    -1.9755E+08    -1.7758E+08
     4.5277E-02    -1.7674E+01     1.3314E+02    -1.0387E+02     1.6979E+02     6.8349E+08     1.6296E+01     2.6072E-01     3.4105E+09    -3.3879E+09    -3.5018E+08    -1.7650E+08
     4.5453E-02    -2.3612E+01     1.3239E+02    -1.0418E+02     1.7012E+02     6.7762E+08     1.6280E+01     2.6124E-01     3.4037E+09    -3.3621E+09    -5.0118E+08    -1.7551E+08
     4.5629E-02    -2.9501E+01     1.3138E+02    -1.0449E+02     1.7044E+02     6.7270E+08     1.6267E+01     2.6167E-01     3.3979E+09    -3.3305E+09    -6.5047E+08    -1.7410E+08
     4.5805E-02    -3.5331E+01     1.3010E+02    -1.0479E+02     1.7075E+02     6.6775E+08     1.6254E+01     2.6210E-01     3.3922E+09    -3.2926E+09    -7.9759E+08    -1.7262E+08
     4.5981E-02    -4.1090E+01     1.2857E+02    -1.0509E+02     1.7107E+02     6.6198E+08     1.6238E+01     2.6263E-01     3.3862E+09    -3.2480E+09    -9.4208E+08    -1.7128E+08
     4.6158E-02    -4.6772E+01     1.2679E+02    -1.0540E+02     1.7138E+02     6.5719E+08     1.6224E+01     2.6305E-01     3.3811E+09    -3.1981E+09    -1.0840E+09    -1.6965E+08
     4.6334E-02    -5.2361E+01     1.2475E+02    -1.0569E+02     1.7169E+02     6.5228E+08     1.6210E+01     2.6350E-01     3.3765E+09    -3.1427E+09    -1.2232E+09    -1.6799E+08
     4.6511E-02    -5.7855E+01     1.2247E+02    -1.0599E+02     1.7199E+02     6.4713E+08     1.6195E+01     2.6395E-01     3.3722E+09    -3.0817E+09    -1.3591E+09    -1.6627E+08
     4.6687E-02    -6.3239E+01     1.1996E+02    -1.0628E+02     1.7229E+02     6.4118E+08     1.6176E+01     2.6448E-01     3.3682E+09    -3.0155E+09    -1.4915E+09    -1.6470E+08
     4.6864E-02    -6.8500E+01     1.1721E+02    -1.0657E+02     1.7259E+02     6.3562E+08     1.6157E+01     2.6492E-01     3.3652E+09    -2.9449E+09    -1.6204E+09    -1.6285E+08
     4.7040E-02    -7.3637E+01     1.1424E+02    -1.0686E+02     1.7289E+02     6.2967E+08     1.6136E+01     2.6538E-01     3.3627E+09    -2.8697E+09    -1.7455E+09    -1.6096E+08
     4.7217E-02    -7.8638E+01     1.1104E+02    -1.0714E+02     1.7319E+02     6.2271E+08     1.6109E+01     2.6591E-01     3.3603E+09    -2.7897E+09    -1.8665E+09    -1.5929E+08
     4.7393E-02    -8.3490E+01     1.0764E+02    -1.0742E+02     1.7348E+02     6.1622E+08     1.6082E+01     2.6636E-01     3.3590E+09    -2.7062E+09    -1.9836E+09    -1.5726E+08
     4.7570E-02    -8.8195E+01     1.0404E+02    -1.0769E+02     1.7378E+02     6.0948E+08     1.6054E+01     2.6682E-01     3.3581E+09    -2.6185E+09    -2.0967E+09    -1.5523E+08
     4.7747E-02    -9.2745E+01     1.0023E+02    -1.0797E+02     1.7409E+02     6.0242E+08     1.6021E+01     2.6728E-01     3.3573E+09    -2.5268E+09    -2.2052E+09    -1.5323E+08
