17312949.80986432	7.4840913439410715	7.4840913439410715	10.563097946560044	10.563097946560044
17360819.81705069	7.451669535208738	7.451669535208738	10.52007255987361	10.52007255987361
17409602.663185623	7.413879438060754	7.413879438060754	10.475036098749817	10.475036098749817
17458596.14888895	7.361654480280973	7.361654480280973	10.401995946557673	10.401995946557673
17509167.643266197	7.314995005831631	7.314995005831631	10.33757568136433	10.33757568136433
17561057.890970007	7.274198746895956	7.274198746895956	10.285373842870408	10.285373842870408
17612537.039279718	7.243253148070345	7.243253148070345	10.245467954214725	10.245467954214725
17665916.97846449	7.190103978867817	7.190103978867817	10.17820228123093	10.17820228123093
17720051.32074961	7.141532405159892	7.141532405159892	10.106090503779727	10.106090503779727
17773831.348642867	7.098505298423783	7.098505298423783	10.05403008700206	10.05403008700206
17829618.083402686	7.067221509159402	7.067221509159402	10.011933114231308	10.011933114231308
17885374.4554035	7.023692264401223	7.023692264401223	9.950486354236926	9.950486354236926
17942096.256848026	6.971313053800911	6.971313053800911	9.883131719189457	9.883131719189457
17999611.504696425	6.925573399857989	6.925573399857989	9.821630274285559	9.821630274285559
18057257.630382303	6.889370831038782	6.889370831038782	9.773458234194184	9.773458234194184
18115669.05002407	6.854567907206372	6.854567907206372	9.723139426988997	9.723139426988997
18174335.583178826	6.8026212879677335	6.8026212879677335	9.656831041412236	9.656831041412236
18233854.471285	6.756412241525256	6.756412241525256	9.59740367873179	9.59740367873179
18292866.028318252	6.720108474465889	6.720108474465889	9.544920416760899	9.544920416760899
18352884.388291664	6.686348847737987	6.686348847737987	9.496376431559227	9.496376431559227
18413203.41521268	6.641394672898756	6.641394672898756	9.437262402934296	9.437262402934296
18474232.74428467	6.592436783068482	6.592436783068482	9.377408485514353	9.377408485514353
18534900.878073234	6.551080527093377	6.551080527093377	9.319211522595806	9.319211522595806
18596494.72992155	6.519259288098129	6.519259288098129	9.273878964312878	9.273878964312878
18658741.40155225	6.481713102222892	6.481713102222892	9.222940894704358	9.222940894704358
18722752.722022474	6.431481095479879	6.431481095479879	9.156993696884683	9.156993696884683
18786359.621810716	6.388225653062598	6.388225653062598	9.10036351420356	9.10036351420356
18851437.157150645	6.348088352463278	6.348088352463278	9.046590952690137	9.046590952690137
18917329.574757636	6.312671216117191	6.312671216117191	8.99873256259894	8.99873256259894
18984136.331421558	6.268786278660269	6.268786278660269	8.938364037938838	8.938364037938838
