           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     2.4812E+01     6.5012E+01    -7.7508E+01     1.0416E+02     1.1803E+08     1.0890E+01     7.4153E-02     4.8855E+09    -4.3299E+09     2.2288E+09    -3.9036E+08
     1.0644E-02     1.8567E+01     6.7870E+01    -7.8080E+01     1.0511E+02     1.1819E+08     1.0936E+01     7.6673E-02     4.8574E+09    -4.4881E+09     1.8099E+09    -4.1898E+08
     1.0786E-02     1.2126E+01     7.0116E+01    -7.8685E+01     1.0609E+02     1.2313E+08     1.1081E+01     7.9217E-02     4.8284E+09    -4.6118E+09     1.3623E+09    -4.3512E+08
     1.0927E-02     5.5536E+00     7.1715E+01    -7.9308E+01     1.0707E+02     1.2602E+08     1.1206E+01     8.1752E-02     4.7812E+09    -4.6750E+09     8.9764E+08    -4.4562E+08
     1.1069E-02    -1.0804E+00     7.2649E+01    -7.9942E+01     1.0803E+02     1.3067E+08     1.1362E+01     8.4216E-02     4.7396E+09    -4.6992E+09     4.2240E+08    -4.5117E+08
     1.1210E-02    -7.7038E+00     7.2908E+01    -8.0591E+01     1.0895E+02     1.3392E+08     1.1504E+01     8.6797E-02     4.6897E+09    -4.6663E+09    -5.6487E+07    -4.6464E+08
     1.1352E-02    -1.4251E+01     7.2490E+01    -8.1261E+01     1.0982E+02     1.3741E+08     1.1639E+01     8.9253E-02     4.6388E+09    -4.5820E+09    -5.3643E+08    -4.8556E+08
     1.1493E-02    -2.0641E+01     7.1388E+01    -8.1969E+01     1.1064E+02     1.4495E+08     1.1800E+01     9.1646E-02     4.5890E+09    -4.4433E+09    -1.0233E+09    -5.1812E+08
     1.1634E-02    -2.6783E+01     6.9600E+01    -8.2736E+01     1.1139E+02     1.5257E+08     1.1969E+01     9.3737E-02     4.5329E+09    -4.2367E+09    -1.5082E+09    -5.6795E+08
     1.1776E-02    -3.2600E+01     6.7138E+01    -8.3577E+01     1.1205E+02     1.5968E+08     1.2116E+01     9.5727E-02     4.4885E+09    -3.9836E+09    -1.9725E+09    -6.2206E+08
     1.1917E-02    -3.8039E+01     6.4042E+01    -8.4490E+01     1.1264E+02     1.6336E+08     1.2196E+01     9.7818E-02     4.4643E+09    -3.7062E+09    -2.3982E+09    -6.6516E+08
     1.2059E-02    -4.3075E+01     6.0370E+01    -8.5450E+01     1.1314E+02     1.6298E+08     1.2185E+01     9.9794E-02     4.4599E+09    -3.4162E+09    -2.7834E+09    -6.8768E+08
     1.2200E-02    -4.7698E+01     5.6185E+01    -8.6424E+01     1.1358E+02     1.5839E+08     1.2089E+01     1.0173E-01     4.4709E+09    -3.1210E+09    -3.1270E+09    -6.8620E+08
     1.2342E-02    -5.1901E+01     5.1545E+01    -8.7381E+01     1.1396E+02     1.5063E+08     1.1943E+01     1.0372E-01     4.4900E+09    -2.8213E+09    -3.4289E+09    -6.6550E+08
     1.2483E-02    -5.5675E+01     4.6503E+01    -8.8298E+01     1.1428E+02     1.4090E+08     1.1766E+01     1.0579E-01     4.5134E+09    -2.5134E+09    -3.6953E+09    -6.3104E+08
     1.2624E-02    -5.9007E+01     4.1106E+01    -8.9157E+01     1.1455E+02     1.3066E+08     1.1574E+01     1.0803E-01     4.5404E+09    -2.1930E+09    -3.9320E+09    -5.8818E+08
     1.2766E-02    -6.1881E+01     3.5399E+01    -8.9946E+01     1.1477E+02     1.2184E+08     1.1334E+01     1.1018E-01     4.5672E+09    -1.8702E+09    -4.1334E+09    -5.2598E+08
     1.2907E-02    -6.4290E+01     2.9431E+01    -9.0648E+01     1.1496E+02     1.1224E+08     1.1101E+01     1.1244E-01     4.5913E+09    -1.5359E+09    -4.3022E+09    -4.6098E+08
     1.3049E-02    -6.6222E+01     2.3247E+01    -9.1248E+01     1.1512E+02     1.0333E+08     1.0893E+01     1.1464E-01     4.6127E+09    -1.1946E+09    -4.4385E+09    -3.8702E+08
     1.3190E-02    -6.7665E+01     1.6890E+01    -9.1740E+01     1.1524E+02     9.5727E+07     1.0722E+01     1.1691E-01     4.6342E+09    -8.4416E+08    -4.5461E+09    -3.0981E+08
     1.3331E-02    -6.8602E+01     1.0402E+01    -9.2127E+01     1.1533E+02     8.8276E+07     1.0545E+01     1.1919E-01     4.6538E+09    -4.7968E+08    -4.6229E+09    -2.3927E+08
     1.3473E-02    -6.9024E+01     3.8295E+00    -9.2411E+01     1.1541E+02     8.2510E+07     1.0351E+01     1.2172E-01     4.6730E+09    -1.1135E+08    -4.6688E+09    -1.6209E+08
     1.3614E-02    -6.8924E+01    -2.7858E+00    -9.2584E+01     1.1545E+02     7.8222E+07     1.0214E+01     1.2399E-01     4.6876E+09     2.5163E+08    -4.6801E+09    -8.0877E+07
     1.3756E-02    -6.8306E+01    -9.3949E+00    -9.2645E+01     1.1549E+02     7.4431E+07     1.0107E+01     1.2645E-01     4.7021E+09     6.2241E+08    -4.6607E+09    -7.2731E+06
     1.3897E-02    -6.7166E+01    -1.5951E+01    -9.2610E+01     1.1551E+02     7.2151E+07     1.0057E+01     1.2879E-01     4.7110E+09     9.9058E+08    -4.6053E+09     5.4360E+07
     1.4039E-02    -6.5510E+01    -2.2404E+01    -9.2500E+01     1.1554E+02     7.1378E+07     1.0061E+01     1.3101E-01     4.7136E+09     1.3518E+09    -4.5145E+09     9.8351E+07
     1.4180E-02    -6.3344E+01    -2.8703E+01    -9.2345E+01     1.1560E+02     7.2295E+07     1.0139E+01     1.3325E-01     4.7101E+09     1.7112E+09    -4.3868E+09     1.1469E+08
     1.4321E-02    -6.0676E+01    -3.4794E+01    -9.2195E+01     1.1572E+02     7.5644E+07     1.0320E+01     1.3535E-01     4.6960E+09     2.0605E+09    -4.2188E+09     9.0011E+07
     1.4463E-02    -5.7519E+01    -4.0617E+01    -9.2113E+01     1.1594E+02     8.1680E+07     1.0617E+01     1.3748E-01     4.6720E+09     2.4018E+09    -4.0073E+09     1.9991E+07
     1.4604E-02    -5.3897E+01    -4.6116E+01    -9.2153E+01     1.1629E+02     9.0995E+07     1.0903E+01     1.3964E-01     4.6413E+09     2.7134E+09    -3.7647E+09    -8.0340E+07
     1.4746E-02    -4.9837E+01    -5.1229E+01    -9.2340E+01     1.1677E+02     1.0214E+08     1.1249E+01     1.4176E-01     4.6003E+09     3.0180E+09    -3.4672E+09    -1.8307E+08
     1.4887E-02    -4.5371E+01    -5.5900E+01    -9.2651E+01     1.1733E+02     1.1158E+08     1.1562E+01     1.4378E-01     4.5517E+09     3.2927E+09    -3.1328E+09    -2.4706E+08
