           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -7.0296E+01     1.7054E+01     8.5670E+01     1.1212E+02     1.0195E+08     1.0967E+01     7.4322E-02     4.4186E+09    -5.3812E+08    -4.3266E+09     7.1740E+08
     1.0644E-02    -7.0805E+01     1.0871E+01     8.6694E+01     1.1246E+02     9.4731E+07     1.0755E+01     7.6585E-02     4.4762E+09    -1.8057E+08    -4.4128E+09     7.2870E+08
     1.0786E-02    -7.0804E+01     4.5869E+00     8.7730E+01     1.1283E+02     8.6599E+07     1.0509E+01     7.8998E-02     4.5345E+09     1.8407E+08    -4.4706E+09     7.3577E+08
     1.0927E-02    -7.0282E+01    -1.7589E+00     8.8776E+01     1.1324E+02     7.7807E+07     1.0155E+01     8.1482E-02     4.5930E+09     5.5232E+08    -4.4984E+09     7.4491E+08
     1.1069E-02    -6.9246E+01    -8.1210E+00     8.9832E+01     1.1371E+02     6.8958E+07     9.8254E+00     8.3842E-02     4.6465E+09     9.1357E+08    -4.4940E+09     7.4761E+08
     1.1210E-02    -6.7705E+01    -1.4455E+01     9.0888E+01     1.1425E+02     6.1292E+07     9.5065E+00     8.6189E-02     4.6945E+09     1.2653E+09    -4.4590E+09     7.4469E+08
     1.1352E-02    -6.5673E+01    -2.0720E+01     9.1931E+01     1.1486E+02     5.4817E+07     9.1800E+00     8.8567E-02     4.7347E+09     1.6040E+09    -4.3946E+09     7.2894E+08
     1.1493E-02    -6.3172E+01    -2.6873E+01     9.2942E+01     1.1555E+02     4.9531E+07     8.9348E+00     9.0947E-02     4.7660E+09     1.9308E+09    -4.3011E+09     6.9852E+08
     1.1634E-02    -6.0222E+01    -3.2872E+01     9.3903E+01     1.1630E+02     4.5578E+07     8.7527E+00     9.3159E-02     4.7862E+09     2.2424E+09    -4.1766E+09     6.5995E+08
     1.1776E-02    -5.6841E+01    -3.8673E+01     9.4805E+01     1.1711E+02     4.2898E+07     8.6080E+00     9.5214E-02     4.7935E+09     2.5373E+09    -4.0199E+09     6.1648E+08
     1.1917E-02    -5.3047E+01    -4.4226E+01     9.5645E+01     1.1797E+02     4.0976E+07     8.5169E+00     9.7457E-02     4.7921E+09     2.8253E+09    -3.8282E+09     5.7144E+08
     1.2059E-02    -4.8862E+01    -4.9479E+01     9.6425E+01     1.1889E+02     4.0386E+07     8.5131E+00     9.9321E-02     4.7704E+09     3.0918E+09    -3.5936E+09     5.3170E+08
     1.2200E-02    -4.4306E+01    -5.4369E+01     9.7151E+01     1.1982E+02     4.0467E+07     8.5641E+00     1.0124E-01     4.7364E+09     3.3478E+09    -3.3137E+09     4.9542E+08
     1.2342E-02    -3.9405E+01    -5.8828E+01     9.7827E+01     1.2076E+02     4.1690E+07     8.6986E+00     1.0288E-01     4.6831E+09     3.5801E+09    -2.9837E+09     4.6038E+08
     1.2483E-02    -3.4196E+01    -6.2801E+01     9.8447E+01     1.2168E+02     4.3377E+07     8.8498E+00     1.0451E-01     4.6217E+09     3.7837E+09    -2.6210E+09     4.1756E+08
     1.2624E-02    -2.8723E+01    -6.6245E+01     9.9002E+01     1.2253E+02     4.5156E+07     8.9870E+00     1.0620E-01     4.5587E+09     3.9508E+09    -2.2449E+09     3.6541E+08
     1.2766E-02    -2.3035E+01    -6.9145E+01     9.9476E+01     1.2332E+02     4.6629E+07     9.1116E+00     1.0788E-01     4.5011E+09     4.0881E+09    -1.8588E+09     3.0281E+08
     1.2907E-02    -1.7179E+01    -7.1510E+01     9.9856E+01     1.2402E+02     4.7408E+07     9.1916E+00     1.0940E-01     4.4527E+09     4.1903E+09    -1.4879E+09     2.3298E+08
     1.3049E-02    -1.1197E+01    -7.3363E+01     1.0013E+02     1.2464E+02     4.7399E+07     9.2246E+00     1.1112E-01     4.4176E+09     4.2663E+09    -1.1354E+09     1.5739E+08
     1.3190E-02    -5.1228E+00    -7.4731E+01     1.0030E+02     1.2519E+02     4.6646E+07     9.2090E+00     1.1278E-01     4.3946E+09     4.3204E+09    -8.0000E+08     8.2034E+07
     1.3331E-02     1.0134E+00    -7.5633E+01     1.0037E+02     1.2568E+02     4.5470E+07     9.1631E+00     1.1456E-01     4.3805E+09     4.3544E+09    -4.7773E+08     1.0886E+07
     1.3473E-02     7.1851E+00    -7.6084E+01     1.0034E+02     1.2612E+02     4.4039E+07     9.1002E+00     1.1651E-01     4.3738E+09     4.3705E+09    -1.5971E+08    -5.5440E+07
     1.3614E-02     1.3365E+01    -7.6085E+01     1.0022E+02     1.2653E+02     4.2494E+07     9.0308E+00     1.1834E-01     4.3694E+09     4.3651E+09     1.5921E+08    -1.1160E+08
     1.3756E-02     1.9519E+01    -7.5631E+01     1.0003E+02     1.2691E+02     4.1252E+07     8.9753E+00     1.1996E-01     4.3621E+09     4.3325E+09     4.8408E+08    -1.5090E+08
     1.3897E-02     2.5604E+01    -7.4709E+01     9.9797E+01     1.2727E+02     4.0711E+07     8.9627E+00     1.2160E-01     4.3466E+09     4.2646E+09     8.2242E+08    -1.7111E+08
     1.4039E-02     3.1557E+01    -7.3294E+01     9.9557E+01     1.2759E+02     4.1313E+07     9.0251E+00     1.2319E-01     4.3127E+09     4.1440E+09     1.1833E+09    -1.6275E+08
     1.4180E-02     3.7288E+01    -7.1349E+01     9.9359E+01     1.2788E+02     4.3801E+07     9.2091E+00     1.2440E-01     4.2505E+09     3.9473E+09     1.5727E+09    -1.1178E+08
     1.4321E-02     4.2688E+01    -6.8841E+01     9.9255E+01     1.2811E+02     4.8080E+07     9.5241E+00     1.2520E-01     4.1749E+09     3.6794E+09     1.9727E+09    -2.9176E+07
     1.4463E-02     4.7678E+01    -6.5777E+01     9.9278E+01     1.2828E+02     5.3064E+07     9.8027E+00     1.2596E-01     4.1146E+09     3.3735E+09     2.3549E+09     6.5663E+07
