           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     1.4472E+01    -6.8498E+01     7.7453E+01     1.0441E+02     1.3470E+08     1.2046E+01     6.4793E-02     4.8208E+09     4.7401E+09     7.9987E+08     3.6204E+08
     1.0644E-02     2.1072E+01    -6.7015E+01     7.8005E+01     1.0498E+02     1.3736E+08     1.2131E+01     6.7848E-02     4.7823E+09     4.5833E+09     1.2975E+09     4.2554E+08
     1.0786E-02     2.7408E+01    -6.4836E+01     7.8644E+01     1.0555E+02     1.3976E+08     1.2181E+01     7.0688E-02     4.7447E+09     4.3704E+09     1.7822E+09     4.8565E+08
     1.0927E-02     3.3415E+01    -6.1980E+01     7.9397E+01     1.0612E+02     1.3769E+08     1.2123E+01     7.3400E-02     4.7273E+09     4.1185E+09     2.2487E+09     5.7318E+08
     1.1069E-02     3.9041E+01    -5.8484E+01     8.0266E+01     1.0671E+02     1.3261E+08     1.1994E+01     7.6174E-02     4.7287E+09     3.8342E+09     2.6903E+09     6.4938E+08
     1.1210E-02     4.4247E+01    -5.4387E+01     8.1219E+01     1.0730E+02     1.2598E+08     1.1833E+01     7.8918E-02     4.7423E+09     3.5236E+09     3.0974E+09     6.9296E+08
     1.1352E-02     4.8998E+01    -4.9742E+01     8.2212E+01     1.0786E+02     1.1846E+08     1.1652E+01     8.1546E-02     4.7634E+09     3.1930E+09     3.4634E+09     7.0648E+08
     1.1493E-02     5.3266E+01    -4.4605E+01     8.3207E+01     1.0840E+02     1.1050E+08     1.1413E+01     8.4126E-02     4.7895E+09     2.8415E+09     3.7921E+09     6.9619E+08
     1.1634E-02     5.7026E+01    -3.9034E+01     8.4172E+01     1.0891E+02     1.0255E+08     1.1173E+01     8.6693E-02     4.8168E+09     2.4722E+09     4.0799E+09     6.6653E+08
     1.1776E-02     6.0258E+01    -3.3092E+01     8.5080E+01     1.0938E+02     9.5330E+07     1.0966E+01     8.9140E-02     4.8393E+09     2.0910E+09     4.3204E+09     6.1736E+08
     1.1917E-02     6.2940E+01    -2.6838E+01     8.5911E+01     1.0983E+02     8.8759E+07     1.0788E+01     9.1666E-02     4.8580E+09     1.6991E+09     4.5169E+09     5.5705E+08
     1.2059E-02     6.5054E+01    -2.0333E+01     8.6652E+01     1.1025E+02     8.2679E+07     1.0631E+01     9.4249E-02     4.8752E+09     1.2902E+09     4.6758E+09     4.8965E+08
     1.2200E-02     6.6586E+01    -1.3634E+01     8.7295E+01     1.1063E+02     7.7504E+07     1.0453E+01     9.6780E-02     4.8868E+09     8.7458E+08     4.7897E+09     4.1767E+08
     1.2342E-02     6.7525E+01    -6.8043E+00     8.7832E+01     1.1100E+02     7.3006E+07     1.0284E+01     9.9338E-02     4.8937E+09     4.5360E+08     4.8606E+09     3.4199E+08
     1.2483E-02     6.7867E+01     9.5142E-02     8.8261E+01     1.1134E+02     6.9133E+07     1.0145E+01     1.0193E-01     4.8956E+09     3.0080E+07     4.8884E+09     2.6431E+08
     1.2624E-02     6.7609E+01     7.0026E+00     8.8581E+01     1.1165E+02     6.5860E+07     1.0039E+01     1.0454E-01     4.8922E+09    -3.9473E+08     4.8726E+09     1.8980E+08
     1.2766E-02     6.6751E+01     1.3855E+01     8.8802E+01     1.1195E+02     6.3334E+07     9.9624E+00     1.0708E-01     4.8814E+09    -8.1795E+08     4.8108E+09     1.2537E+08
     1.2907E-02     6.5297E+01     2.0587E+01     8.8943E+01     1.1224E+02     6.1846E+07     9.9291E+00     1.0951E-01     4.8618E+09    -1.2374E+09     4.7012E+09     7.5776E+07
     1.3049E-02     6.3253E+01     2.7129E+01     8.9026E+01     1.1253E+02     6.1593E+07     9.9455E+00     1.1185E-01     4.8325E+09    -1.6525E+09     4.5409E+09     4.6406E+07
     1.3190E-02     6.0625E+01     3.3405E+01     8.9085E+01     1.1282E+02     6.2744E+07     1.0019E+01     1.1407E-01     4.7920E+09    -2.0618E+09     4.3256E+09     4.0925E+07
     1.3331E-02     5.7427E+01     3.9338E+01     8.9152E+01     1.1311E+02     6.5222E+07     1.0154E+01     1.1622E-01     4.7428E+09    -2.4586E+09     4.0554E+09     5.7391E+07
     1.3473E-02     5.3681E+01     4.4853E+01     8.9254E+01     1.1340E+02     6.8745E+07     1.0338E+01     1.1828E-01     4.6910E+09    -2.8333E+09     3.7377E+09     8.8405E+07
     1.3614E-02     4.9427E+01     4.9893E+01     8.9405E+01     1.1369E+02     7.2937E+07     1.0559E+01     1.2028E-01     4.6436E+09    -3.1766E+09     3.3847E+09     1.2540E+08
     1.3756E-02     4.4712E+01     5.4415E+01     8.9609E+01     1.1397E+02     7.7384E+07     1.0705E+01     1.2224E-01     4.6051E+09    -3.4836E+09     3.0075E+09     1.6258E+08
     1.3897E-02     3.9592E+01     5.8394E+01     8.9864E+01     1.1425E+02     8.1666E+07     1.0840E+01     1.2422E-01     4.5776E+09    -3.7504E+09     2.6172E+09     1.9815E+08
     1.4039E-02     3.4123E+01     6.1815E+01     9.0170E+01     1.1453E+02     8.5848E+07     1.0974E+01     1.2629E-01     4.5621E+09    -3.9782E+09     2.2209E+09     2.3506E+08
     1.4180E-02     2.8359E+01     6.4676E+01     9.0530E+01     1.1482E+02     8.9888E+07     1.1108E+01     1.2843E-01     4.5571E+09    -4.1664E+09     1.8255E+09     2.7457E+08
