           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     5.8404E+01     3.6835E+01    -7.7873E+01     1.0408E+02     1.4102E+08     1.1653E+01     7.4850E-02     4.8744E+09    -2.4327E+09     4.1729E+09    -6.5464E+08
     1.0644E-02     5.4714E+01     4.2567E+01    -7.8833E+01     1.0498E+02     1.3588E+08     1.1554E+01     7.7468E-02     4.8673E+09    -2.7833E+09     3.9326E+09    -6.9163E+08
     1.0786E-02     5.0546E+01     4.7935E+01    -7.9838E+01     1.0596E+02     1.2909E+08     1.1391E+01     8.0019E-02     4.8549E+09    -3.1096E+09     3.6578E+09    -7.2209E+08
     1.0927E-02     4.5934E+01     5.2892E+01    -8.0887E+01     1.0701E+02     1.2108E+08     1.1193E+01     8.2392E-02     4.8405E+09    -3.4114E+09     3.3496E+09    -7.5693E+08
     1.1069E-02     4.0918E+01     5.7394E+01    -8.1987E+01     1.0812E+02     1.1297E+08     1.0999E+01     8.4649E-02     4.8248E+09    -3.6841E+09     3.0132E+09    -7.9200E+08
     1.1210E-02     3.5539E+01     6.1404E+01    -8.3136E+01     1.0929E+02     1.0380E+08     1.0793E+01     8.6944E-02     4.8062E+09    -3.9195E+09     2.6542E+09    -8.3155E+08
     1.1352E-02     2.9842E+01     6.4894E+01    -8.4321E+01     1.1051E+02     9.7823E+07     1.0661E+01     8.9226E-02     4.7922E+09    -4.1300E+09     2.2778E+09    -8.4813E+08
     1.1493E-02     2.3874E+01     6.7843E+01    -8.5524E+01     1.1175E+02     9.2690E+07     1.0531E+01     9.1442E-02     4.7773E+09    -4.3044E+09     1.8894E+09    -8.5154E+08
     1.1634E-02     1.7685E+01     7.0235E+01    -8.6726E+01     1.1299E+02     8.8301E+07     1.0388E+01     9.3617E-02     4.7614E+09    -4.4425E+09     1.4922E+09    -8.4207E+08
     1.1776E-02     1.1328E+01     7.2060E+01    -8.7906E+01     1.1423E+02     8.4649E+07     1.0274E+01     9.5777E-02     4.7438E+09    -4.5441E+09     1.0874E+09    -8.2036E+08
     1.1917E-02     4.8542E+00     7.3309E+01    -8.9048E+01     1.1544E+02     8.1059E+07     1.0176E+01     9.7922E-02     4.7208E+09    -4.6040E+09     6.7808E+08    -7.9299E+08
     1.2059E-02    -1.6822E+00     7.3971E+01    -9.0137E+01     1.1662E+02     7.8990E+07     1.0133E+01     1.0015E-01     4.6975E+09    -4.6300E+09     2.6019E+08    -7.4980E+08
