           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -5.8475E+01    -3.7165E+01     7.7443E+01     1.0391E+02     1.9150E+08     1.2031E+01     7.2498E-02     5.0121E+09     2.3951E+09    -4.3899E+09     3.3769E+08
     1.0644E-02    -5.4814E+01    -4.3174E+01     7.7936E+01     1.0461E+02     1.9908E+08     1.2206E+01     7.5338E-02     4.9652E+09     2.7757E+09    -4.1013E+09     3.5804E+08
     1.0786E-02    -5.0625E+01    -4.8732E+01     7.8454E+01     1.0532E+02     2.0881E+08     1.2419E+01     7.8025E-02     4.9078E+09     3.1416E+09    -3.7523E+09     3.7134E+08
     1.0927E-02    -4.5944E+01    -5.3774E+01     7.8985E+01     1.0602E+02     2.1500E+08     1.2576E+01     8.0420E-02     4.8532E+09     3.4716E+09    -3.3701E+09     3.7890E+08
     1.1069E-02    -4.0819E+01    -5.8261E+01     7.9525E+01     1.0670E+02     2.1586E+08     1.2630E+01     8.2812E-02     4.8155E+09     3.7688E+09    -2.9730E+09     3.8339E+08
     1.1210E-02    -3.5299E+01    -6.2174E+01     8.0066E+01     1.0734E+02     2.1109E+08     1.2590E+01     8.5352E-02     4.7889E+09     4.0274E+09    -2.5629E+09     3.8094E+08
     1.1352E-02    -2.9444E+01    -6.5507E+01     8.0591E+01     1.0795E+02     2.0438E+08     1.2504E+01     8.7651E-02     4.7735E+09     4.2459E+09    -2.1514E+09     3.6096E+08
     1.1493E-02    -2.3310E+01    -6.8259E+01     8.1083E+01     1.0852E+02     1.9545E+08     1.2383E+01     9.0046E-02     4.7652E+09     4.4235E+09    -1.7403E+09     3.3257E+08
     1.1634E-02    -1.6951E+01    -7.0432E+01     8.1525E+01     1.0906E+02     1.8681E+08     1.2261E+01     9.2357E-02     4.7617E+09     4.5619E+09    -1.3334E+09     2.9240E+08
     1.1776E-02    -1.0422E+01    -7.2028E+01     8.1909E+01     1.0957E+02     1.7753E+08     1.2135E+01     9.4853E-02     4.7615E+09     4.6643E+09    -9.2357E+08     2.5252E+08
     1.1917E-02    -3.7765E+00    -7.3045E+01     8.2237E+01     1.1006E+02     1.6936E+08     1.2026E+01     9.7362E-02     4.7614E+09     4.7288E+09    -5.1377E+08     2.1378E+08
     1.2059E-02     2.9343E+00    -7.3479E+01     8.2517E+01     1.1053E+02     1.6217E+08     1.1930E+01     9.9772E-02     4.7592E+09     4.7546E+09    -9.8958E+07     1.8347E+08
     1.2200E-02     9.6527E+00    -7.3320E+01     8.2761E+01     1.1099E+02     1.5610E+08     1.1858E+01     1.0233E-01     4.7531E+09     4.7392E+09     3.2423E+08     1.6439E+08
     1.2342E-02     1.6315E+01    -7.2558E+01     8.2989E+01     1.1144E+02     1.5244E+08     1.1826E+01     1.0463E-01     4.7374E+09     4.6740E+09     7.5508E+08     1.6025E+08
     1.2483E-02     2.2847E+01    -7.1179E+01     8.3222E+01     1.1187E+02     1.5166E+08     1.1844E+01     1.0699E-01     4.7117E+09     4.5540E+09     1.1970E+09     1.6981E+08
