           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.8679E+01     6.8414E+00     7.7970E+01     1.0413E+02     1.4216E+08     1.1857E+01     7.0072E-02     4.9309E+09    -6.2779E+08     4.8349E+09     7.3695E+08
     1.0644E-02     6.7504E+01     1.3657E+01     7.9050E+01     1.0484E+02     1.3233E+08     1.1661E+01     7.2945E-02     4.9671E+09    -1.0327E+09     4.7940E+09     7.8908E+08
     1.0786E-02     6.5759E+01     2.0381E+01     8.0199E+01     1.0569E+02     1.2107E+08     1.1367E+01     7.5736E-02     4.9908E+09    -1.4336E+09     4.7070E+09     8.3472E+08
     1.0927E-02     6.3455E+01     2.6949E+01     8.1409E+01     1.0668E+02     1.0934E+08     1.1052E+01     7.8378E-02     5.0014E+09    -1.8228E+09     4.5744E+09     8.7536E+08
     1.1069E-02     6.0609E+01     3.3298E+01     8.2669E+01     1.0778E+02     9.8891E+07     1.0788E+01     8.0870E-02     4.9985E+09    -2.1995E+09     4.3969E+09     9.0278E+08
     1.1210E-02     5.7242E+01     3.9365E+01     8.3957E+01     1.0897E+02     9.0362E+07     1.0587E+01     8.3389E-02     4.9838E+09    -2.5598E+09     4.1769E+09     9.1562E+08
     1.1352E-02     5.3379E+01     4.5096E+01     8.5249E+01     1.1023E+02     8.4031E+07     1.0357E+01     8.5789E-02     4.9605E+09    -2.8982E+09     3.9216E+09     9.1036E+08
     1.1493E-02     4.9057E+01     5.0443E+01     8.6526E+01     1.1153E+02     7.9073E+07     1.0190E+01     8.8071E-02     4.9311E+09    -3.2098E+09     3.6355E+09     8.9203E+08
     1.1634E-02     4.4316E+01     5.5367E+01     8.7769E+01     1.1284E+02     7.5250E+07     1.0069E+01     9.0228E-02     4.8969E+09    -3.4909E+09     3.3236E+09     8.6420E+08
     1.1776E-02     3.9197E+01     5.9832E+01     8.8967E+01     1.1416E+02     7.2464E+07     9.9926E+00     9.2293E-02     4.8588E+09    -3.7423E+09     2.9859E+09     8.2919E+08
     1.1917E-02     3.3744E+01     6.3799E+01     9.0110E+01     1.1545E+02     7.0914E+07     9.9634E+00     9.4345E-02     4.8159E+09    -3.9637E+09     2.6198E+09     7.8689E+08
     1.2059E-02     2.8000E+01     6.7227E+01     9.1189E+01     1.1670E+02     7.0439E+07     9.9788E+00     9.6314E-02     4.7680E+09    -4.1530E+09     2.2229E+09     7.3802E+08
     1.2200E-02     2.2015E+01     7.0074E+01     9.2194E+01     1.1788E+02     7.0838E+07     1.0031E+01     9.8212E-02     4.7168E+09    -4.3063E+09     1.7996E+09     6.8243E+08
     1.2342E-02     1.5839E+01     7.2308E+01     9.3116E+01     1.1895E+02     7.1690E+07     1.0103E+01     1.0004E-01     4.6656E+09    -4.4204E+09     1.3578E+09     6.2022E+08
     1.2483E-02     9.5305E+00     7.3914E+01     9.3945E+01     1.1992E+02     7.2297E+07     1.0167E+01     1.0190E-01     4.6193E+09    -4.4942E+09     9.1407E+08     5.5237E+08
     1.2624E-02     3.1450E+00     7.4897E+01     9.4675E+01     1.2076E+02     7.2298E+07     1.0204E+01     1.0383E-01     4.5803E+09    -4.5298E+09     4.7926E+08     4.8012E+08
     1.2766E-02    -3.2656E+00     7.5278E+01     9.5303E+01     1.2149E+02     7.1301E+07     1.0195E+01     1.0579E-01     4.5498E+09    -4.5311E+09     6.1670E+07     4.0719E+08
     1.2907E-02    -9.6557E+00     7.5081E+01     9.5829E+01     1.2212E+02     6.9559E+07     1.0150E+01     1.0772E-01     4.5262E+09    -4.5011E+09    -3.3666E+08     3.3634E+08
     1.3049E-02    -1.5984E+01     7.4335E+01     9.6257E+01     1.2266E+02     6.7208E+07     1.0074E+01     1.0953E-01     4.5093E+09    -4.4438E+09    -7.1612E+08     2.7014E+08
     1.3190E-02    -2.2213E+01     7.3063E+01     9.6595E+01     1.2314E+02     6.4551E+07     9.9817E+00     1.1133E-01     4.4963E+09    -4.3597E+09    -1.0798E+09     2.0959E+08
     1.3331E-02    -2.8301E+01     7.1286E+01     9.6855E+01     1.2355E+02     6.2056E+07     9.8945E+00     1.1302E-01     4.4830E+09    -4.2457E+09    -1.4304E+09     1.5949E+08
     1.3473E-02    -3.4206E+01     6.9022E+01     9.7052E+01     1.2391E+02     6.0012E+07     9.8258E+00     1.1467E-01     4.4673E+09    -4.1006E+09    -1.7685E+09     1.2119E+08
     1.3614E-02    -3.9882E+01     6.6290E+01     9.7207E+01     1.2423E+02     5.8952E+07     9.7917E+00     1.1617E-01     4.4453E+09    -3.9197E+09    -2.0944E+09     1.0019E+08
     1.3756E-02    -4.5279E+01     6.3109E+01     9.7342E+01     1.2453E+02     5.8689E+07     9.7943E+00     1.1772E-01     4.4172E+09    -3.7061E+09    -2.4015E+09     9.4387E+07
     1.3897E-02    -5.0346E+01     5.9505E+01     9.7485E+01     1.2481E+02     5.9804E+07     9.8515E+00     1.1913E-01     4.3797E+09    -3.4531E+09    -2.6918E+09     1.1096E+08
     1.4039E-02    -5.5028E+01     5.5504E+01     9.7668E+01     1.2509E+02     6.2098E+07     9.9632E+00     1.2062E-01     4.3367E+09    -3.1670E+09    -2.9588E+09     1.5051E+08
     1.4180E-02    -5.9282E+01     5.1141E+01     9.7924E+01     1.2538E+02     6.5849E+07     1.0138E+01     1.2197E-01     4.2923E+09    -2.8493E+09    -3.2030E+09     2.1497E+08
     1.4321E-02    -6.3079E+01     4.6456E+01     9.8283E+01     1.2569E+02     7.0295E+07     1.0358E+01     1.2350E-01     4.2562E+09    -2.5231E+09    -3.4148E+09     2.9680E+08
     1.4463E-02    -6.6416E+01     4.1493E+01     9.8764E+01     1.2604E+02     7.5293E+07     1.0599E+01     1.2496E-01     4.2339E+09    -2.1982E+09    -3.5980E+09     3.8527E+08
     1.4604E-02    -6.9302E+01     3.6292E+01     9.9372E+01     1.2647E+02     7.9743E+07     1.0741E+01     1.2664E-01     4.2266E+09    -1.8857E+09    -3.7528E+09     4.7445E+08
     1.4746E-02    -7.1754E+01     3.0889E+01     1.0010E+02     1.2698E+02     8.2941E+07     1.0841E+01     1.2828E-01     4.2314E+09    -1.5837E+09    -3.8847E+09     5.5325E+08
     1.4887E-02    -7.3788E+01     2.5315E+01     1.0093E+02     1.2757E+02     8.4446E+07     1.0897E+01     1.3009E-01     4.2444E+09    -1.2934E+09    -3.9946E+09     6.2085E+08
     1.5029E-02    -7.5416E+01     1.9600E+01     1.0185E+02     1.2824E+02     8.4298E+07     1.0906E+01     1.3202E-01     4.2620E+09    -1.0113E+09    -4.0848E+09     6.7582E+08
     1.5170E-02    -7.6651E+01     1.3770E+01     1.0284E+02     1.2900E+02     8.2717E+07     1.0870E+01     1.3387E-01     4.2809E+09    -7.3618E+08    -4.1562E+09     7.1478E+08
     1.5311E-02    -7.7500E+01     7.8525E+00     1.0387E+02     1.2984E+02     7.9986E+07     1.0802E+01     1.3578E-01     4.2992E+09    -4.6555E+08    -4.2088E+09     7.4325E+08
     1.5453E-02    -7.7970E+01     1.8738E+00     1.0494E+02     1.3075E+02     7.6466E+07     1.0705E+01     1.3749E-01     4.3152E+09    -2.0012E+08    -4.2428E+09     7.6106E+08
     1.5594E-02    -7.8063E+01    -4.1411E+00     1.0603E+02     1.3173E+02     7.2376E+07     1.0600E+01     1.3954E-01     4.3305E+09     6.5903E+07    -4.2598E+09     7.7617E+08
     1.5736E-02    -7.7785E+01    -1.0166E+01     1.0712E+02     1.3278E+02     6.8505E+07     1.0434E+01     1.4130E-01     4.3409E+09     3.2748E+08    -4.2580E+09     7.7808E+08
     1.5875E-02    -7.7149E+01    -1.6105E+01     1.0821E+02     1.3387E+02     6.4704E+07     1.0272E+01     1.4318E-01     4.3465E+09     5.8164E+08    -4.2366E+09     7.7769E+08
     1.6013E-02    -7.6182E+01    -2.1912E+01     1.0927E+02     1.3500E+02     6.1346E+07     1.0132E+01     1.4487E-01     4.3433E+09     8.2508E+08    -4.1948E+09     7.6611E+08
     1.6152E-02    -7.4872E+01    -2.7692E+01     1.1033E+02     1.3618E+02     5.8359E+07     1.0008E+01     1.4641E-01     4.3326E+09     1.0626E+09    -4.1325E+09     7.5145E+08
