           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     2.9679E+01    -6.7026E+01    -6.9660E+01     1.0112E+02     4.5686E+08     1.5192E+01     6.6517E-02     4.9228E+09     4.5547E+09     1.8379E+09    -3.3222E+08
     1.0644E-02     3.5961E+01    -6.4103E+01    -7.0190E+01     1.0163E+02     4.5065E+08     1.5075E+01     6.9751E-02     4.9074E+09     4.3200E+09     2.2900E+09    -4.1997E+08
     1.0786E-02     4.1892E+01    -6.0564E+01    -7.0814E+01     1.0216E+02     4.4130E+08     1.4898E+01     7.3300E-02     4.9036E+09     4.0602E+09     2.7105E+09    -4.6263E+08
     1.0927E-02     4.7423E+01    -5.6456E+01    -7.1498E+01     1.0270E+02     4.1998E+08     1.4654E+01     7.6338E-02     4.8937E+09     3.7585E+09     3.0941E+09    -4.9848E+08
     1.1069E-02     5.2504E+01    -5.1829E+01    -7.2223E+01     1.0324E+02     3.9857E+08     1.4406E+01     7.9197E-02     4.8802E+09     3.4194E+09     3.4417E+09    -5.2786E+08
     1.1210E-02     5.7077E+01    -4.6730E+01    -7.2987E+01     1.0377E+02     3.8383E+08     1.4230E+01     8.2546E-02     4.8688E+09     3.0422E+09     3.7611E+09    -5.5131E+08
     1.1352E-02     6.1085E+01    -4.1212E+01    -7.3789E+01     1.0428E+02     3.6821E+08     1.4064E+01     8.5496E-02     4.8505E+09     2.6225E+09     4.0396E+09    -5.7576E+08
     1.1493E-02     6.4480E+01    -3.5331E+01    -7.4618E+01     1.0476E+02     3.5604E+08     1.3939E+01     8.8315E-02     4.8315E+09     2.1740E+09     4.2740E+09    -5.9162E+08
     1.1634E-02     6.7226E+01    -2.9148E+01    -7.5461E+01     1.0518E+02     3.4515E+08     1.3834E+01     9.1135E-02     4.8175E+09     1.7070E+09     4.4651E+09    -5.9788E+08
     1.1776E-02     6.9306E+01    -2.2725E+01    -7.6304E+01     1.0556E+02     3.3430E+08     1.3731E+01     9.3906E-02     4.8090E+09     1.2333E+09     4.6102E+09    -5.9319E+08
     1.1917E-02     7.0715E+01    -1.6125E+01    -7.7131E+01     1.0588E+02     3.2164E+08     1.3619E+01     9.6838E-02     4.8094E+09     7.5882E+08     4.7138E+09    -5.7888E+08
     1.2059E-02     7.1456E+01    -9.4069E+00    -7.7932E+01     1.0615E+02     3.1128E+08     1.3523E+01     1.0003E-01     4.8202E+09     2.9110E+08     4.7795E+09    -5.5294E+08
     1.2200E-02     7.1543E+01    -2.6295E+00    -7.8696E+01     1.0639E+02     2.9564E+08     1.3380E+01     1.0300E-01     4.8337E+09    -1.6828E+08     4.8022E+09    -5.2455E+08
     1.2342E-02     7.0986E+01     4.1550E+00    -7.9415E+01     1.0660E+02     2.7876E+08     1.3221E+01     1.0601E-01     4.8514E+09    -6.1688E+08     4.7869E+09    -4.9101E+08
     1.2483E-02     6.9804E+01     1.0894E+01    -8.0083E+01     1.0679E+02     2.6207E+08     1.3050E+01     1.0851E-01     4.8702E+09    -1.0511E+09     4.7336E+09    -4.5464E+08
     1.2624E-02     6.8017E+01     1.7531E+01    -8.0698E+01     1.0698E+02     2.4980E+08     1.2930E+01     1.1176E-01     4.8925E+09    -1.4742E+09     4.6467E+09    -4.1431E+08
     1.2766E-02     6.5644E+01     2.4016E+01    -8.1257E+01     1.0719E+02     2.3599E+08     1.2788E+01     1.1444E-01     4.9081E+09    -1.8788E+09     4.5186E+09    -3.7664E+08
     1.2907E-02     6.2710E+01     3.0297E+01    -8.1760E+01     1.0740E+02     2.2661E+08     1.2685E+01     1.1730E-01     4.9234E+09    -2.2668E+09     4.3577E+09    -3.3480E+08
     1.3049E-02     5.9244E+01     3.6324E+01    -8.2207E+01     1.0764E+02     2.1675E+08     1.2562E+01     1.1982E-01     4.9307E+09    -2.6313E+09     4.1593E+09    -2.9743E+08
     1.3190E-02     5.5276E+01     4.2048E+01    -8.2600E+01     1.0792E+02     2.1116E+08     1.2502E+01     1.2251E-01     4.9369E+09    -2.9759E+09     3.9306E+09    -2.5836E+08
     1.3331E-02     5.0838E+01     4.7426E+01    -8.2939E+01     1.0822E+02     2.0750E+08     1.2474E+01     1.2514E-01     4.9371E+09    -3.2961E+09     3.6690E+09    -2.2227E+08
     1.3473E-02     4.5971E+01     5.2410E+01    -8.3232E+01     1.0857E+02     2.0433E+08     1.2456E+01     1.2748E-01     4.9279E+09    -3.5858E+09     3.3750E+09    -1.9078E+08
     1.3614E-02     4.0709E+01     5.6959E+01    -8.3480E+01     1.0895E+02     2.0554E+08     1.2506E+01     1.2999E-01     4.9165E+09    -3.8500E+09     3.0535E+09    -1.6101E+08
     1.3756E-02     3.5096E+01     6.1032E+01    -8.3689E+01     1.0936E+02     2.0936E+08     1.2600E+01     1.3242E-01     4.8984E+09    -4.0832E+09     2.7026E+09    -1.3391E+08
     1.3897E-02     2.9177E+01     6.4590E+01    -8.3861E+01     1.0980E+02     2.1618E+08     1.2743E+01     1.3478E-01     4.8734E+09    -4.2812E+09     2.3257E+09    -1.1000E+08
     1.4039E-02     2.3004E+01     6.7600E+01    -8.4002E+01     1.1025E+02     2.2342E+08     1.2875E+01     1.3690E-01     4.8392E+09    -4.4389E+09     1.9249E+09    -9.1808E+07
     1.4180E-02     1.6636E+01     7.0034E+01    -8.4121E+01     1.1072E+02     2.3597E+08     1.3074E+01     1.3928E-01     4.8059E+09    -4.5606E+09     1.5139E+09    -7.7562E+07
     1.4321E-02     1.0123E+01     7.1876E+01    -8.4226E+01     1.1119E+02     2.5096E+08     1.3301E+01     1.4166E-01     4.7708E+09    -4.6437E+09     1.0915E+09    -7.2969E+07
     1.4463E-02     3.5197E+00     7.3121E+01    -8.4332E+01     1.1167E+02     2.6658E+08     1.3534E+01     1.4405E-01     4.7360E+09    -4.6878E+09     6.6913E+08    -7.8379E+07
     1.4604E-02    -3.1202E+00     7.3772E+01    -8.4451E+01     1.1218E+02     2.8087E+08     1.3746E+01     1.4649E-01     4.7046E+09    -4.6969E+09     2.5364E+08    -9.1239E+07
     1.4746E-02    -9.7483E+00     7.3843E+01    -8.4593E+01     1.1271E+02     2.9309E+08     1.3929E+01     1.4893E-01     4.6748E+09    -4.6711E+09    -1.5100E+08    -1.1064E+08
     1.4887E-02    -1.6318E+01     7.3351E+01    -8.4766E+01     1.1328E+02     3.0173E+08     1.4074E+01     1.5129E-01     4.6478E+09    -4.6140E+09    -5.4348E+08    -1.3337E+08
     1.5029E-02    -2.2783E+01     7.2310E+01    -8.4972E+01     1.1388E+02     3.0786E+08     1.4183E+01     1.5354E-01     4.6202E+09    -4.5235E+09    -9.2656E+08    -1.5893E+08
     1.5170E-02    -2.9094E+01     7.0737E+01    -8.5217E+01     1.1451E+02     3.1044E+08     1.4250E+01     1.5550E-01     4.5887E+09    -4.3974E+09    -1.2975E+09    -1.8712E+08
     1.5311E-02    -3.5203E+01     6.8642E+01    -8.5503E+01     1.1516E+02     3.1516E+08     1.4334E+01     1.5757E-01     4.5559E+09    -4.2365E+09    -1.6618E+09    -2.1736E+08
     1.5453E-02    -4.1057E+01     6.6040E+01    -8.5833E+01     1.1582E+02     3.2004E+08     1.4414E+01     1.5943E-01     4.5205E+09    -4.0397E+09    -2.0133E+09    -2.4952E+08
     1.5594E-02    -4.6608E+01     6.2955E+01    -8.6212E+01     1.1648E+02     3.2346E+08     1.4475E+01     1.6099E-01     4.4799E+09    -3.8055E+09    -2.3467E+09    -2.8499E+08
     1.5736E-02    -5.1811E+01     5.9413E+01    -8.6637E+01     1.1713E+02     3.2862E+08     1.4550E+01     1.6271E-01     4.4448E+09    -3.5474E+09    -2.6592E+09    -3.1658E+08
     1.5875E-02    -5.6579E+01     5.5496E+01    -8.7101E+01     1.1776E+02     3.2956E+08     1.4578E+01     1.6417E-01     4.4113E+09    -3.2707E+09    -2.9397E+09    -3.4679E+08
     1.6013E-02    -6.0889E+01     5.1271E+01    -8.7594E+01     1.1836E+02     3.3128E+08     1.4606E+01     1.6573E-01     4.3864E+09    -2.9848E+09    -3.1931E+09    -3.6857E+08
     1.6152E-02    -6.4824E+01     4.6681E+01    -8.8119E+01     1.1894E+02     3.2816E+08     1.4582E+01     1.6710E-01     4.3640E+09    -2.6852E+09    -3.4180E+09    -3.8816E+08
     1.6288E-02    -6.8280E+01     4.1887E+01    -8.8656E+01     1.1948E+02     3.2503E+08     1.4555E+01     1.6875E-01     4.3505E+09    -2.3864E+09    -3.6156E+09    -3.9982E+08
     1.6420E-02    -7.1227E+01     3.7017E+01    -8.9189E+01     1.1999E+02     3.1817E+08     1.4485E+01     1.7008E-01     4.3386E+09    -2.0905E+09    -3.7797E+09    -4.0946E+08
     1.6551E-02    -7.3769E+01     3.1976E+01    -8.9726E+01     1.2048E+02     3.1204E+08     1.4413E+01     1.7146E-01     4.3328E+09    -1.7946E+09    -3.9221E+09    -4.1234E+08
