           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -8.5608E-01    -6.9959E+01     7.7444E+01     1.0437E+02     1.4839E+08     1.2134E+01     6.4067E-02     4.8802E+09     4.8610E+09    -2.6280E+08     3.4432E+08
     1.0644E-02     6.0292E+00    -7.0016E+01     7.7974E+01     1.0497E+02     1.4072E+08     1.1993E+01     6.7336E-02     4.8855E+09     4.8657E+09     1.8436E+08     3.9797E+08
     1.0786E-02     1.2874E+01    -6.9430E+01     7.8562E+01     1.0563E+02     1.3528E+08     1.1877E+01     7.0341E-02     4.8695E+09     4.8050E+09     6.4851E+08     4.5103E+08
     1.0927E-02     1.9583E+01    -6.8173E+01     7.9256E+01     1.0636E+02     1.3030E+08     1.1785E+01     7.3199E-02     4.8356E+09     4.6707E+09     1.1329E+09     5.3301E+08
     1.1069E-02     2.6046E+01    -6.6224E+01     8.0063E+01     1.0712E+02     1.2766E+08     1.1746E+01     7.5874E-02     4.7859E+09     4.4603E+09     1.6244E+09     6.1024E+08
     1.1210E-02     3.2168E+01    -6.3583E+01     8.0965E+01     1.0786E+02     1.2731E+08     1.1755E+01     7.8454E-02     4.7357E+09     4.1891E+09     2.1064E+09     6.6424E+08
     1.1352E-02     3.7879E+01    -6.0277E+01     8.1927E+01     1.0854E+02     1.2629E+08     1.1746E+01     8.1045E-02     4.7036E+09     3.8830E+09     2.5626E+09     6.9194E+08
     1.1493E-02     4.3143E+01    -5.6356E+01     8.2906E+01     1.0914E+02     1.2372E+08     1.1696E+01     8.3483E-02     4.6905E+09     3.5594E+09     2.9757E+09     6.9070E+08
     1.1634E-02     4.7943E+01    -5.1882E+01     8.3868E+01     1.0965E+02     1.1933E+08     1.1601E+01     8.5841E-02     4.6941E+09     3.2278E+09     3.3425E+09     6.6619E+08
     1.1776E-02     5.2267E+01    -4.6917E+01     8.4783E+01     1.1010E+02     1.1332E+08     1.1421E+01     8.8222E-02     4.7102E+09     2.8875E+09     3.6686E+09     6.2433E+08
     1.1917E-02     5.6103E+01    -4.1520E+01     8.5628E+01     1.1047E+02     1.0650E+08     1.1229E+01     9.0726E-02     4.7330E+09     2.5373E+09     3.9548E+09     5.6824E+08
