           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.3246E+01    -1.6596E+01    -7.7781E+01     1.0161E+02     1.1493E+08     1.1690E+01     7.7984E-02     4.8059E+09     9.6540E+08     4.6724E+09    -5.7782E+08
     1.0644E-02     6.4289E+01    -9.9085E+00    -7.8623E+01     1.0204E+02     1.0712E+08     1.1453E+01     8.0625E-02     4.8464E+09     5.1589E+08     4.7810E+09    -6.0321E+08
     1.0786E-02     6.4693E+01    -3.0993E+00    -7.9493E+01     1.0254E+02     9.8477E+07     1.1173E+01     8.3379E-02     4.8832E+09     5.4880E+07     4.8423E+09    -6.2820E+08
     1.0927E-02     6.4442E+01     3.7617E+00    -8.0403E+01     1.0311E+02     8.8942E+07     1.0878E+01     8.5772E-02     4.9140E+09    -4.1093E+08     4.8523E+09    -6.5850E+08
     1.1069E-02     6.3528E+01     1.0604E+01    -8.1354E+01     1.0376E+02     8.0840E+07     1.0638E+01     8.8506E-02     4.9415E+09    -8.8142E+08     4.8135E+09    -6.8638E+08
     1.1210E-02     6.1955E+01     1.7356E+01    -8.2334E+01     1.0449E+02     7.4017E+07     1.0359E+01     9.1200E-02     4.9608E+09    -1.3405E+09     4.7246E+09    -7.0006E+08
     1.1352E-02     5.9748E+01     2.3948E+01    -8.3317E+01     1.0529E+02     6.8261E+07     1.0111E+01     9.3824E-02     4.9694E+09    -1.7766E+09     4.5891E+09    -6.9198E+08
     1.1493E-02     5.6940E+01     3.0318E+01    -8.4280E+01     1.0613E+02     6.3381E+07     9.9144E+00     9.6397E-02     4.9699E+09    -2.1897E+09     4.4110E+09    -6.6973E+08
     1.1634E-02     5.3565E+01     3.6407E+01    -8.5203E+01     1.0703E+02     5.9721E+07     9.7733E+00     9.8853E-02     4.9615E+09    -2.5758E+09     4.1921E+09    -6.3895E+08
     1.1776E-02     4.9666E+01     4.2161E+01    -8.6076E+01     1.0795E+02     5.6951E+07     9.6732E+00     1.0124E-01     4.9438E+09    -2.9316E+09     3.9349E+09    -6.0268E+08
     1.1917E-02     4.5285E+01     4.7522E+01    -8.6894E+01     1.0890E+02     5.5885E+07     9.6355E+00     1.0368E-01     4.9164E+09    -3.2586E+09     3.6393E+09    -5.5506E+08
     1.2059E-02     4.0466E+01     5.2429E+01    -8.7656E+01     1.0986E+02     5.5422E+07     9.6330E+00     1.0596E-01     4.8718E+09    -3.5537E+09     3.2919E+09    -5.1853E+08
     1.2200E-02     3.5249E+01     5.6806E+01    -8.8366E+01     1.1081E+02     5.6369E+07     9.6960E+00     1.0812E-01     4.8130E+09    -3.8177E+09     2.8905E+09    -4.8530E+08
     1.2342E-02     2.9682E+01     6.0581E+01    -8.9026E+01     1.1170E+02     5.8595E+07     9.8066E+00     1.1013E-01     4.7460E+09    -4.0460E+09     2.4389E+09    -4.5394E+08
     1.2483E-02     2.3818E+01     6.3691E+01    -8.9640E+01     1.1251E+02     6.2171E+07     9.9741E+00     1.1214E-01     4.6880E+09    -4.2405E+09     1.9552E+09    -4.1517E+08
     1.2624E-02     1.7711E+01     6.6109E+01    -9.0200E+01     1.1323E+02     6.4588E+07     1.0102E+01     1.1415E-01     4.6407E+09    -4.3876E+09     1.4641E+09    -3.7617E+08
     1.2766E-02     1.1423E+01     6.7835E+01    -9.0699E+01     1.1383E+02     6.6327E+07     1.0199E+01     1.1626E-01     4.6140E+09    -4.4969E+09     9.7951E+08    -3.2786E+08
     1.2907E-02     5.0113E+00     6.8887E+01    -9.1127E+01     1.1434E+02     6.6170E+07     1.0215E+01     1.1836E-01     4.6002E+09    -4.5632E+09     5.1117E+08    -2.7814E+08
     1.3049E-02    -1.4699E+00     6.9287E+01    -9.1480E+01     1.1477E+02     6.5164E+07     1.0188E+01     1.2057E-01     4.6023E+09    -4.5966E+09     5.7086E+07    -2.2156E+08
     1.3190E-02    -7.9728E+00     6.9055E+01    -9.1754E+01     1.1511E+02     6.3203E+07     1.0117E+01     1.2280E-01     4.6122E+09    -4.5933E+09    -3.8287E+08    -1.6503E+08
     1.3331E-02    -1.4445E+01     6.8211E+01    -9.1948E+01     1.1539E+02     6.0830E+07     1.0030E+01     1.2496E-01     4.6259E+09    -4.5532E+09    -8.0923E+08    -1.1069E+08
     1.3473E-02    -2.0831E+01     6.6775E+01    -9.2068E+01     1.1563E+02     5.8035E+07     9.9198E+00     1.2695E-01     4.6347E+09    -4.4706E+09    -1.2210E+09    -5.9094E+07
     1.3614E-02    -2.7074E+01     6.4762E+01    -9.2119E+01     1.1581E+02     5.6135E+07     9.8525E+00     1.2898E-01     4.6427E+09    -4.3505E+09    -1.6211E+09    -1.4248E+07
     1.3756E-02    -3.3110E+01     6.2189E+01    -9.2114E+01     1.1597E+02     5.5491E+07     9.8359E+00     1.3090E-01     4.6398E+09    -4.1812E+09    -2.0112E+09     2.1227E+07
     1.3897E-02    -3.8868E+01     5.9077E+01    -9.2068E+01     1.1609E+02     5.6403E+07     9.8840E+00     1.3264E-01     4.6178E+09    -3.9522E+09    -2.3880E+09     4.0240E+07
     1.4039E-02    -4.4267E+01     5.5450E+01    -9.2011E+01     1.1619E+02     5.9052E+07     1.0018E+01     1.3441E-01     4.5810E+09    -3.6726E+09    -2.7381E+09     3.3750E+07
     1.4180E-02    -4.9218E+01     5.1336E+01    -9.2004E+01     1.1629E+02     6.4219E+07     1.0281E+01     1.3611E-01     4.5259E+09    -3.3285E+09    -3.0666E+09    -2.2427E+07
     1.4321E-02    -5.3655E+01     4.6789E+01    -9.2099E+01     1.1641E+02     7.1803E+07     1.0646E+01     1.3776E-01     4.4659E+09    -2.9446E+09    -3.3556E+09    -1.1583E+08
     1.4463E-02    -5.7554E+01     4.1871E+01    -9.2342E+01     1.1659E+02     8.1339E+07     1.0961E+01     1.3966E-01     4.4218E+09    -2.5626E+09    -3.5961E+09    -2.3058E+08
     1.4604E-02    -6.0904E+01     3.6634E+01    -9.2754E+01     1.1685E+02     8.9614E+07     1.1241E+01     1.4162E-01     4.3971E+09    -2.1766E+09    -3.8049E+09    -3.4547E+08
     1.4746E-02    -6.3716E+01     3.1129E+01    -9.3305E+01     1.1719E+02     9.3705E+07     1.1395E+01     1.4356E-01     4.3854E+09    -1.8024E+09    -3.9749E+09    -4.2772E+08
     1.4887E-02    -6.6008E+01     2.5401E+01    -9.3951E+01     1.1760E+02     9.5128E+07     1.1463E+01     1.4594E-01     4.3918E+09    -1.4402E+09    -4.1210E+09    -4.8055E+08
     1.5029E-02    -6.7789E+01     1.9492E+01    -9.4657E+01     1.1805E+02     9.3760E+07     1.1424E+01     1.4781E-01     4.3999E+09    -1.0817E+09    -4.2343E+09    -5.0980E+08
     1.5170E-02    -6.9065E+01     1.3439E+01    -9.5390E+01     1.1853E+02     9.0328E+07     1.1327E+01     1.5002E-01     4.4133E+09    -7.2240E+08    -4.3217E+09    -5.2705E+08
     1.5311E-02    -6.9836E+01     7.2818E+00    -9.6132E+01     1.1904E+02     8.6033E+07     1.1195E+01     1.5193E-01     4.4253E+09    -3.6782E+08    -4.3788E+09    -5.2362E+08
     1.5453E-02    -7.0102E+01     1.0608E+00    -9.6866E+01     1.1958E+02     8.1479E+07     1.1061E+01     1.5424E-01     4.4431E+09    -7.9542E+06    -4.4133E+09    -5.1381E+08
     1.5594E-02    -6.9860E+01    -5.1827E+00    -9.7584E+01     1.2012E+02     7.6390E+07     1.0909E+01     1.5622E-01     4.4544E+09     3.4947E+08    -4.4126E+09    -4.9896E+08
     1.5736E-02    -6.9112E+01    -1.1403E+01    -9.8279E+01     1.2069E+02     7.1315E+07     1.0765E+01     1.5837E-01     4.4614E+09     7.0946E+08    -4.3782E+09    -4.8221E+08
     1.5875E-02    -6.7873E+01    -1.7479E+01    -9.8948E+01     1.2125E+02     6.8587E+07     1.0688E+01     1.6029E-01     4.4629E+09     1.0634E+09    -4.3084E+09    -4.7405E+08
     1.6013E-02    -6.6167E+01    -2.3341E+01    -9.9597E+01     1.2183E+02     6.5692E+07     1.0613E+01     1.6224E-01     4.4570E+09     1.4101E+09    -4.2021E+09    -4.6750E+08
     1.6152E-02    -6.3974E+01    -2.9068E+01    -1.0025E+02     1.2242E+02     6.4869E+07     1.0594E+01     1.6380E-01     4.4360E+09     1.7475E+09    -4.0503E+09    -4.6891E+08
     1.6288E-02    -6.1373E+01    -3.4469E+01    -1.0088E+02     1.2301E+02     6.4823E+07     1.0608E+01     1.6562E-01     4.4152E+09     2.0671E+09    -3.8734E+09    -4.6718E+08
     1.6420E-02    -5.8457E+01    -3.9435E+01    -1.0150E+02     1.2359E+02     6.4881E+07     1.0622E+01     1.6711E-01     4.3901E+09     2.3574E+09    -3.6732E+09    -4.7226E+08
     1.6551E-02    -5.5194E+01    -4.4100E+01    -1.0212E+02     1.2418E+02     6.4849E+07     1.0634E+01     1.6860E-01     4.3664E+09     2.6238E+09    -3.4574E+09    -4.7686E+08
     1.6682E-02    -5.1578E+01    -4.8495E+01    -1.0275E+02     1.2478E+02     6.6037E+07     1.0680E+01     1.7000E-01     4.3455E+09     2.8716E+09    -3.2264E+09    -4.7690E+08
     1.6815E-02    -4.7608E+01    -5.2624E+01    -1.0339E+02     1.2540E+02     6.5711E+07     1.0679E+01     1.7140E-01     4.3283E+09     3.0962E+09    -2.9866E+09    -4.7737E+08
     1.6949E-02    -4.3329E+01    -5.6453E+01    -1.0402E+02     1.2603E+02     6.4782E+07     1.0658E+01     1.7283E-01     4.3152E+09     3.3022E+09    -2.7369E+09    -4.7527E+08
     1.7084E-02    -3.8736E+01    -5.9988E+01    -1.0466E+02     1.2669E+02     6.4435E+07     1.0653E+01     1.7429E-01     4.3057E+09     3.4853E+09    -2.4850E+09    -4.6574E+08
     1.7221E-02    -3.3831E+01    -6.3221E+01    -1.0529E+02     1.2739E+02     6.2781E+07     1.0609E+01     1.7580E-01     4.2964E+09     3.6498E+09    -2.2200E+09    -4.5741E+08
     1.7361E-02    -2.8622E+01    -6.6134E+01    -1.0592E+02     1.2811E+02     6.1555E+07     1.0576E+01     1.7738E-01     4.2873E+09     3.7940E+09    -1.9470E+09    -4.4164E+08
     1.7503E-02    -2.3165E+01    -6.8677E+01    -1.0654E+02     1.2885E+02     6.0209E+07     1.0514E+01     1.7875E-01     4.2735E+09     3.9178E+09    -1.6526E+09    -4.2757E+08
     1.7644E-02    -1.7556E+01    -7.0806E+01    -1.0713E+02     1.2961E+02     5.9032E+07     1.0463E+01     1.8014E-01     4.2520E+09     4.0097E+09    -1.3540E+09    -4.1038E+08
     1.7785E-02    -1.1831E+01    -7.2503E+01    -1.0769E+02     1.3036E+02     5.8313E+07     1.0443E+01     1.8171E-01     4.2282E+09     4.0789E+09    -1.0461E+09    -3.8191E+08
     1.7927E-02    -6.0326E+00    -7.3758E+01    -1.0821E+02     1.3110E+02     5.7833E+07     1.0437E+01     1.8308E-01     4.1950E+09     4.1163E+09    -7.2740E+08    -3.5401E+08
     1.8068E-02    -2.0071E-01    -7.4558E+01    -1.0869E+02     1.3180E+02     5.7918E+07     1.0462E+01     1.8449E-01     4.1577E+09     4.1259E+09    -4.0444E+08    -3.1634E+08
     1.8210E-02     5.6228E+00    -7.4902E+01    -1.0911E+02     1.3246E+02     5.8086E+07     1.0495E+01     1.8589E-01     4.1159E+09     4.1055E+09    -8.3000E+07    -2.8050E+08
     1.8351E-02     1.1405E+01    -7.4797E+01    -1.0947E+02     1.3308E+02     5.8316E+07     1.0530E+01     1.8734E-01     4.0813E+09     4.0676E+09     2.2941E+08    -2.4176E+08
     1.8493E-02     1.7121E+01    -7.4261E+01    -1.0979E+02     1.3365E+02     5.8121E+07     1.0543E+01     1.8881E-01     4.0543E+09     4.0146E+09     5.2682E+08    -2.0797E+08
     1.8634E-02     2.2751E+01    -7.3313E+01    -1.1007E+02     1.3419E+02     5.7754E+07     1.0538E+01     1.9000E-01     4.0318E+09     3.9439E+09     8.1536E+08    -1.8902E+08
     1.8776E-02     2.8272E+01    -7.1968E+01    -1.1033E+02     1.3472E+02     5.7401E+07     1.0533E+01     1.9123E-01     4.0148E+09     3.8618E+09     1.0841E+09    -1.7272E+08
     1.8917E-02     3.3665E+01    -7.0245E+01    -1.1056E+02     1.3525E+02     5.6958E+07     1.0525E+01     1.9256E-01     3.9992E+09     3.7608E+09     1.3498E+09    -1.6646E+08
     1.9058E-02     3.8898E+01    -6.8155E+01    -1.1080E+02     1.3578E+02     5.6840E+07     1.0536E+01     1.9379E-01     3.9788E+09     3.6358E+09     1.6071E+09    -1.7081E+08
     1.9200E-02     4.3929E+01    -6.5701E+01    -1.1106E+02     1.3631E+02     5.7524E+07     1.0587E+01     1.9472E-01     3.9431E+09     3.4700E+09     1.8628E+09    -1.9280E+08
     1.9341E-02     4.8696E+01    -6.2887E+01    -1.1135E+02     1.3684E+02     5.9675E+07     1.0676E+01     1.9573E-01     3.8949E+09     3.2632E+09     2.1148E+09    -2.2166E+08
     1.9483E-02     5.3138E+01    -5.9719E+01    -1.1169E+02     1.3735E+02     6.3331E+07     1.0817E+01     1.9667E-01     3.8368E+09     3.0100E+09     2.3643E+09    -2.6639E+08
     1.9624E-02     5.7198E+01    -5.6207E+01    -1.1210E+02     1.3783E+02     6.6823E+07     1.0955E+01     1.9738E-01     3.7813E+09     2.7302E+09     2.5968E+09    -3.1744E+08
     1.9765E-02     6.0858E+01    -5.2383E+01    -1.1259E+02     1.3829E+02     7.0135E+07     1.1081E+01     1.9824E-01     3.7433E+09     2.4472E+09     2.8082E+09    -3.7041E+08
     1.9907E-02     6.4127E+01    -4.8278E+01    -1.1314E+02     1.3873E+02     7.1585E+07     1.1142E+01     1.9904E-01     3.7229E+09     2.1766E+09     2.9919E+09    -4.1353E+08
     2.0048E-02     6.7023E+01    -4.3928E+01    -1.1375E+02     1.3915E+02     7.1814E+07     1.1154E+01     2.0000E-01     3.7218E+09     1.9223E+09     3.1553E+09    -4.4771E+08
     2.0190E-02     6.9569E+01    -3.9362E+01    -1.1441E+02     1.3956E+02     7.0391E+07     1.1107E+01     2.0094E-01     3.7322E+09     1.6793E+09     3.2992E+09    -4.7367E+08
     2.0331E-02     7.1778E+01    -3.4604E+01    -1.1509E+02     1.3998E+02     6.8000E+07     1.1024E+01     2.0190E-01     3.7509E+09     1.4461E+09     3.4257E+09    -4.9264E+08
     2.0473E-02     7.3661E+01    -2.9676E+01    -1.1580E+02     1.4041E+02     6.5089E+07     1.0921E+01     2.0302E-01     3.7785E+09     1.2184E+09     3.5406E+09    -5.0612E+08
     2.0614E-02     7.5225E+01    -2.4598E+01    -1.1652E+02     1.4086E+02     6.1483E+07     1.0795E+01     2.0407E-01     3.8073E+09     9.9251E+08     3.6394E+09    -5.1525E+08
     2.0755E-02     7.6467E+01    -1.9387E+01    -1.1726E+02     1.4132E+02     5.7430E+07     1.0651E+01     2.0516E-01     3.8395E+09     7.6320E+08     3.7258E+09    -5.2699E+08
     2.0897E-02     7.7384E+01    -1.4064E+01    -1.1801E+02     1.4182E+02     5.3831E+07     1.0485E+01     2.0627E-01     3.8743E+09     5.3113E+08     3.7995E+09    -5.4006E+08
     2.1038E-02     7.7975E+01    -8.6479E+00    -1.1877E+02     1.4234E+02     5.0736E+07     1.0312E+01     2.0749E-01     3.9059E+09     3.0411E+08     3.8568E+09    -5.3756E+08
     2.1180E-02     7.8243E+01    -3.1635E+00    -1.1953E+02     1.4290E+02     4.7600E+07     1.0139E+01     2.0863E-01     3.9345E+09     7.4555E+07     3.8975E+09    -5.3298E+08
     2.1321E-02     7.8185E+01     2.3683E+00    -1.2028E+02     1.4347E+02     4.4556E+07     9.9793E+00     2.0979E-01     3.9606E+09    -1.5629E+08     3.9224E+09    -5.2558E+08
     2.1463E-02     7.7798E+01     7.9253E+00    -1.2102E+02     1.4408E+02     4.1308E+07     9.8157E+00     2.1091E-01     3.9837E+09    -3.8896E+08     3.9305E+09    -5.1920E+08
     2.1604E-02     7.7079E+01     1.3482E+01    -1.2175E+02     1.4472E+02     3.8811E+07     9.6943E+00     2.1214E-01     4.0072E+09    -6.2818E+08     3.9239E+09    -5.1524E+08
     2.1746E-02     7.6022E+01     1.9015E+01    -1.2248E+02     1.4540E+02     3.6651E+07     9.5411E+00     2.1323E-01     4.0250E+09    -8.6562E+08     3.8972E+09    -5.1358E+08
     2.1887E-02     7.4634E+01     2.4495E+01    -1.2319E+02     1.4611E+02     3.4916E+07     9.4027E+00     2.1427E-01     4.0344E+09    -1.0956E+09     3.8499E+09    -5.0439E+08
     2.2028E-02     7.2924E+01     2.9896E+01    -1.2390E+02     1.4684E+02     3.3541E+07     9.2947E+00     2.1536E-01     4.0386E+09    -1.3226E+09     3.7840E+09    -4.9196E+08
     2.2170E-02     7.0897E+01     3.5188E+01    -1.2459E+02     1.4760E+02     3.2378E+07     9.2087E+00     2.1634E-01     4.0351E+09    -1.5437E+09     3.6969E+09    -4.8164E+08
     2.2311E-02     6.8562E+01     4.0343E+01    -1.2526E+02     1.4839E+02     3.1473E+07     9.1441E+00     2.1727E-01     4.0247E+09    -1.7582E+09     3.5893E+09    -4.7299E+08
     2.2453E-02     6.5926E+01     4.5331E+01    -1.2593E+02     1.4919E+02     3.0885E+07     9.1059E+00     2.1824E-01     4.0088E+09    -1.9679E+09     3.4611E+09    -4.6703E+08
     2.2594E-02     6.3003E+01     5.0124E+01    -1.2659E+02     1.5002E+02     3.0491E+07     9.0837E+00     2.1912E-01     3.9854E+09    -2.1664E+09     3.3128E+09    -4.6476E+08
     2.2735E-02     5.9805E+01     5.4692E+01    -1.2724E+02     1.5086E+02     3.0301E+07     9.0783E+00     2.1995E-01     3.9560E+09    -2.3538E+09     3.1450E+09    -4.6674E+08
     2.2877E-02     5.6348E+01     5.9011E+01    -1.2791E+02     1.5172E+02     3.0378E+07     9.0952E+00     2.2083E-01     3.9233E+09    -2.5323E+09     2.9588E+09    -4.7451E+08
     2.3018E-02     5.2651E+01     6.3054E+01    -1.2859E+02     1.5259E+02     3.0518E+07     9.1170E+00     2.2163E-01     3.8859E+09    -2.6951E+09     2.7569E+09    -4.8629E+08
     2.3160E-02     4.8733E+01     6.6802E+01    -1.2928E+02     1.5347E+02     3.0731E+07     9.1451E+00     2.2241E-01     3.8463E+09    -2.8433E+09     2.5413E+09    -5.0158E+08
     2.3301E-02     4.4614E+01     7.0237E+01    -1.3001E+02     1.5435E+02     3.0967E+07     9.1754E+00     2.2318E-01     3.8062E+09    -2.9760E+09     2.3154E+09    -5.1906E+08
     2.3443E-02     4.0318E+01     7.3346E+01    -1.3075E+02     1.5525E+02     3.1266E+07     9.2116E+00     2.2401E-01     3.7683E+09    -3.0954E+09     2.0806E+09    -5.3795E+08
     2.3584E-02     3.5868E+01     7.6120E+01    -1.3153E+02     1.5614E+02     3.1446E+07     9.2377E+00     2.2478E-01     3.7306E+09    -3.1965E+09     1.8418E+09    -5.5510E+08
     2.3726E-02     3.1285E+01     7.8554E+01    -1.3232E+02     1.5703E+02     3.1554E+07     9.2570E+00     2.2554E-01     3.6946E+09    -3.2810E+09     1.6002E+09    -5.6977E+08
     2.3867E-02     2.6594E+01     8.0646E+01    -1.3314E+02     1.5791E+02     3.1597E+07     9.2707E+00     2.2631E-01     3.6606E+09    -3.3496E+09     1.3575E+09    -5.8067E+08
     2.4008E-02     2.1816E+01     8.2394E+01    -1.3396E+02     1.5878E+02     3.1625E+07     9.2828E+00     2.2712E-01     3.6295E+09    -3.4039E+09     1.1150E+09    -5.8615E+08
     2.4150E-02     1.6975E+01     8.3800E+01    -1.3479E+02     1.5962E+02     3.1573E+07     9.2878E+00     2.2790E-01     3.5986E+09    -3.4412E+09     8.7359E+08    -5.8746E+08
     2.4291E-02     1.2092E+01     8.4866E+01    -1.3562E+02     1.6044E+02     3.1492E+07     9.2901E+00     2.2868E-01     3.5688E+09    -3.4631E+09     6.3420E+08    -5.8403E+08
     2.4433E-02     7.1874E+00     8.5595E+01    -1.3644E+02     1.6123E+02     3.1390E+07     9.2904E+00     2.2945E-01     3.5402E+09    -3.4702E+09     3.9785E+08    -5.7635E+08
