           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     4.9813E+01     4.4245E+01     7.7667E+01     1.0233E+02     1.1576E+08     1.1337E+01     7.5203E-02     5.0121E+09    -3.0555E+09     3.9421E+09     4.9480E+08
     1.0644E-02     4.5257E+01     4.9625E+01     7.8380E+01     1.0322E+02     1.1159E+08     1.1237E+01     7.7964E-02     5.0127E+09    -3.3843E+09     3.6621E+09     5.1251E+08
     1.0786E-02     4.0255E+01     5.4586E+01     7.9123E+01     1.0421E+02     1.0610E+08     1.1102E+01     8.0542E-02     5.0072E+09    -3.6842E+09     3.3476E+09     5.4089E+08
     1.0927E-02     3.4850E+01     5.9075E+01     7.9913E+01     1.0531E+02     1.0030E+08     1.0954E+01     8.2978E-02     4.9922E+09    -3.9528E+09     2.9938E+09     5.7819E+08
     1.1069E-02     2.9090E+01     6.3030E+01     8.0754E+01     1.0649E+02     9.6139E+07     1.0857E+01     8.5264E-02     4.9599E+09    -4.1852E+09     2.5910E+09     6.0981E+08
     1.1210E-02     2.3033E+01     6.6375E+01     8.1630E+01     1.0770E+02     9.4926E+07     1.0850E+01     8.7534E-02     4.9044E+09    -4.3735E+09     2.1299E+09     6.2407E+08
     1.1352E-02     1.6746E+01     6.9031E+01     8.2511E+01     1.0887E+02     9.6810E+07     1.0938E+01     8.9722E-02     4.8308E+09    -4.5097E+09     1.6181E+09     6.1678E+08
     1.1493E-02     1.0305E+01     7.0933E+01     8.3368E+01     1.0994E+02     1.0089E+08     1.1094E+01     9.1814E-02     4.7510E+09    -4.5905E+09     1.0721E+09     5.9216E+08
     1.1634E-02     3.7871E+00     7.2061E+01     8.4182E+01     1.1088E+02     1.0512E+08     1.1262E+01     9.3897E-02     4.6827E+09    -4.6193E+09     5.2629E+08     5.5944E+08
     1.1776E-02    -2.7410E+00     7.2433E+01     8.4949E+01     1.1167E+02     1.0773E+08     1.1375E+01     9.5990E-02     4.6352E+09    -4.6053E+09     3.8121E+06     5.2640E+08
     1.1917E-02    -9.2231E+00     7.2087E+01     8.5672E+01     1.1234E+02     1.0846E+08     1.1423E+01     9.8166E-02     4.6088E+09    -4.5558E+09    -4.8765E+08     4.9742E+08
     1.2059E-02    -1.5612E+01     7.1068E+01     8.6359E+01     1.1293E+02     1.0722E+08     1.1395E+01     1.0016E-01     4.5974E+09    -4.4732E+09    -9.4962E+08     4.7364E+08
