           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     7.0029E+01    -8.7920E+00     7.7945E+01     1.0515E+02     1.5293E+08     1.2260E+01     6.9240E-02     4.7817E+09     3.3261E+08     4.7128E+09     7.3697E+08
     1.0644E-02     7.0220E+01    -2.0817E+00     7.9046E+01     1.0575E+02     1.4320E+08     1.2030E+01     7.1892E-02     4.8393E+09    -6.4317E+07     4.7688E+09     8.2062E+08
     1.0786E-02     6.9848E+01     4.6783E+00     8.0263E+01     1.0650E+02     1.2902E+08     1.1715E+01     7.4554E-02     4.8903E+09    -4.6315E+08     4.7844E+09     8.9970E+08
     1.0927E-02     6.8910E+01     1.1432E+01     8.1585E+01     1.0740E+02     1.1380E+08     1.1295E+01     7.7133E-02     4.9322E+09    -8.6211E+08     4.7593E+09     9.6577E+08
     1.1069E-02     6.7412E+01     1.8119E+01     8.2982E+01     1.0844E+02     9.9848E+07     1.0902E+01     7.9605E-02     4.9586E+09    -1.2541E+09     4.6908E+09     1.0058E+09
     1.1210E-02     6.5365E+01     2.4681E+01     8.4417E+01     1.0958E+02     8.8648E+07     1.0610E+01     8.2159E-02     4.9716E+09    -1.6392E+09     4.5812E+09     1.0207E+09
     1.1352E-02     6.2781E+01     3.1056E+01     8.5862E+01     1.1081E+02     7.9710E+07     1.0269E+01     8.4596E-02     4.9690E+09    -2.0119E+09     4.4275E+09     1.0199E+09
     1.1493E-02     5.9683E+01     3.7184E+01     8.7292E+01     1.1209E+02     7.3062E+07     1.0024E+01     8.6894E-02     4.9507E+09    -2.3659E+09     4.2323E+09     9.9980E+08
     1.1634E-02     5.6099E+01     4.3008E+01     8.8686E+01     1.1341E+02     6.8180E+07     9.8564E+00     8.9080E-02     4.9201E+09    -2.6986E+09     3.9983E+09     9.6885E+08
     1.1776E-02     5.2062E+01     4.8476E+01     9.0030E+01     1.1474E+02     6.4749E+07     9.7497E+00     9.1122E-02     4.8798E+09    -3.0073E+09     3.7285E+09     9.3142E+08
     1.1917E-02     4.7605E+01     5.3541E+01     9.1316E+01     1.1607E+02     6.2647E+07     9.6947E+00     9.3151E-02     4.8348E+09    -3.2902E+09     3.4294E+09     8.8782E+08
     1.2059E-02     4.2768E+01     5.8164E+01     9.2540E+01     1.1737E+02     6.1287E+07     9.6693E+00     9.5106E-02     4.7873E+09    -3.5458E+09     3.1043E+09     8.4186E+08
     1.2200E-02     3.7589E+01     6.2309E+01     9.3697E+01     1.1864E+02     6.0655E+07     9.6701E+00     9.6956E-02     4.7381E+09    -3.7735E+09     2.7534E+09     7.9303E+08
     1.2342E-02     3.2109E+01     6.5941E+01     9.4781E+01     1.1984E+02     6.0553E+07     9.6909E+00     9.8754E-02     4.6886E+09    -3.9720E+09     2.3788E+09     7.3973E+08
     1.2483E-02     2.6369E+01     6.9026E+01     9.5787E+01     1.2097E+02     6.0858E+07     9.7277E+00     1.0048E-01     4.6400E+09    -4.1392E+09     1.9833E+09     6.8067E+08
     1.2624E-02     2.0416E+01     7.1542E+01     9.6704E+01     1.2201E+02     6.1303E+07     9.7692E+00     1.0221E-01     4.5954E+09    -4.2734E+09     1.5737E+09     6.1537E+08
     1.2766E-02     1.4299E+01     7.3477E+01     9.7525E+01     1.2294E+02     6.1311E+07     9.7943E+00     1.0397E-01     4.5571E+09    -4.3726E+09     1.1624E+09     5.4467E+08
     1.2907E-02     8.0654E+00     7.4834E+01     9.8243E+01     1.2376E+02     6.0639E+07     9.7923E+00     1.0578E-01     4.5262E+09    -4.4376E+09     7.5703E+08     4.7030E+08
     1.3049E-02     1.7626E+00     7.5624E+01     9.8854E+01     1.2448E+02     5.9238E+07     9.7574E+00     1.0759E-01     4.5025E+09    -4.4705E+09     3.6241E+08     3.9418E+08
     1.3190E-02    -4.5661E+00     7.5865E+01     9.9357E+01     1.2509E+02     5.7150E+07     9.6963E+00     1.0947E-01     4.4858E+09    -4.4745E+09    -1.9794E+07     3.1775E+08
     1.3331E-02    -1.0880E+01     7.5574E+01     9.9754E+01     1.2562E+02     5.4767E+07     9.6013E+00     1.1130E-01     4.4739E+09    -4.4502E+09    -3.8857E+08     2.4491E+08
     1.3473E-02    -1.7142E+01     7.4772E+01     1.0005E+02     1.2608E+02     5.2181E+07     9.4639E+00     1.1311E-01     4.4662E+09    -4.4002E+09    -7.4410E+08     1.7582E+08
     1.3614E-02    -2.3313E+01     7.3476E+01     1.0025E+02     1.2646E+02     4.9892E+07     9.3447E+00     1.1483E-01     4.4584E+09    -4.3227E+09    -1.0858E+09     1.1136E+08
     1.3756E-02    -2.9355E+01     7.1705E+01     1.0037E+02     1.2680E+02     4.7918E+07     9.2437E+00     1.1650E-01     4.4493E+09    -4.2180E+09    -1.4150E+09     5.4778E+07
     1.3897E-02    -3.5230E+01     6.9479E+01     1.0042E+02     1.2709E+02     4.6522E+07     9.1800E+00     1.1810E-01     4.4365E+09    -4.0850E+09    -1.7308E+09     1.0623E+07
     1.4039E-02    -4.0894E+01     6.6814E+01     1.0041E+02     1.2735E+02     4.5988E+07     9.1659E+00     1.1963E-01     4.4162E+09    -3.9190E+09    -2.0357E+09    -1.4866E+07
     1.4180E-02    -4.6300E+01     6.3729E+01     1.0038E+02     1.2760E+02     4.6362E+07     9.2105E+00     1.2116E-01     4.3867E+09    -3.7202E+09    -2.3243E+09    -1.7231E+07
     1.4321E-02    -5.1395E+01     6.0245E+01     1.0038E+02     1.2786E+02     4.8299E+07     9.3542E+00     1.2259E-01     4.3420E+09    -3.4778E+09    -2.5995E+09     1.6938E+07
     1.4463E-02    -5.6117E+01     5.6387E+01     1.0045E+02     1.2814E+02     5.2174E+07     9.6454E+00     1.2405E-01     4.2850E+09    -3.1982E+09    -2.8503E+09     9.5647E+07
     1.4604E-02    -6.0417E+01     5.2191E+01     1.0068E+02     1.2849E+02     5.8748E+07     9.9493E+00     1.2538E-01     4.2215E+09    -2.8810E+09    -3.0774E+09     2.2457E+08
     1.4746E-02    -6.4260E+01     4.7697E+01     1.0110E+02     1.2894E+02     6.6298E+07     1.0326E+01     1.2685E-01     4.1686E+09    -2.5538E+09    -3.2734E+09     3.7532E+08
     1.4887E-02    -6.7648E+01     4.2946E+01     1.0173E+02     1.2950E+02     7.3681E+07     1.0661E+01     1.2832E-01     4.1371E+09    -2.2384E+09    -3.4416E+09     5.1059E+08
     1.5029E-02    -7.0600E+01     3.7974E+01     1.0253E+02     1.3015E+02     7.9324E+07     1.0844E+01     1.2992E-01     4.1238E+09    -1.9369E+09    -3.5873E+09     6.2090E+08
     1.5170E-02    -7.3133E+01     3.2810E+01     1.0347E+02     1.3089E+02     8.2510E+07     1.0953E+01     1.3164E-01     4.1229E+09    -1.6468E+09    -3.7131E+09     7.0644E+08
     1.5311E-02    -7.5263E+01     2.7479E+01     1.0452E+02     1.3169E+02     8.3341E+07     1.0984E+01     1.3326E-01     4.1313E+09    -1.3681E+09    -3.8222E+09     7.6557E+08
     1.5453E-02    -7.7007E+01     2.2006E+01     1.0563E+02     1.3256E+02     8.2154E+07     1.0954E+01     1.3489E-01     4.1443E+09    -1.0977E+09    -3.9139E+09     8.0747E+08
