           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -8.7611E+00    -7.0888E+01    -7.6830E+01     1.0490E+02     1.5002E+08     1.2234E+01     6.6917E-02     4.8459E+09     4.7539E+09    -9.3514E+08     9.1294E+07
     1.0644E-02    -1.9709E+00    -7.1923E+01    -7.6743E+01     1.0520E+02     1.5289E+08     1.2261E+01     6.9426E-02     4.8705E+09     4.8417E+09    -5.2772E+08     3.7679E+07
     1.0786E-02     4.9119E+00    -7.2377E+01    -7.6754E+01     1.0561E+02     1.5410E+08     1.2277E+01     7.2103E-02     4.8858E+09     4.8842E+09    -1.1058E+08    -4.9575E+07
     1.0927E-02     1.1822E+01    -7.2231E+01    -7.6899E+01     1.0616E+02     1.5371E+08     1.2251E+01     7.4736E-02     4.8930E+09     4.8800E+09     3.1780E+08    -1.6135E+08
     1.1069E-02     1.8681E+01    -7.1476E+01    -7.7210E+01     1.0686E+02     1.4929E+08     1.2158E+01     7.7181E-02     4.8800E+09     4.8132E+09     7.5399E+08    -2.8067E+08
     1.1210E-02     2.5411E+01    -7.0092E+01    -7.7695E+01     1.0768E+02     1.4961E+08     1.2141E+01     7.9831E-02     4.8618E+09     4.6929E+09     1.2032E+09    -4.0766E+08
     1.1352E-02     3.1921E+01    -6.8082E+01    -7.8345E+01     1.0859E+02     1.4728E+08     1.2092E+01     8.2229E-02     4.8226E+09     4.5049E+09     1.6414E+09    -5.1853E+08
     1.1493E-02     3.8129E+01    -6.5459E+01    -7.9138E+01     1.0955E+02     1.4542E+08     1.2050E+01     8.4519E-02     4.7764E+09     4.2667E+09     2.0595E+09    -6.0701E+08
     1.1634E-02     4.3973E+01    -6.2260E+01    -8.0043E+01     1.1053E+02     1.4320E+08     1.1996E+01     8.6419E-02     4.7317E+09     3.9894E+09     2.4526E+09    -6.7719E+08
     1.1776E-02     4.9402E+01    -5.8529E+01    -8.1031E+01     1.1150E+02     1.4081E+08     1.1944E+01     8.8599E-02     4.6883E+09     3.6803E+09     2.8124E+09    -7.2532E+08
     1.1917E-02     5.4372E+01    -5.4312E+01    -8.2078E+01     1.1244E+02     1.3832E+08     1.1890E+01     9.0719E-02     4.6482E+09     3.3410E+09     3.1407E+09    -7.6128E+08
     1.2059E-02     5.8841E+01    -4.9656E+01    -8.3170E+01     1.1334E+02     1.3657E+08     1.1849E+01     9.2723E-02     4.6091E+09     2.9723E+09     3.4338E+09    -7.8661E+08
     1.2200E-02     6.2767E+01    -4.4609E+01    -8.4292E+01     1.1417E+02     1.3502E+08     1.1815E+01     9.4713E-02     4.5737E+09     2.5756E+09     3.6934E+09    -8.0270E+08
     1.2342E-02     6.6117E+01    -3.9223E+01    -8.5431E+01     1.1493E+02     1.3306E+08     1.1776E+01     9.6722E-02     4.5445E+09     2.1600E+09     3.9160E+09    -8.0737E+08
     1.2483E-02     6.8873E+01    -3.3552E+01    -8.6569E+01     1.1560E+02     1.3048E+08     1.1724E+01     9.8693E-02     4.5219E+09     1.7366E+09     4.0979E+09    -7.9925E+08
     1.2624E-02     7.1026E+01    -2.7650E+01    -8.7689E+01     1.1618E+02     1.2645E+08     1.1649E+01     1.0079E-01     4.5083E+09     1.3112E+09     4.2424E+09    -7.7949E+08
     1.2766E-02     7.2580E+01    -2.1570E+01    -8.8773E+01     1.1668E+02     1.2112E+08     1.1518E+01     1.0293E-01     4.5035E+09     8.9054E+08     4.3504E+09    -7.4984E+08
     1.2907E-02     7.3545E+01    -1.5363E+01    -8.9810E+01     1.1709E+02     1.1461E+08     1.1343E+01     1.0514E-01     4.5066E+09     4.7758E+08     4.4242E+09    -7.1228E+08
     1.3049E-02     7.3934E+01    -9.0744E+00    -9.0789E+01     1.1744E+02     1.0729E+08     1.1153E+01     1.0743E-01     4.5167E+09     7.4919E+07     4.4665E+09    -6.6783E+08
     1.3190E-02     7.3760E+01    -2.7471E+00    -9.1700E+01     1.1772E+02     9.9481E+07     1.0954E+01     1.0970E-01     4.5322E+09    -3.1833E+08     4.4785E+09    -6.1851E+08
