           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     5.8884E+01     2.9470E+01    -7.7799E+01     1.0192E+02     1.1088E+08     1.1225E+01     7.8138E-02     4.9363E+09    -2.1215E+09     4.4158E+09    -6.0593E+08
     1.0644E-02     5.5598E+01     3.5554E+01    -7.8683E+01     1.0269E+02     1.0740E+08     1.1136E+01     8.0765E-02     4.9296E+09    -2.5230E+09     4.1866E+09    -6.3825E+08
     1.0786E-02     5.1764E+01     4.1288E+01    -7.9601E+01     1.0354E+02     1.0189E+08     1.0991E+01     8.3406E-02     4.9169E+09    -2.8954E+09     3.9194E+09    -6.5659E+08
     1.0927E-02     4.7424E+01     4.6620E+01    -8.0545E+01     1.0445E+02     9.5170E+07     1.0815E+01     8.5814E-02     4.9002E+09    -3.2375E+09     3.6155E+09    -6.7738E+08
     1.1069E-02     4.2620E+01     5.1496E+01    -8.1520E+01     1.0542E+02     8.8750E+07     1.0650E+01     8.8168E-02     4.8804E+09    -3.5503E+09     3.2748E+09    -6.9955E+08
     1.1210E-02     3.7399E+01     5.5868E+01    -8.2523E+01     1.0644E+02     8.3285E+07     1.0473E+01     9.0616E-02     4.8574E+09    -3.8276E+09     2.9033E+09    -7.1702E+08
     1.1352E-02     3.1812E+01     5.9697E+01    -8.3544E+01     1.0750E+02     7.8846E+07     1.0306E+01     9.2994E-02     4.8334E+09    -4.0680E+09     2.5075E+09    -7.2512E+08
     1.1493E-02     2.5912E+01     6.2953E+01    -8.4570E+01     1.0857E+02     7.5202E+07     1.0177E+01     9.5337E-02     4.8110E+09    -4.2704E+09     2.0946E+09    -7.2236E+08
     1.1634E-02     1.9753E+01     6.5617E+01    -8.5585E+01     1.0964E+02     7.2189E+07     1.0076E+01     9.7612E-02     4.7912E+09    -4.4342E+09     1.6700E+09    -7.1033E+08
     1.1776E-02     1.3390E+01     6.7675E+01    -8.6576E+01     1.1070E+02     6.9514E+07     9.9904E+00     9.9888E-02     4.7744E+09    -4.5594E+09     1.2378E+09    -6.8891E+08
     1.1917E-02     6.8769E+00     6.9117E+01    -8.7531E+01     1.1174E+02     6.7026E+07     9.9204E+00     1.0226E-01     4.7596E+09    -4.6454E+09     8.0030E+08    -6.5879E+08
     1.2059E-02     2.7041E-01     6.9936E+01    -8.8437E+01     1.1275E+02     6.4846E+07     9.8610E+00     1.0463E-01     4.7451E+09    -4.6907E+09     3.5767E+08    -6.2109E+08
     1.2200E-02    -6.3721E+00     7.0124E+01    -8.9284E+01     1.1371E+02     6.2880E+07     9.8128E+00     1.0698E-01     4.7302E+09    -4.6941E+09    -9.0524E+07    -5.7674E+08
     1.2342E-02    -1.2986E+01     6.9675E+01    -9.0064E+01     1.1461E+02     6.1720E+07     9.7949E+00     1.0920E-01     4.7088E+09    -4.6474E+09    -5.4329E+08    -5.2829E+08
     1.2483E-02    -1.9497E+01     6.8586E+01    -9.0771E+01     1.1543E+02     6.1986E+07     9.8272E+00     1.1132E-01     4.6819E+09    -4.5497E+09    -9.9843E+08    -4.7246E+08
     1.2624E-02    -2.5824E+01     6.6855E+01    -9.1403E+01     1.1615E+02     6.2591E+07     9.8782E+00     1.1326E-01     4.6388E+09    -4.3858E+09    -1.4512E+09    -4.2147E+08
     1.2766E-02    -3.1878E+01     6.4489E+01    -9.1965E+01     1.1676E+02     6.4745E+07     9.9897E+00     1.1502E-01     4.5868E+09    -4.1593E+09    -1.8970E+09    -3.7513E+08
     1.2907E-02    -3.7568E+01     6.1511E+01    -9.2466E+01     1.1724E+02     6.6895E+07     1.0109E+01     1.1661E-01     4.5284E+09    -3.8774E+09    -2.3149E+09    -3.3582E+08
     1.3049E-02    -4.2830E+01     5.7960E+01    -9.2916E+01     1.1759E+02     6.9380E+07     1.0235E+01     1.1811E-01     4.4760E+09    -3.5556E+09    -2.7019E+09    -3.0176E+08
     1.3190E-02    -4.7620E+01     5.3897E+01    -9.3323E+01     1.1782E+02     7.0620E+07     1.0309E+01     1.1956E-01     4.4335E+09    -3.2142E+09    -3.0416E+09    -2.7239E+08
     1.3331E-02    -5.1920E+01     4.9379E+01    -9.3686E+01     1.1794E+02     7.1347E+07     1.0352E+01     1.2108E-01     4.4082E+09    -2.8662E+09    -3.3405E+09    -2.4118E+08
     1.3473E-02    -5.5726E+01     4.4468E+01    -9.4004E+01     1.1798E+02     7.0474E+07     1.0325E+01     1.2266E-01     4.3933E+09    -2.5132E+09    -3.5972E+09    -2.1238E+08
     1.3614E-02    -5.9032E+01     3.9219E+01    -9.4282E+01     1.1795E+02     6.9142E+07     1.0282E+01     1.2456E-01     4.3924E+09    -2.1610E+09    -3.8198E+09    -1.8158E+08
     1.3756E-02    -6.1842E+01     3.3680E+01    -9.4516E+01     1.1786E+02     6.7731E+07     1.0226E+01     1.2622E-01     4.4014E+09    -1.8118E+09    -4.0084E+09    -1.4971E+08
     1.3897E-02    -6.4155E+01     2.7896E+01    -9.4709E+01     1.1774E+02     6.5771E+07     1.0161E+01     1.2829E-01     4.4163E+09    -1.4593E+09    -4.1664E+09    -1.2422E+08
     1.4039E-02    -6.5972E+01     2.1910E+01    -9.4870E+01     1.1761E+02     6.4256E+07     1.0108E+01     1.3018E-01     4.4360E+09    -1.1100E+09    -4.2936E+09    -1.0542E+08
     1.4180E-02    -6.7293E+01     1.5765E+01    -9.5013E+01     1.1749E+02     6.2391E+07     1.0053E+01     1.3229E-01     4.4556E+09    -7.5947E+08    -4.3894E+09    -9.3345E+07
     1.4321E-02    -6.8123E+01     9.5041E+00    -9.5149E+01     1.1741E+02     6.1749E+07     1.0054E+01     1.3457E-01     4.4810E+09    -4.1140E+08    -4.4609E+09    -1.0324E+08
     1.4463E-02    -6.8461E+01     3.1613E+00    -9.5312E+01     1.1739E+02     6.1860E+07     1.0089E+01     1.3682E-01     4.5068E+09    -6.7862E+07    -4.5044E+09    -1.2935E+08
     1.4604E-02    -6.8314E+01    -3.2241E+00    -9.5520E+01     1.1748E+02     6.2107E+07     1.0139E+01     1.3925E-01     4.5325E+09     2.7631E+08    -4.5210E+09    -1.6601E+08
     1.4746E-02    -6.7681E+01    -9.6102E+00    -9.5783E+01     1.1767E+02     6.2765E+07     1.0205E+01     1.4159E-01     4.5511E+09     6.1962E+08    -4.5041E+09    -2.0427E+08
     1.4887E-02    -6.6560E+01    -1.5947E+01    -9.6096E+01     1.1798E+02     6.3080E+07     1.0255E+01     1.4375E-01     4.5588E+09     9.6556E+08    -4.4491E+09    -2.3674E+08
     1.5029E-02    -6.4946E+01    -2.2181E+01    -9.6456E+01     1.1838E+02     6.3979E+07     1.0332E+01     1.4602E-01     4.5610E+09     1.3144E+09    -4.3591E+09    -2.6914E+08
     1.5170E-02    -6.2836E+01    -2.8256E+01    -9.6858E+01     1.1886E+02     6.5021E+07     1.0417E+01     1.4822E-01     4.5522E+09     1.6652E+09    -4.2263E+09    -2.9630E+08
     1.5311E-02    -6.0237E+01    -3.4114E+01    -9.7301E+01     1.1941E+02     6.5854E+07     1.0491E+01     1.5020E-01     4.5332E+09     2.0104E+09    -4.0498E+09    -3.2785E+08
     1.5453E-02    -5.7162E+01    -3.9699E+01    -9.7780E+01     1.2002E+02     6.7418E+07     1.0592E+01     1.5209E-01     4.5120E+09     2.3361E+09    -3.8443E+09    -3.5042E+08
     1.5594E-02    -5.3641E+01    -4.4969E+01    -9.8296E+01     1.2067E+02     6.8886E+07     1.0649E+01     1.5374E-01     4.4839E+09     2.6404E+09    -3.6043E+09    -3.7774E+08
     1.5736E-02    -4.9707E+01    -4.9890E+01    -9.8843E+01     1.2137E+02     7.0573E+07     1.0714E+01     1.5562E-01     4.4599E+09     2.9211E+09    -3.3469E+09    -3.9573E+08
     1.5875E-02    -4.5448E+01    -5.4380E+01    -9.9407E+01     1.2208E+02     7.0982E+07     1.0741E+01     1.5734E-01     4.4348E+09     3.1697E+09    -3.0746E+09    -4.0903E+08
     1.6013E-02    -4.0924E+01    -5.8416E+01    -9.9977E+01     1.2281E+02     7.2258E+07     1.0790E+01     1.5904E-01     4.4114E+09     3.3941E+09    -2.7865E+09    -4.1911E+08
     1.6152E-02    -3.6080E+01    -6.2072E+01    -1.0056E+02     1.2356E+02     7.2308E+07     1.0805E+01     1.6074E-01     4.3856E+09     3.5909E+09    -2.4823E+09    -4.2108E+08
