           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -6.8024E+01    -1.4573E+01     7.7560E+01     1.0419E+02     2.3427E+08     1.2331E+01     7.5275E-02     4.9760E+09     1.0950E+09    -4.8371E+09     4.0516E+08
     1.0644E-02    -6.6192E+01    -2.1356E+01     7.8118E+01     1.0459E+02     2.2291E+08     1.2208E+01     7.8247E-02     4.9961E+09     1.4993E+09    -4.7500E+09     3.8875E+08
     1.0786E-02    -6.3790E+01    -2.7984E+01     7.8656E+01     1.0507E+02     2.1519E+08     1.2135E+01     8.1029E-02     5.0033E+09     1.8970E+09    -4.6147E+09     3.7239E+08
     1.0927E-02    -6.0829E+01    -3.4388E+01     7.9175E+01     1.0560E+02     2.0973E+08     1.2098E+01     8.3727E-02     4.9997E+09     2.2867E+09    -4.4314E+09     3.6163E+08
     1.1069E-02    -5.7323E+01    -4.0494E+01     7.9681E+01     1.0618E+02     2.0720E+08     1.2104E+01     8.6322E-02     4.9841E+09     2.6674E+09    -4.1953E+09     3.5406E+08
     1.1210E-02    -5.3296E+01    -4.6231E+01     8.0178E+01     1.0680E+02     2.0575E+08     1.2131E+01     8.8937E-02     4.9578E+09     3.0258E+09    -3.9118E+09     3.4910E+08
     1.1352E-02    -4.8776E+01    -5.1534E+01     8.0667E+01     1.0743E+02     2.0522E+08     1.2165E+01     9.1189E-02     4.9226E+09     3.3594E+09    -3.5820E+09     3.4053E+08
     1.1493E-02    -4.3806E+01    -5.6347E+01     8.1138E+01     1.0806E+02     2.0355E+08     1.2184E+01     9.3412E-02     4.8873E+09     3.6609E+09    -3.2216E+09     3.2368E+08
     1.1634E-02    -3.8434E+01    -6.0630E+01     8.1575E+01     1.0866E+02     2.0197E+08     1.2201E+01     9.5497E-02     4.8522E+09     3.9282E+09    -2.8335E+09     2.9070E+08
     1.1776E-02    -3.2715E+01    -6.4357E+01     8.1955E+01     1.0922E+02     1.9945E+08     1.2203E+01     9.7560E-02     4.8198E+09     4.1519E+09    -2.4356E+09     2.4594E+08
     1.1917E-02    -2.6706E+01    -6.7513E+01     8.2264E+01     1.0972E+02     1.9693E+08     1.2202E+01     9.9683E-02     4.7924E+09     4.3378E+09    -2.0284E+09     1.8939E+08
     1.2059E-02    -2.0462E+01    -7.0092E+01     8.2490E+01     1.1016E+02     1.9369E+08     1.2193E+01     1.0201E-01     4.7710E+09     4.4858E+09    -1.6197E+09     1.2999E+08
     1.2200E-02    -1.4037E+01    -7.2093E+01     8.2631E+01     1.1056E+02     1.9018E+08     1.2178E+01     1.0425E-01     4.7541E+09     4.5973E+09    -1.2091E+09     7.1439E+07
     1.2342E-02    -7.4792E+00    -7.3515E+01     8.2695E+01     1.1090E+02     1.8716E+08     1.2165E+01     1.0638E-01     4.7395E+09     4.6713E+09    -8.0074E+08     2.0721E+07
     1.2483E-02    -8.3967E-01    -7.4357E+01     8.2695E+01     1.1121E+02     1.8464E+08     1.2162E+01     1.0875E-01     4.7281E+09     4.7120E+09    -3.8952E+08    -1.8890E+07
     1.2624E-02     5.8314E+00    -7.4614E+01     8.2648E+01     1.1150E+02     1.8299E+08     1.2171E+01     1.1114E-01     4.7164E+09     4.7161E+09     2.7111E+07    -4.5475E+07
     1.2766E-02     1.2481E+01    -7.4276E+01     8.2574E+01     1.1176E+02     1.8247E+08     1.2202E+01     1.1364E-01     4.7023E+09     4.6802E+09     4.5196E+08    -5.6411E+07
     1.2907E-02     1.9046E+01    -7.3334E+01     8.2498E+01     1.1201E+02     1.8432E+08     1.2270E+01     1.1589E-01     4.6806E+09     4.5963E+09     8.8300E+08    -4.8468E+07
     1.3049E-02     2.5455E+01    -7.1777E+01     8.2446E+01     1.1224E+02     1.8927E+08     1.2386E+01     1.1789E-01     4.6489E+09     4.4579E+09     1.3186E+09    -2.2070E+07
     1.3190E-02     3.1631E+01    -6.9603E+01     8.2440E+01     1.1243E+02     1.9646E+08     1.2543E+01     1.1985E-01     4.6128E+09     4.2661E+09     1.7546E+09     1.5646E+07
     1.3331E-02     3.7500E+01    -6.6819E+01     8.2492E+01     1.1259E+02     2.0543E+08     1.2727E+01     1.2164E-01     4.5779E+09     4.0264E+09     2.1775E+09     5.9785E+07
     1.3473E-02     4.3003E+01    -6.3452E+01     8.2608E+01     1.1269E+02     2.1376E+08     1.2869E+01     1.2347E-01     4.5534E+09     3.7524E+09     2.5773E+09     1.0420E+08
     1.3614E-02     4.8102E+01    -5.9544E+01     8.2787E+01     1.1275E+02     2.2102E+08     1.2987E+01     1.2517E-01     4.5409E+09     3.4549E+09     2.9430E+09     1.4853E+08
     1.3756E-02     5.2768E+01    -5.5144E+01     8.3027E+01     1.1278E+02     2.2602E+08     1.3070E+01     1.2700E-01     4.5413E+09     3.1409E+09     3.2743E+09     1.9146E+08
