           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.8964E+01     6.8338E+00    -7.7755E+01     1.0416E+02     1.4541E+08     1.1778E+01     7.3949E-02     4.8886E+09    -4.2913E+08     4.8340E+09    -5.8879E+08
     1.0644E-02     6.8055E+01     1.3638E+01    -7.8641E+01     1.0489E+02     1.4156E+08     1.1713E+01     7.6634E-02     4.9052E+09    -8.5443E+08     4.7855E+09    -6.5567E+08
     1.0786E-02     6.6547E+01     2.0341E+01    -7.9608E+01     1.0573E+02     1.3548E+08     1.1604E+01     7.9325E-02     4.9119E+09    -1.2754E+09     4.6906E+09    -7.0566E+08
     1.0927E-02     6.4453E+01     2.6882E+01    -8.0640E+01     1.0668E+02     1.2680E+08     1.1374E+01     8.1828E-02     4.9131E+09    -1.6815E+09     4.5551E+09    -7.4960E+08
     1.1069E-02     6.1801E+01     3.3204E+01    -8.1728E+01     1.0771E+02     1.1698E+08     1.1121E+01     8.4276E-02     4.9083E+09    -2.0661E+09     4.3825E+09    -7.8453E+08
     1.1210E-02     5.8623E+01     3.9257E+01    -8.2860E+01     1.0883E+02     1.0774E+08     1.0897E+01     8.6770E-02     4.8948E+09    -2.4263E+09     4.1734E+09    -8.0959E+08
     1.1352E-02     5.4953E+01     4.4985E+01    -8.4025E+01     1.1002E+02     9.8731E+07     1.0697E+01     8.9129E-02     4.8683E+09    -2.7632E+09     3.9191E+09    -8.4009E+08
     1.1493E-02     5.0819E+01     5.0330E+01    -8.5214E+01     1.1125E+02     9.4220E+07     1.0601E+01     9.1341E-02     4.8328E+09    -3.0781E+09     3.6275E+09    -8.5000E+08
     1.1634E-02     4.6257E+01     5.5229E+01    -8.6417E+01     1.1251E+02     9.1868E+07     1.0545E+01     9.3410E-02     4.7878E+09    -3.3696E+09     3.2923E+09    -8.5402E+08
