           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     5.8394E+01     3.7022E+01     7.7708E+01     1.0401E+02     1.4419E+08     1.1737E+01     7.1613E-02     4.9754E+09    -2.4426E+09     4.3024E+09     5.2662E+08
     1.0644E-02     5.4686E+01     4.2947E+01     7.8467E+01     1.0484E+02     1.4154E+08     1.1710E+01     7.4428E-02     4.9719E+09    -2.7979E+09     4.0734E+09     5.4594E+08
     1.0786E-02     5.0493E+01     4.8531E+01     7.9258E+01     1.0577E+02     1.3584E+08     1.1619E+01     7.7055E-02     4.9693E+09    -3.1278E+09     3.8182E+09     5.7615E+08
     1.0927E-02     4.5850E+01     5.3733E+01     8.0104E+01     1.0680E+02     1.2806E+08     1.1429E+01     7.9605E-02     4.9658E+09    -3.4331E+09     3.5338E+09     6.2088E+08
     1.1069E-02     4.0795E+01     5.8510E+01     8.1012E+01     1.0794E+02     1.2056E+08     1.1240E+01     8.1944E-02     4.9540E+09    -3.7106E+09     3.2147E+09     6.6303E+08
     1.1210E-02     3.5367E+01     6.2807E+01     8.1968E+01     1.0915E+02     1.1530E+08     1.1123E+01     8.4296E-02     4.9287E+09    -3.9593E+09     2.8533E+09     6.8894E+08
     1.1352E-02     2.9610E+01     6.6558E+01     8.2948E+01     1.1039E+02     1.1313E+08     1.1093E+01     8.6484E-02     4.8863E+09    -4.1749E+09     2.4417E+09     6.9589E+08
     1.1493E-02     2.3576E+01     6.9692E+01     8.3926E+01     1.1161E+02     1.1398E+08     1.1149E+01     8.8533E-02     4.8302E+09    -4.3506E+09     1.9834E+09     6.8459E+08
     1.1634E-02     1.7325E+01     7.2154E+01     8.4876E+01     1.1274E+02     1.1686E+08     1.1265E+01     9.0497E-02     4.7684E+09    -4.4804E+09     1.4939E+09     6.5736E+08
     1.1776E-02     1.0925E+01     7.3914E+01     8.5779E+01     1.1376E+02     1.2013E+08     1.1393E+01     9.2437E-02     4.7104E+09    -4.5620E+09     9.9651E+08     6.1888E+08
     1.1917E-02     4.4423E+00     7.4979E+01     8.6623E+01     1.1465E+02     1.2226E+08     1.1491E+01     9.4494E-02     4.6635E+09    -4.5995E+09     5.1331E+08     5.7431E+08
     1.2059E-02    -2.0665E+00     7.5376E+01     8.7403E+01     1.1544E+02     1.2241E+08     1.1530E+01     9.6588E-02     4.6306E+09    -4.6000E+09     5.3598E+07     5.2848E+08
     1.2200E-02    -8.5515E+00     7.5141E+01     8.8121E+01     1.1612E+02     1.2076E+08     1.1505E+01     9.8625E-02     4.6081E+09    -4.5663E+09    -3.8226E+08     4.8690E+08
     1.2342E-02    -1.4969E+01     7.4307E+01     8.8782E+01     1.1674E+02     1.1792E+08     1.1437E+01     1.0055E-01     4.5945E+09    -4.5031E+09    -7.9450E+08     4.4792E+08
     1.2483E-02    -2.1274E+01     7.2903E+01     8.9390E+01     1.1729E+02     1.1423E+08     1.1344E+01     1.0246E-01     4.5847E+09    -4.4087E+09    -1.1883E+09     4.1302E+08
     1.2624E-02    -2.7422E+01     7.0953E+01     8.9953E+01     1.1780E+02     1.1059E+08     1.1247E+01     1.0430E-01     4.5738E+09    -4.2798E+09    -1.5667E+09     3.8452E+08
     1.2766E-02    -3.3363E+01     6.8479E+01     9.0480E+01     1.1828E+02     1.0745E+08     1.1163E+01     1.0607E-01     4.5610E+09    -4.1170E+09    -1.9295E+09     3.6130E+08
     1.2907E-02    -3.9049E+01     6.5502E+01     9.0979E+01     1.1871E+02     1.0448E+08     1.1087E+01     1.0781E-01     4.5452E+09    -3.9197E+09    -2.2750E+09     3.4476E+08
     1.3049E-02    -4.4431E+01     6.2047E+01     9.1457E+01     1.1911E+02     1.0250E+08     1.1031E+01     1.0944E-01     4.5265E+09    -3.6865E+09    -2.6055E+09     3.3241E+08
     1.3190E-02    -4.9462E+01     5.8143E+01     9.1920E+01     1.1948E+02     1.0076E+08     1.0983E+01     1.1104E-01     4.5062E+09    -3.4240E+09    -2.9116E+09     3.2325E+08
     1.3331E-02    -5.4103E+01     5.3823E+01     9.2372E+01     1.1982E+02     9.9471E+07     1.0952E+01     1.1276E-01     4.4870E+09    -3.1371E+09    -3.1925E+09     3.1616E+08
     1.3473E-02    -5.8321E+01     4.9123E+01     9.2814E+01     1.2012E+02     9.8717E+07     1.0932E+01     1.1437E-01     4.4695E+09    -2.8272E+09    -3.4478E+09     3.0999E+08
     1.3614E-02    -6.2092E+01     4.4084E+01     9.3250E+01     1.2039E+02     9.8082E+07     1.0922E+01     1.1613E-01     4.4567E+09    -2.5051E+09    -3.6732E+09     3.0730E+08
     1.3756E-02    -6.5401E+01     3.8746E+01     9.3684E+01     1.2064E+02     9.7875E+07     1.0920E+01     1.1782E-01     4.4495E+09    -2.1740E+09    -3.8700E+09     3.0814E+08
     1.3897E-02    -6.8240E+01     3.3152E+01     9.4124E+01     1.2089E+02     9.7574E+07     1.0924E+01     1.1969E-01     4.4482E+09    -1.8417E+09    -4.0367E+09     3.1670E+08
     1.4039E-02    -7.0611E+01     2.7341E+01     9.4583E+01     1.2116E+02     9.7686E+07     1.0937E+01     1.2157E-01     4.4531E+09    -1.5117E+09    -4.1754E+09     3.3290E+08
     1.4180E-02    -7.2518E+01     2.1355E+01     9.5071E+01     1.2146E+02     9.7598E+07     1.0953E+01     1.2359E-01     4.4621E+09    -1.1871E+09    -4.2863E+09     3.5843E+08
     1.4321E-02    -7.3972E+01     1.5229E+01     9.5601E+01     1.2183E+02     9.7728E+07     1.0976E+01     1.2566E-01     4.4745E+09    -8.6994E+08    -4.3717E+09     3.9059E+08
     1.4463E-02    -7.4981E+01     9.0008E+00     9.6180E+01     1.2229E+02     9.7493E+07     1.0993E+01     1.2781E-01     4.4874E+09    -5.5928E+08    -4.4319E+09     4.2760E+08
     1.4604E-02    -7.5555E+01     2.7041E+00     9.6814E+01     1.2284E+02     9.6936E+07     1.1004E+01     1.3005E-01     4.4995E+09    -2.5464E+08    -4.4680E+09     4.6633E+08
     1.4746E-02    -7.5703E+01    -3.6264E+00     9.7499E+01     1.2349E+02     9.6021E+07     1.1004E+01     1.3228E-01     4.5089E+09     4.4648E+07    -4.4806E+09     5.0185E+08
     1.4887E-02    -7.5430E+01    -9.9578E+00     9.8232E+01     1.2425E+02     9.4572E+07     1.0989E+01     1.3452E-01     4.5130E+09     3.4132E+08    -4.4683E+09     5.3362E+08
     1.5029E-02    -7.4740E+01    -1.6254E+01     9.9005E+01     1.2511E+02     9.2821E+07     1.0963E+01     1.3663E-01     4.5093E+09     6.3273E+08    -4.4297E+09     5.5745E+08
     1.5170E-02    -7.3639E+01    -2.2475E+01     9.9808E+01     1.2605E+02     9.1389E+07     1.0945E+01     1.3872E-01     4.4958E+09     9.2191E+08    -4.3625E+09     5.7523E+08
     1.5311E-02    -7.2132E+01    -2.8578E+01     1.0063E+02     1.2707E+02     9.0355E+07     1.0939E+01     1.4076E-01     4.4710E+09     1.2088E+09    -4.2641E+09     5.8809E+08
     1.5453E-02    -7.0225E+01    -3.4518E+01     1.0147E+02     1.2813E+02     9.0332E+07     1.0957E+01     1.4246E-01     4.4297E+09     1.4902E+09    -4.1291E+09     5.9336E+08
     1.5594E-02    -6.7922E+01    -4.0238E+01     1.0231E+02     1.2922E+02     9.1747E+07     1.1018E+01     1.4409E-01     4.3704E+09     1.7649E+09    -3.9540E+09     5.9317E+08
     1.5736E-02    -6.5231E+01    -4.5678E+01     1.0314E+02     1.3031E+02     9.4790E+07     1.1132E+01     1.4566E-01     4.2948E+09     2.0386E+09    -3.7338E+09     5.8979E+08
     1.5875E-02    -6.2203E+01    -5.0728E+01     1.0396E+02     1.3134E+02     9.8895E+07     1.1279E+01     1.4702E-01     4.2123E+09     2.2940E+09    -3.4845E+09     5.8251E+08
     1.6013E-02    -5.8883E+01    -5.5349E+01     1.0476E+02     1.3231E+02     1.0314E+08     1.1432E+01     1.4826E-01     4.1352E+09     2.5247E+09    -3.2248E+09     5.7136E+08
     1.6152E-02    -5.5228E+01    -5.9638E+01     1.0554E+02     1.3321E+02     1.0663E+08     1.1564E+01     1.4949E-01     4.0715E+09     2.7400E+09    -2.9592E+09     5.5940E+08
     1.6288E-02    -5.1367E+01    -6.3497E+01     1.0630E+02     1.3405E+02     1.0864E+08     1.1632E+01     1.5069E-01     4.0247E+09     2.9275E+09    -2.7067E+09     5.4906E+08
     1.6420E-02    -4.7404E+01    -6.6904E+01     1.0701E+02     1.3482E+02     1.0890E+08     1.1646E+01     1.5180E-01     3.9948E+09     3.0912E+09    -2.4720E+09     5.4078E+08
     1.6551E-02    -4.3262E+01    -6.9990E+01     1.0772E+02     1.3555E+02     1.0786E+08     1.1630E+01     1.5300E-01     3.9779E+09     3.2388E+09    -2.2470E+09     5.3362E+08
     1.6682E-02    -3.8915E+01    -7.2801E+01     1.0842E+02     1.3627E+02     1.0557E+08     1.1577E+01     1.5419E-01     3.9695E+09     3.3703E+09    -2.0298E+09     5.2741E+08
     1.6815E-02    -3.4352E+01    -7.5355E+01     1.0911E+02     1.3698E+02     1.0223E+08     1.1479E+01     1.5550E-01     3.9695E+09     3.4919E+09    -1.8139E+09     5.2258E+08
     1.6949E-02    -2.9611E+01    -7.7639E+01     1.0981E+02     1.3770E+02     9.8334E+07     1.1364E+01     1.5673E-01     3.9738E+09     3.5986E+09    -1.6047E+09     5.1530E+08
     1.7084E-02    -2.4676E+01    -7.9668E+01     1.1050E+02     1.3844E+02     9.4025E+07     1.1239E+01     1.5806E-01     3.9814E+09     3.6940E+09    -1.3960E+09     5.0690E+08
     1.7221E-02    -1.9541E+01    -8.1441E+01     1.1119E+02     1.3921E+02     8.9417E+07     1.1108E+01     1.5937E-01     3.9909E+09     3.7780E+09    -1.1861E+09     4.9773E+08
     1.7361E-02    -1.4205E+01    -8.2952E+01     1.1188E+02     1.4000E+02     8.4614E+07     1.0971E+01     1.6068E-01     4.0013E+09     3.8501E+09    -9.7462E+08     4.8708E+08
     1.7503E-02    -8.7161E+00    -8.4180E+01     1.1256E+02     1.4083E+02     7.9796E+07     1.0839E+01     1.6212E-01     4.0121E+09     3.9099E+09    -7.6187E+08     4.7879E+08
     1.7644E-02    -3.1523E+00    -8.5108E+01     1.1323E+02     1.4169E+02     7.4956E+07     1.0705E+01     1.6350E-01     4.0224E+09     3.9567E+09    -5.4930E+08     4.7167E+08
     1.7785E-02     2.4682E+00    -8.5735E+01     1.1390E+02     1.4258E+02     7.0448E+07     1.0578E+01     1.6478E-01     4.0312E+09     3.9898E+09    -3.3818E+08     4.6727E+08
     1.7927E-02     8.1273E+00    -8.6064E+01     1.1456E+02     1.4351E+02     6.6529E+07     1.0401E+01     1.6622E-01     4.0398E+09     4.0110E+09    -1.2674E+08     4.6448E+08
     1.8068E-02     1.3806E+01    -8.6097E+01     1.1521E+02     1.4449E+02     6.2941E+07     1.0240E+01     1.6757E-01     4.0439E+09     4.0171E+09     8.1029E+07     4.5815E+08
     1.8210E-02     1.9483E+01    -8.5837E+01     1.1585E+02     1.4550E+02     5.9680E+07     1.0102E+01     1.6883E-01     4.0441E+09     4.0088E+09     2.8579E+08     4.4986E+08
     1.8351E-02     2.5139E+01    -8.5288E+01     1.1648E+02     1.4654E+02     5.6700E+07     9.9798E+00     1.7019E-01     4.0422E+09     3.9876E+09     4.9040E+08     4.4475E+08
     1.8493E-02     3.0754E+01    -8.4452E+01     1.1711E+02     1.4762E+02     5.4063E+07     9.8748E+00     1.7141E-01     4.0347E+09     3.9501E+09     6.9252E+08     4.4260E+08
     1.8634E-02     3.6303E+01    -8.3329E+01     1.1774E+02     1.4874E+02     5.1991E+07     9.7964E+00     1.7262E-01     4.0203E+09     3.8941E+09     8.9501E+08     4.4458E+08
     1.8776E-02     4.1755E+01    -8.1919E+01     1.1837E+02     1.4989E+02     5.0884E+07     9.7618E+00     1.7368E-01     3.9913E+09     3.8096E+09     1.1009E+09     4.5288E+08
     1.8917E-02     4.7059E+01    -8.0210E+01     1.1902E+02     1.5104E+02     5.1290E+07     9.7941E+00     1.7466E-01     3.9381E+09     3.6812E+09     1.3186E+09     4.6821E+08
     1.9058E-02     5.2130E+01    -7.8179E+01     1.1970E+02     1.5218E+02     5.4329E+07     9.9530E+00     1.7555E-01     3.8446E+09     3.4804E+09     1.5558E+09     4.9749E+08
     1.9200E-02     5.6869E+01    -7.5805E+01     1.2043E+02     1.5325E+02     5.9534E+07     1.0229E+01     1.7602E-01     3.7230E+09     3.2146E+09     1.7997E+09     5.3707E+08
     1.9341E-02     6.1217E+01    -7.3097E+01     1.2122E+02     1.5422E+02     6.4963E+07     1.0538E+01     1.7655E-01     3.6135E+09     2.9376E+09     2.0247E+09     5.7343E+08
     1.9483E-02     6.5188E+01    -7.0094E+01     1.2205E+02     1.5511E+02     6.9686E+07     1.0718E+01     1.7697E-01     3.5320E+09     2.6825E+09     2.2172E+09     6.0228E+08
     1.9624E-02     6.8819E+01    -6.6839E+01     1.2292E+02     1.5593E+02     7.2749E+07     1.0823E+01     1.7731E-01     3.4786E+09     2.4568E+09     2.3815E+09     6.2731E+08
     1.9765E-02     7.2150E+01    -6.3367E+01     1.2383E+02     1.5670E+02     7.3850E+07     1.0866E+01     1.7794E-01     3.4486E+09     2.2585E+09     2.5242E+09     6.4814E+08
     1.9907E-02     7.5217E+01    -5.9708E+01     1.2475E+02     1.5744E+02     7.3412E+07     1.0858E+01     1.7858E-01     3.4335E+09     2.0811E+09     2.6488E+09     6.6446E+08
     2.0048E-02     7.8043E+01    -5.5881E+01     1.2570E+02     1.5816E+02     7.1856E+07     1.0814E+01     1.7932E-01     3.4288E+09     1.9171E+09     2.7607E+09     6.7790E+08
     2.0190E-02     8.0644E+01    -5.1903E+01     1.2667E+02     1.5888E+02     6.9491E+07     1.0744E+01     1.8007E-01     3.4311E+09     1.7618E+09     2.8625E+09     6.8903E+08
     2.0331E-02     8.3028E+01    -4.7787E+01     1.2765E+02     1.5960E+02     6.6662E+07     1.0662E+01     1.8088E-01     3.4383E+09     1.6106E+09     2.9560E+09     7.0007E+08
     2.0473E-02     8.5200E+01    -4.3544E+01     1.2865E+02     1.6033E+02     6.3698E+07     1.0563E+01     1.8169E-01     3.4491E+09     1.4608E+09     3.0426E+09     7.1066E+08
     2.0614E-02     8.7160E+01    -3.9184E+01     1.2966E+02     1.6107E+02     6.0804E+07     1.0420E+01     1.8252E-01     3.4616E+09     1.3117E+09     3.1217E+09     7.1913E+08
     2.0755E-02     8.8910E+01    -3.4719E+01     1.3068E+02     1.6183E+02     5.8046E+07     1.0282E+01     1.8335E-01     3.4732E+09     1.1636E+09     3.1917E+09     7.2249E+08
     2.0897E-02     9.0450E+01    -3.0160E+01     1.3170E+02     1.6259E+02     5.5378E+07     1.0157E+01     1.8419E-01     3.4846E+09     1.0139E+09     3.2548E+09     7.2188E+08
     2.1038E-02     9.1778E+01    -2.5517E+01     1.3272E+02     1.6337E+02     5.2800E+07     1.0035E+01     1.8503E-01     3.4953E+09     8.6348E+08     3.3097E+09     7.1928E+08
     2.1180E-02     9.2892E+01    -2.0802E+01     1.3374E+02     1.6416E+02     5.0280E+07     9.9213E+00     1.8588E-01     3.5056E+09     7.1123E+08     3.3572E+09     7.1580E+08
     2.1321E-02     9.3789E+01    -1.6024E+01     1.3475E+02     1.6495E+02     4.7794E+07     9.8098E+00     1.8674E-01     3.5157E+09     5.5670E+08     3.3975E+09     7.1225E+08
     2.1463E-02     9.4466E+01    -1.1196E+01     1.3575E+02     1.6576E+02     4.5398E+07     9.7067E+00     1.8758E-01     3.5250E+09     4.0060E+08     3.4295E+09     7.0998E+08
     2.1604E-02     9.4921E+01    -6.3277E+00     1.3675E+02     1.6659E+02     4.3300E+07     9.5908E+00     1.8844E-01     3.5344E+09     2.4227E+08     3.4542E+09     7.0816E+08
     2.1746E-02     9.5152E+01    -1.4301E+00     1.3775E+02     1.6743E+02     4.1464E+07     9.4595E+00     1.8929E-01     3.5417E+09     8.4445E+07     3.4702E+09     7.0278E+08
     2.1887E-02     9.5160E+01     3.4841E+00     1.3874E+02     1.6828E+02     3.9783E+07     9.3416E+00     1.9015E-01     3.5471E+09    -7.2562E+07     3.4779E+09     6.9347E+08
     2.2028E-02     9.4947E+01     8.4036E+00     1.3972E+02     1.6913E+02     3.8192E+07     9.2362E+00     1.9101E-01     3.5514E+09    -2.2960E+08     3.4776E+09     6.8242E+08
     2.2170E-02     9.4511E+01     1.3317E+01     1.4067E+02     1.7000E+02     3.6678E+07     9.1347E+00     1.9184E-01     3.5543E+09    -3.8599E+08     3.4690E+09     6.7108E+08
     2.2311E-02     9.3855E+01     1.8212E+01     1.4161E+02     1.7087E+02     3.5234E+07     9.0432E+00     1.9266E-01     3.5562E+09    -5.4165E+08     3.4522E+09     6.6014E+08
     2.2453E-02     9.2980E+01     2.3077E+01     1.4254E+02     1.7174E+02     3.3860E+07     8.9554E+00     1.9346E-01     3.5569E+09    -6.9592E+08     3.4271E+09     6.4988E+08
     2.2594E-02     9.1888E+01     2.7902E+01     1.4345E+02     1.7263E+02     3.2568E+07     8.8762E+00     1.9423E-01     3.5566E+09    -8.4830E+08     3.3939E+09     6.4107E+08
     2.2735E-02     9.0582E+01     3.2673E+01     1.4435E+02     1.7352E+02     3.1404E+07     8.8064E+00     1.9496E-01     3.5552E+09    -9.9811E+08     3.3528E+09     6.3376E+08
     2.2877E-02     8.9066E+01     3.7382E+01     1.4525E+02     1.7443E+02     3.0368E+07     8.7170E+00     1.9570E-01     3.5531E+09    -1.1449E+09     3.3045E+09     6.2749E+08
     2.3018E-02     8.7346E+01     4.2017E+01     1.4613E+02     1.7535E+02     2.9441E+07     8.6362E+00     1.9640E-01     3.5497E+09    -1.2865E+09     3.2495E+09     6.2163E+08
     2.3160E-02     8.5429E+01     4.6570E+01     1.4700E+02     1.7629E+02     2.8595E+07     8.5607E+00     1.9709E-01     3.5453E+09    -1.4235E+09     3.1880E+09     6.1628E+08
     2.3301E-02     8.3322E+01     5.1032E+01     1.4787E+02     1.7724E+02     2.7816E+07     8.4912E+00     1.9777E-01     3.5402E+09    -1.5558E+09     3.1205E+09     6.1222E+08
     2.3443E-02     8.1031E+01     5.5394E+01     1.4874E+02     1.7821E+02     2.7088E+07     8.4275E+00     1.9844E-01     3.5341E+09    -1.6835E+09     3.0468E+09     6.1034E+08
     2.3584E-02     7.8562E+01     5.9647E+01     1.4960E+02     1.7919E+02     2.6409E+07     8.3685E+00     1.9909E-01     3.5269E+09    -1.8062E+09     2.9670E+09     6.1089E+08
     2.3726E-02     7.5924E+01     6.3783E+01     1.5047E+02     1.8020E+02     2.5780E+07     8.3140E+00     1.9973E-01     3.5186E+09    -1.9241E+09     2.8812E+09     6.1418E+08
     2.3867E-02     7.3123E+01     6.7794E+01     1.5134E+02     1.8124E+02     2.5204E+07     8.2657E+00     2.0035E-01     3.5088E+09    -2.0368E+09     2.7890E+09     6.2049E+08
