           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.3971E+01    -2.4787E+01     7.7938E+01     1.0383E+02     1.1339E+08     1.2090E+01     7.4628E-02     4.6466E+09     1.4601E+09     4.3467E+09     7.5213E+08
     1.0644E-02     6.5711E+01    -1.8517E+01     7.9094E+01     1.0448E+02     1.0817E+08     1.1873E+01     7.6464E-02     4.7036E+09     9.9964E+08     4.5100E+09     8.8574E+08
     1.0786E-02     6.6801E+01    -1.2052E+01     8.0441E+01     1.0525E+02     9.7425E+07     1.1496E+01     7.8513E-02     4.7656E+09     5.4207E+08     4.6249E+09     1.0136E+09
     1.0927E-02     6.7248E+01    -5.4596E+00     8.1943E+01     1.0614E+02     8.5282E+07     1.1032E+01     8.0730E-02     4.8195E+09     9.0976E+07     4.6904E+09     1.1042E+09
     1.1069E-02     6.7064E+01     1.1981E+00     8.3540E+01     1.0714E+02     7.3886E+07     1.0639E+01     8.3078E-02     4.8680E+09    -3.5110E+08     4.7178E+09     1.1475E+09
     1.1210E-02     6.6259E+01     7.8646E+00     8.5175E+01     1.0820E+02     6.3839E+07     1.0167E+01     8.5589E-02     4.9069E+09    -7.8329E+08     4.7034E+09     1.1584E+09
     1.1352E-02     6.4858E+01     1.4483E+01     8.6800E+01     1.0932E+02     5.5382E+07     9.7867E+00     8.8088E-02     4.9336E+09    -1.1964E+09     4.6494E+09     1.1364E+09
     1.1493E-02     6.2883E+01     2.0997E+01     8.8381E+01     1.1048E+02     4.8680E+07     9.4183E+00     9.0498E-02     4.9496E+09    -1.5922E+09     4.5565E+09     1.0963E+09
     1.1634E-02     6.0367E+01     2.7352E+01     8.9894E+01     1.1168E+02     4.3407E+07     9.0957E+00     9.2805E-02     4.9509E+09    -1.9616E+09     4.4250E+09     1.0409E+09
     1.1776E-02     5.7345E+01     3.3495E+01     9.1321E+01     1.1292E+02     3.9426E+07     8.8699E+00     9.5025E-02     4.9388E+09    -2.3089E+09     4.2554E+09     9.7582E+08
     1.1917E-02     5.3847E+01     3.9370E+01     9.2654E+01     1.1417E+02     3.6598E+07     8.6834E+00     9.7224E-02     4.9125E+09    -2.6345E+09     4.0454E+09     9.0909E+08
     1.2059E-02     4.9905E+01     4.4919E+01     9.3893E+01     1.1543E+02     3.4732E+07     8.5502E+00     9.9298E-02     4.8723E+09    -2.9369E+09     3.7951E+09     8.4334E+08
     1.2200E-02     4.5550E+01     5.0084E+01     9.5041E+01     1.1669E+02     3.3723E+07     8.4864E+00     1.0122E-01     4.8200E+09    -3.2168E+09     3.5034E+09     7.8142E+08
     1.2342E-02     4.0815E+01     5.4808E+01     9.6105E+01     1.1792E+02     3.3395E+07     8.4809E+00     1.0302E-01     4.7602E+09    -3.4752E+09     3.1712E+09     7.2498E+08
     1.2483E-02     3.5732E+01     5.9037E+01     9.7093E+01     1.1912E+02     3.3563E+07     8.5174E+00     1.0472E-01     4.6971E+09    -3.7081E+09     2.8035E+09     6.7362E+08
     1.2624E-02     3.0339E+01     6.2722E+01     9.8010E+01     1.2025E+02     3.4098E+07     8.5863E+00     1.0637E-01     4.6348E+09    -3.9132E+09     2.4038E+09     6.2408E+08
     1.2766E-02     2.4678E+01     6.5825E+01     9.8855E+01     1.2130E+02     3.4782E+07     8.6703E+00     1.0800E-01     4.5776E+09    -4.0870E+09     1.9810E+09     5.7107E+08
     1.2907E-02     1.8795E+01     6.8318E+01     9.9622E+01     1.2225E+02     3.5431E+07     8.7494E+00     1.0961E-01     4.5279E+09    -4.2262E+09     1.5424E+09     5.1218E+08
     1.3049E-02     1.2742E+01     7.0186E+01     1.0030E+02     1.2308E+02     3.5755E+07     8.8010E+00     1.1127E-01     4.4880E+09    -4.3283E+09     1.0992E+09     4.4625E+08
     1.3190E-02     6.5694E+00     7.1429E+01     1.0088E+02     1.2378E+02     3.5661E+07     8.8112E+00     1.1296E-01     4.4590E+09    -4.3940E+09     6.6012E+08     3.7392E+08
     1.3331E-02     3.2980E-01     7.2058E+01     1.0136E+02     1.2436E+02     3.5013E+07     8.7830E+00     1.1479E-01     4.4405E+09    -4.4245E+09     2.3234E+08     2.9689E+08
     1.3473E-02    -5.9307E+00     7.2093E+01     1.0172E+02     1.2482E+02     3.3950E+07     8.7071E+00     1.1664E-01     4.4319E+09    -4.4228E+09    -1.8026E+08     2.1814E+08
     1.3614E-02    -1.2167E+01     7.1558E+01     1.0197E+02     1.2517E+02     3.2585E+07     8.6034E+00     1.1843E-01     4.4306E+09    -4.3913E+09    -5.7205E+08     1.3904E+08
     1.3756E-02    -1.8337E+01     7.0483E+01     1.0211E+02     1.2542E+02     3.1216E+07     8.4953E+00     1.2019E-01     4.4330E+09    -4.3309E+09    -9.4377E+08     6.1909E+07
     1.3897E-02    -2.4403E+01     6.8897E+01     1.0215E+02     1.2561E+02     2.9966E+07     8.3985E+00     1.2192E-01     4.4366E+09    -4.2432E+09    -1.2958E+09    -1.0082E+07
     1.4039E-02    -3.0326E+01     6.6827E+01     1.0209E+02     1.2573E+02     2.9018E+07     8.3298E+00     1.2360E-01     4.4386E+09    -4.1283E+09    -1.6287E+09    -7.2780E+07
     1.4180E-02    -3.6066E+01     6.4298E+01     1.0195E+02     1.2581E+02     2.8462E+07     8.2957E+00     1.2527E-01     4.4362E+09    -3.9855E+09    -1.9446E+09    -1.2043E+08
     1.4321E-02    -4.1581E+01     6.1331E+01     1.0177E+02     1.2588E+02     2.8574E+07     8.3225E+00     1.2687E-01     4.4247E+09    -3.8087E+09    -2.2476E+09    -1.3967E+08
     1.4463E-02    -4.6822E+01     5.7948E+01     1.0158E+02     1.2597E+02     2.9596E+07     8.4404E+00     1.2846E-01     4.3988E+09    -3.5936E+09    -2.5342E+09    -1.1378E+08
     1.4604E-02    -5.1728E+01     5.4176E+01     1.0148E+02     1.2613E+02     3.2323E+07     8.7395E+00     1.3003E-01     4.3498E+09    -3.3312E+09    -2.7971E+09    -1.0043E+07
     1.4746E-02    -5.6224E+01     5.0053E+01     1.0159E+02     1.2644E+02     3.7549E+07     9.1562E+00     1.3175E-01     4.2814E+09    -3.0207E+09    -3.0283E+09     1.8743E+08
     1.4887E-02    -6.0253E+01     4.5626E+01     1.0202E+02     1.2697E+02     4.4090E+07     9.6808E+00     1.3343E-01     4.2140E+09    -2.6800E+09    -3.2257E+09     4.1238E+08
     1.5029E-02    -6.3793E+01     4.0937E+01     1.0274E+02     1.2768E+02     5.0609E+07     1.0027E+01     1.3506E-01     4.1635E+09    -2.3258E+09    -3.4010E+09     5.9911E+08
     1.5170E-02    -6.6837E+01     3.6019E+01     1.0369E+02     1.2852E+02     5.5121E+07     1.0282E+01     1.3675E-01     4.1311E+09    -1.9773E+09    -3.5523E+09     7.3292E+08
     1.5311E-02    -6.9392E+01     3.0902E+01     1.0480E+02     1.2943E+02     5.7451E+07     1.0424E+01     1.3850E-01     4.1121E+09    -1.6380E+09    -3.6811E+09     8.2242E+08
     1.5453E-02    -7.1475E+01     2.5617E+01     1.0600E+02     1.3039E+02     5.8013E+07     1.0459E+01     1.4001E-01     4.1054E+09    -1.3096E+09    -3.7908E+09     8.7691E+08
     1.5594E-02    -7.3103E+01     2.0190E+01     1.0727E+02     1.3137E+02     5.7037E+07     1.0414E+01     1.4181E-01     4.1075E+09    -9.9203E+08    -3.8804E+09     9.1100E+08
     1.5736E-02    -7.4291E+01     1.4648E+01     1.0857E+02     1.3237E+02     5.5091E+07     1.0309E+01     1.4344E-01     4.1180E+09    -6.8865E+08    -3.9530E+09     9.2633E+08
     1.5875E-02    -7.5052E+01     9.0841E+00     1.0986E+02     1.3336E+02     5.2358E+07     1.0164E+01     1.4516E-01     4.1316E+09    -3.9783E+08    -4.0056E+09     9.3119E+08
     1.6013E-02    -7.5411E+01     3.5415E+00     1.1114E+02     1.3436E+02     4.9296E+07     1.0005E+01     1.4673E-01     4.1472E+09    -1.2482E+08    -4.0414E+09     9.2259E+08
     1.6152E-02    -7.5397E+01    -2.0813E+00     1.1241E+02     1.3537E+02     4.5843E+07     9.8363E+00     1.4843E-01     4.1655E+09     1.4587E+08    -4.0623E+09     9.0968E+08
     1.6288E-02    -7.5020E+01    -7.6192E+00     1.1364E+02     1.3639E+02     4.2344E+07     9.6711E+00     1.5014E-01     4.1835E+09     4.0648E+08    -4.0657E+09     8.9809E+08
     1.6420E-02    -7.4327E+01    -1.2966E+01     1.1482E+02     1.3739E+02     3.9381E+07     9.4477E+00     1.5157E-01     4.2010E+09     6.4914E+08    -4.0549E+09     8.8575E+08
     1.6551E-02    -7.3326E+01    -1.8257E+01     1.1596E+02     1.3841E+02     3.6665E+07     9.2449E+00     1.5304E-01     4.2143E+09     8.8041E+08    -4.0292E+09     8.6632E+08
     1.6682E-02    -7.2021E+01    -2.3530E+01     1.1709E+02     1.3946E+02     3.4155E+07     9.0659E+00     1.5452E-01     4.2241E+09     1.1057E+09    -3.9883E+09     8.4472E+08
     1.6815E-02    -7.0407E+01    -2.8796E+01     1.1820E+02     1.4056E+02     3.1781E+07     8.9026E+00     1.5585E-01     4.2292E+09     1.3238E+09    -3.9312E+09     8.2411E+08
     1.6949E-02    -6.8492E+01    -3.4004E+01     1.1929E+02     1.4169E+02     2.9664E+07     8.7405E+00     1.5723E-01     4.2316E+09     1.5392E+09    -3.8580E+09     8.0813E+08
     1.7084E-02    -6.6267E+01    -3.9161E+01     1.2037E+02     1.4288E+02     2.8018E+07     8.5772E+00     1.5858E-01     4.2260E+09     1.7492E+09    -3.7647E+09     7.9098E+08
     1.7221E-02    -6.3725E+01    -4.4256E+01     1.2144E+02     1.4411E+02     2.6726E+07     8.4550E+00     1.5983E-01     4.2087E+09     1.9491E+09    -3.6496E+09     7.7098E+08
