           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -3.2724E+01    -5.7884E+01    -7.7201E+01     1.0189E+02     1.6683E+08     1.2105E+01     6.9721E-02     4.9689E+09     4.2154E+09    -2.6275E+09    -1.2968E+08
     1.0644E-02    -2.6584E+01    -6.1308E+01    -7.7356E+01     1.0222E+02     1.6630E+08     1.2116E+01     7.2582E-02     4.9775E+09     4.4588E+09    -2.2108E+09    -8.8633E+07
     1.0786E-02    -2.0131E+01    -6.4124E+01    -7.7453E+01     1.0255E+02     1.6597E+08     1.2131E+01     7.5393E-02     4.9855E+09     4.6604E+09    -1.7701E+09    -5.2952E+07
     1.0927E-02    -1.3426E+01    -6.6308E+01    -7.7504E+01     1.0288E+02     1.6456E+08     1.2124E+01     7.8106E-02     4.9931E+09     4.8162E+09    -1.3172E+09    -2.5810E+07
     1.1069E-02    -6.5293E+00    -6.7846E+01    -7.7531E+01     1.0323E+02     1.6124E+08     1.2077E+01     8.0795E-02     5.0037E+09     4.9299E+09    -8.5609E+08    -1.5010E+07
     1.1210E-02     4.9952E-01    -6.8726E+01    -7.7560E+01     1.0363E+02     1.5566E+08     1.1995E+01     8.3823E-02     5.0164E+09     5.0011E+09    -3.8992E+08    -2.5720E+07
     1.1352E-02     7.5957E+00    -6.8942E+01    -7.7612E+01     1.0409E+02     1.4895E+08     1.1892E+01     8.6840E-02     5.0273E+09     5.0263E+09     8.5641E+07    -4.9930E+07
     1.1493E-02     1.4692E+01    -6.8480E+01    -7.7705E+01     1.0461E+02     1.4234E+08     1.1794E+01     8.9903E-02     5.0328E+09     4.9997E+09     5.7020E+08    -8.2550E+07
     1.1634E-02     2.1708E+01    -6.7329E+01    -7.7849E+01     1.0519E+02     1.3735E+08     1.1724E+01     9.2776E-02     5.0260E+09     4.9120E+09     1.0572E+09    -1.2201E+08
     1.1776E-02     2.8552E+01    -6.5493E+01    -7.8056E+01     1.0582E+02     1.3259E+08     1.1660E+01     9.5180E-02     4.9986E+09     4.7533E+09     1.5368E+09    -1.7614E+08
     1.1917E-02     3.5125E+01    -6.2988E+01    -7.8339E+01     1.0648E+02     1.3309E+08     1.1692E+01     9.7725E-02     4.9562E+09     4.5297E+09     1.9988E+09    -2.2515E+08
     1.2059E-02     4.1334E+01    -5.9842E+01    -7.8692E+01     1.0715E+02     1.3572E+08     1.1766E+01     1.0018E-01     4.9004E+09     4.2396E+09     2.4422E+09    -2.7539E+08
     1.2200E-02     4.7088E+01    -5.6091E+01    -7.9116E+01     1.0781E+02     1.3720E+08     1.1827E+01     1.0253E-01     4.8348E+09     3.8892E+09     2.8536E+09    -3.2586E+08
     1.2342E-02     5.2312E+01    -5.1786E+01    -7.9608E+01     1.0842E+02     1.4404E+08     1.1964E+01     1.0449E-01     4.7700E+09     3.4920E+09     3.2286E+09    -3.6794E+08
     1.2483E-02     5.6946E+01    -4.6978E+01    -8.0154E+01     1.0897E+02     1.4821E+08     1.2056E+01     1.0616E-01     4.7092E+09     3.0576E+09     3.5586E+09    -4.0451E+08
     1.2624E-02     6.0945E+01    -4.1731E+01    -8.0745E+01     1.0943E+02     1.5410E+08     1.2175E+01     1.0852E-01     4.6650E+09     2.5975E+09     3.8512E+09    -4.2895E+08
     1.2766E-02     6.4282E+01    -3.6110E+01    -8.1365E+01     1.0980E+02     1.5624E+08     1.2226E+01     1.1057E-01     4.6294E+09     2.1208E+09     4.0910E+09    -4.4464E+08
     1.2907E-02     6.6947E+01    -3.0184E+01    -8.1997E+01     1.1008E+02     1.5826E+08     1.2267E+01     1.1284E-01     4.6102E+09     1.6446E+09     4.2835E+09    -4.4776E+08
     1.3049E-02     6.8935E+01    -2.4024E+01    -8.2629E+01     1.1026E+02     1.5680E+08     1.2250E+01     1.1506E-01     4.5985E+09     1.1666E+09     4.4258E+09    -4.4382E+08
     1.3190E-02     7.0250E+01    -1.7692E+01    -8.3250E+01     1.1036E+02     1.5360E+08     1.2201E+01     1.1732E-01     4.5953E+09     6.9331E+08     4.5220E+09    -4.3330E+08
     1.3331E-02     7.0899E+01    -1.1249E+01    -8.3854E+01     1.1038E+02     1.5032E+08     1.2151E+01     1.1998E-01     4.6067E+09     2.2586E+08     4.5819E+09    -4.2054E+08
     1.3473E-02     7.0890E+01    -4.7560E+00    -8.4439E+01     1.1035E+02     1.4477E+08     1.2063E+01     1.2254E-01     4.6207E+09    -2.3634E+08     4.5966E+09    -4.0796E+08
     1.3614E-02     7.0237E+01     1.7345E+00    -8.5011E+01     1.1029E+02     1.3854E+08     1.1966E+01     1.2504E-01     4.6392E+09    -6.8641E+08     4.5707E+09    -3.9938E+08
     1.3756E-02     6.8959E+01     8.1613E+00    -8.5577E+01     1.1021E+02     1.3572E+08     1.1928E+01     1.2785E-01     4.6655E+09    -1.1191E+09     4.5113E+09    -4.0347E+08
     1.3897E-02     6.7082E+01     1.4475E+01    -8.6157E+01     1.1015E+02     1.3167E+08     1.1869E+01     1.3036E-01     4.6876E+09    -1.5336E+09     4.4100E+09    -4.1615E+08
     1.4039E-02     6.4635E+01     2.0624E+01    -8.6762E+01     1.1014E+02     1.3109E+08     1.1878E+01     1.3322E-01     4.7128E+09    -1.9223E+09     4.2803E+09    -4.4158E+08
