           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     8.9832E+00     7.1090E+01    -7.7214E+01     1.0534E+02     1.2314E+08     1.1069E+01     7.3306E-02     4.7011E+09    -4.5786E+09     1.0507E+09    -1.8067E+08
     1.0644E-02     2.4646E+00     7.2251E+01    -7.7503E+01     1.0599E+02     1.3475E+08     1.1400E+01     7.5784E-02     4.6758E+09    -4.6325E+09     5.9172E+08    -2.2944E+08
     1.0786E-02    -4.0991E+00     7.2765E+01    -7.7865E+01     1.0665E+02     1.4559E+08     1.1691E+01     7.8387E-02     4.6534E+09    -4.6427E+09     1.3607E+08    -2.8444E+08
     1.0927E-02    -1.0633E+01     7.2627E+01    -7.8314E+01     1.0733E+02     1.5447E+08     1.1887E+01     8.0851E-02     4.6186E+09    -4.5936E+09    -3.2827E+08    -3.5058E+08
     1.1069E-02    -1.7068E+01     7.1829E+01    -7.8861E+01     1.0803E+02     1.6687E+08     1.2126E+01     8.3402E-02     4.5877E+09    -4.4971E+09    -8.0251E+08    -4.2344E+08
     1.1210E-02    -2.3310E+01     7.0349E+01    -7.9514E+01     1.0870E+02     1.7777E+08     1.2344E+01     8.5900E-02     4.5418E+09    -4.3258E+09    -1.2894E+09    -5.0225E+08
     1.1352E-02    -2.9272E+01     6.8182E+01    -8.0281E+01     1.0932E+02     1.8765E+08     1.2535E+01     8.8015E-02     4.5013E+09    -4.0978E+09    -1.7694E+09    -5.8210E+08
     1.1493E-02    -3.4886E+01     6.5353E+01    -8.1154E+01     1.0988E+02     1.9434E+08     1.2655E+01     9.0427E-02     4.4786E+09    -3.8316E+09    -2.2250E+09    -6.5273E+08
     1.1634E-02    -4.0112E+01     6.1910E+01    -8.2111E+01     1.1038E+02     1.9445E+08     1.2652E+01     9.2789E-02     4.4775E+09    -3.5499E+09    -2.6364E+09    -7.0433E+08
     1.1776E-02    -4.4930E+01     5.7912E+01    -8.3123E+01     1.1082E+02     1.8942E+08     1.2538E+01     9.4984E-02     4.4936E+09    -3.2565E+09    -3.0092E+09    -7.2983E+08
     1.1917E-02    -4.9327E+01     5.3419E+01    -8.4157E+01     1.1122E+02     1.7998E+08     1.2363E+01     9.7401E-02     4.5186E+09    -2.9565E+09    -3.3377E+09    -7.3307E+08
     1.2059E-02    -5.3292E+01     4.8486E+01    -8.5179E+01     1.1156E+02     1.6825E+08     1.2152E+01     9.9767E-02     4.5483E+09    -2.6470E+09    -3.6291E+09    -7.1397E+08
     1.2200E-02    -5.6812E+01     4.3166E+01    -8.6162E+01     1.1187E+02     1.5547E+08     1.1925E+01     1.0206E-01     4.5790E+09    -2.3278E+09    -3.8846E+09    -6.7719E+08
     1.2342E-02    -5.9873E+01     3.7510E+01    -8.7084E+01     1.1214E+02     1.4280E+08     1.1707E+01     1.0439E-01     4.6105E+09    -1.9955E+09    -4.1080E+09    -6.3119E+08
     1.2483E-02    -6.2457E+01     3.1560E+01    -8.7932E+01     1.1238E+02     1.3194E+08     1.1485E+01     1.0694E-01     4.6429E+09    -1.6566E+09    -4.3000E+09    -5.6728E+08
     1.2624E-02    -6.4552E+01     2.5366E+01    -8.8693E+01     1.1259E+02     1.2106E+08     1.1221E+01     1.0934E-01     4.6699E+09    -1.3072E+09    -4.4553E+09    -4.9927E+08
