           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.8321E+01     1.4906E+01    -6.9856E+01     9.8843E+01     5.2737E+08     1.4685E+01     7.5366E-02     5.1583E+09    -9.2457E+08     5.0579E+09    -4.1298E+08
     1.0644E-02     6.6677E+01     2.1975E+01    -7.0449E+01     9.9457E+01     5.0379E+08     1.4548E+01     7.8779E-02     5.1460E+09    -1.4003E+09     4.9342E+09    -4.1815E+08
     1.0786E-02     6.4367E+01     2.8839E+01    -7.1033E+01     1.0010E+02     4.7986E+08     1.4397E+01     8.1923E-02     5.1272E+09    -1.8577E+09     4.7608E+09    -4.1416E+08
     1.0927E-02     6.1425E+01     3.5424E+01    -7.1607E+01     1.0077E+02     4.6590E+08     1.4314E+01     8.5323E-02     5.1068E+09    -2.2999E+09     4.5422E+09    -3.9753E+08
     1.1069E-02     5.7875E+01     4.1660E+01    -7.2162E+01     1.0145E+02     4.4995E+08     1.4222E+01     8.8076E-02     5.0729E+09    -2.7146E+09     4.2678E+09    -3.8870E+08
     1.1210E-02     5.3754E+01     4.7475E+01    -7.2701E+01     1.0212E+02     4.4567E+08     1.4221E+01     9.1207E-02     5.0373E+09    -3.1083E+09     3.9461E+09    -3.7506E+08
     1.1352E-02     4.9101E+01     5.2800E+01    -7.3227E+01     1.0277E+02     4.3942E+08     1.4211E+01     9.3823E-02     4.9952E+09    -3.4659E+09     3.5781E+09    -3.6965E+08
     1.1493E-02     4.3965E+01     5.7582E+01    -7.3742E+01     1.0338E+02     4.3966E+08     1.4243E+01     9.6618E-02     4.9614E+09    -3.7923E+09     3.1790E+09    -3.5763E+08
     1.1634E-02     3.8399E+01     6.1781E+01    -7.4242E+01     1.0394E+02     4.3394E+08     1.4228E+01     9.9001E-02     4.9302E+09    -4.0722E+09     2.7574E+09    -3.4852E+08
     1.1776E-02     3.2463E+01     6.5376E+01    -7.4722E+01     1.0446E+02     4.3049E+08     1.4223E+01     1.0161E-01     4.9120E+09    -4.3150E+09     2.3239E+09    -3.2927E+08
     1.1917E-02     2.6216E+01     6.8350E+01    -7.5174E+01     1.0493E+02     4.1969E+08     1.4162E+01     1.0405E-01     4.8976E+09    -4.5107E+09     1.8822E+09    -3.1057E+08
     1.2059E-02     1.9720E+01     7.0699E+01    -7.5593E+01     1.0536E+02     4.1102E+08     1.4112E+01     1.0676E-01     4.8935E+09    -4.6689E+09     1.4380E+09    -2.8142E+08
     1.2200E-02     1.3030E+01     7.2417E+01    -7.5969E+01     1.0576E+02     3.9997E+08     1.4043E+01     1.0943E-01     4.8932E+09    -4.7852E+09     9.9117E+08    -2.4941E+08
     1.2342E-02     6.2090E+00     7.3502E+01    -7.6303E+01     1.0613E+02     3.8518E+08     1.3944E+01     1.1191E-01     4.8922E+09    -4.8570E+09     5.4375E+08    -2.1942E+08
     1.2483E-02    -6.8884E-01     7.3954E+01    -7.6589E+01     1.0647E+02     3.7421E+08     1.3877E+01     1.1465E-01     4.8954E+09    -4.8910E+09     9.4706E+07    -1.8614E+08
     1.2624E-02    -7.6046E+00     7.3770E+01    -7.6831E+01     1.0678E+02     3.6463E+08     1.3826E+01     1.1740E-01     4.8965E+09    -4.8812E+09    -3.5431E+08    -1.5689E+08
     1.2766E-02    -1.4473E+01     7.2953E+01    -7.7037E+01     1.0708E+02     3.5468E+08     1.3775E+01     1.1985E-01     4.8893E+09    -4.8214E+09    -8.0019E+08    -1.3597E+08
     1.2907E-02    -2.1221E+01     7.1507E+01    -7.7218E+01     1.0736E+02     3.5360E+08     1.3804E+01     1.2238E-01     4.8775E+09    -4.7146E+09    -1.2436E+09    -1.2285E+08
     1.3049E-02    -2.7780E+01     6.9436E+01    -7.7390E+01     1.0762E+02     3.5920E+08     1.3896E+01     1.2478E-01     4.8543E+09    -4.5516E+09    -1.6830E+09    -1.2216E+08
     1.3190E-02    -3.4073E+01     6.6755E+01    -7.7570E+01     1.0786E+02     3.7012E+08     1.4047E+01     1.2713E-01     4.8255E+09    -4.3398E+09    -2.1055E+09    -1.3429E+08
     1.3331E-02    -4.0027E+01     6.3486E+01    -7.7775E+01     1.0808E+02     3.8720E+08     1.4256E+01     1.2940E-01     4.7905E+09    -4.0779E+09    -2.5090E+09    -1.5748E+08
     1.3473E-02    -4.5584E+01     5.9667E+01    -7.8017E+01     1.0828E+02     4.0312E+08     1.4445E+01     1.3126E-01     4.7520E+09    -3.7738E+09    -2.8821E+09    -1.8391E+08
