           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     4.4251E+01    -5.7638E+01    -6.9874E+01     1.0081E+02     4.8311E+08     1.5061E+01     6.7732E-02     4.9575E+09     3.9296E+09     2.9906E+09    -4.3766E+08
     1.0644E-02     4.9581E+01    -5.3145E+01    -7.0519E+01     1.0127E+02     4.6124E+08     1.4834E+01     7.1121E-02     4.9510E+09     3.6048E+09     3.3614E+09    -4.6752E+08
     1.0786E-02     5.4429E+01    -4.8152E+01    -7.1191E+01     1.0173E+02     4.4111E+08     1.4623E+01     7.4297E-02     4.9382E+09     3.2419E+09     3.6934E+09    -4.8435E+08
     1.0927E-02     5.8737E+01    -4.2714E+01    -7.1881E+01     1.0218E+02     4.3044E+08     1.4492E+01     7.7743E-02     4.9254E+09     2.8431E+09     3.9915E+09    -4.9367E+08
     1.1069E-02     6.2451E+01    -3.6886E+01    -7.2594E+01     1.0262E+02     4.1653E+08     1.4357E+01     8.0734E-02     4.9064E+09     2.4055E+09     4.2457E+09    -5.1037E+08
     1.1210E-02     6.5526E+01    -3.0726E+01    -7.3328E+01     1.0303E+02     4.0356E+08     1.4240E+01     8.3857E-02     4.8894E+09     1.9405E+09     4.4568E+09    -5.2747E+08
     1.1352E-02     6.7932E+01    -2.4296E+01    -7.4081E+01     1.0341E+02     3.8976E+08     1.4125E+01     8.6965E-02     4.8780E+09     1.4593E+09     4.6231E+09    -5.4054E+08
     1.1493E-02     6.9653E+01    -1.7664E+01    -7.4845E+01     1.0376E+02     3.8091E+08     1.4043E+01     9.0358E-02     4.8778E+09     9.7486E+08     4.7489E+09    -5.3888E+08
     1.1634E-02     7.0690E+01    -1.0889E+01    -7.5608E+01     1.0408E+02     3.6482E+08     1.3903E+01     9.3428E-02     4.8810E+09     4.9226E+08     4.8266E+09    -5.3498E+08
     1.1776E-02     7.1049E+01    -4.0327E+00    -7.6357E+01     1.0438E+02     3.4642E+08     1.3743E+01     9.6517E-02     4.8920E+09     1.6873E+07     4.8638E+09    -5.2341E+08
     1.1917E-02     7.0742E+01     2.8503E+00    -7.7082E+01     1.0466E+02     3.2655E+08     1.3567E+01     9.9623E-02     4.9065E+09    -4.4750E+08     4.8600E+09    -5.0418E+08
