           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.8807E+00    -6.9246E+01     7.7462E+01     1.0413E+02     1.3354E+08     1.1951E+01     6.4822E-02     4.8790E+09     4.8584E+09     2.5598E+08     3.6832E+08
     1.0644E-02     1.3706E+01    -6.8548E+01     7.8016E+01     1.0475E+02     1.3113E+08     1.1909E+01     6.7858E-02     4.8555E+09     4.7817E+09     7.3463E+08     4.1458E+08
     1.0786E-02     2.0372E+01    -6.7159E+01     7.8647E+01     1.0541E+02     1.3007E+08     1.1902E+01     7.0905E-02     4.8174E+09     4.6322E+09     1.2312E+09     4.8359E+08
     1.0927E-02     2.6774E+01    -6.5069E+01     7.9382E+01     1.0608E+02     1.2847E+08     1.1877E+01     7.3644E-02     4.7739E+09     4.4147E+09     1.7269E+09     5.6460E+08
     1.1069E-02     3.2831E+01    -6.2289E+01     8.0229E+01     1.0675E+02     1.2640E+08     1.1836E+01     7.6288E-02     4.7382E+09     4.1456E+09     2.2047E+09     6.3535E+08
     1.1210E-02     3.8483E+01    -5.8850E+01     8.1164E+01     1.0739E+02     1.2351E+08     1.1771E+01     7.8901E-02     4.7190E+09     3.8434E+09     2.6520E+09     6.8114E+08
     1.1352E-02     4.3692E+01    -5.4800E+01     8.2145E+01     1.0798E+02     1.1892E+08     1.1667E+01     8.1519E-02     4.7195E+09     3.5207E+09     3.0640E+09     6.9990E+08
     1.1493E-02     4.8434E+01    -5.0197E+01     8.3133E+01     1.0852E+02     1.1277E+08     1.1498E+01     8.4123E-02     4.7349E+09     3.1817E+09     3.4374E+09     6.9333E+08
     1.1634E-02     5.2689E+01    -4.5103E+01     8.4094E+01     1.0901E+02     1.0604E+08     1.1291E+01     8.6612E-02     4.7570E+09     2.8310E+09     3.7646E+09     6.6473E+08
     1.1776E-02     5.6442E+01    -3.9577E+01     8.5001E+01     1.0944E+02     9.9222E+07     1.1088E+01     8.9007E-02     4.7801E+09     2.4723E+09     4.0443E+09     6.1678E+08
     1.1917E-02     5.9676E+01    -3.3680E+01     8.5831E+01     1.0983E+02     9.2477E+07     1.0899E+01     9.1547E-02     4.8050E+09     2.0998E+09     4.2861E+09     5.5529E+08
     1.2059E-02     6.2373E+01    -2.7471E+01     8.6568E+01     1.1018E+02     8.6068E+07     1.0730E+01     9.4089E-02     4.8288E+09     1.7132E+09     4.4886E+09     4.8528E+08
     1.2200E-02     6.4516E+01    -2.1004E+01     8.7202E+01     1.1049E+02     8.0076E+07     1.0576E+01     9.6627E-02     4.8511E+09     1.3132E+09     4.6518E+09     4.1064E+08
     1.2342E-02     6.6088E+01    -1.4336E+01     8.7728E+01     1.1077E+02     7.5083E+07     1.0373E+01     9.9161E-02     4.8685E+09     9.0664E+08     4.7718E+09     3.3250E+08
