           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02    -8.6952E+00    -7.0648E+01     7.7420E+01     1.0517E+02     1.7598E+08     1.2491E+01     6.2770E-02     4.8576E+09     4.7864E+09    -7.6273E+08     3.2417E+08
     1.0644E-02    -1.8778E+00    -7.1432E+01     7.7903E+01     1.0571E+02     1.6700E+08     1.2315E+01     6.5851E-02     4.8713E+09     4.8459E+09    -3.4396E+08     3.5760E+08
     1.0786E-02     4.9899E+00    -7.1616E+01     7.8439E+01     1.0633E+02     1.5770E+08     1.2130E+01     6.8905E-02     4.8758E+09     4.8582E+09     8.5811E+07     4.0503E+08
     1.0927E-02     1.1837E+01    -7.1181E+01     7.9064E+01     1.0704E+02     1.4782E+08     1.1947E+01     7.1893E-02     4.8680E+09     4.8147E+09     5.3200E+08     4.8336E+08
     1.1069E-02     1.8573E+01    -7.0100E+01     7.9801E+01     1.0783E+02     1.4169E+08     1.1838E+01     7.4680E-02     4.8382E+09     4.7001E+09     9.9961E+08     5.6395E+08
     1.1210E-02     2.5091E+01    -6.8347E+01     8.0644E+01     1.0865E+02     1.4023E+08     1.1830E+01     7.7403E-02     4.7860E+09     4.5071E+09     1.4819E+09     6.2920E+08
     1.1352E-02     3.1288E+01    -6.5911E+01     8.1567E+01     1.0944E+02     1.4178E+08     1.1881E+01     7.9834E-02     4.7264E+09     4.2485E+09     1.9598E+09     6.6991E+08
     1.1493E-02     3.7091E+01    -6.2814E+01     8.2531E+01     1.1015E+02     1.4283E+08     1.1921E+01     8.2238E-02     4.6816E+09     3.9538E+09     2.4116E+09     6.8487E+08
     1.1634E-02     4.2463E+01    -5.9106E+01     8.3495E+01     1.1076E+02     1.4135E+08     1.1907E+01     8.4655E-02     4.6590E+09     3.6417E+09     2.8266E+09     6.7428E+08
     1.1776E-02     4.7391E+01    -5.4848E+01     8.4426E+01     1.1127E+02     1.3782E+08     1.1840E+01     8.6834E-02     4.6520E+09     3.3264E+09     3.1888E+09     6.3845E+08
     1.1917E-02     5.1866E+01    -5.0102E+01     8.5296E+01     1.1169E+02     1.3161E+08     1.1724E+01     8.9281E-02     4.6612E+09     3.0019E+09     3.5168E+09     5.8928E+08
     1.2059E-02     5.5881E+01    -4.4924E+01     8.6087E+01     1.1203E+02     1.2485E+08     1.1589E+01     9.1560E-02     4.6757E+09     2.6737E+09     3.7993E+09     5.2804E+08
     1.2200E-02     5.9421E+01    -3.9367E+01     8.6785E+01     1.1230E+02     1.1752E+08     1.1389E+01     9.3949E-02     4.6976E+09     2.3319E+09     4.0521E+09     4.5887E+08
