           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     5.8062E+01     3.7298E+01     6.9838E+01     9.8182E+01     4.7538E+08     1.4363E+01     7.4365E-02     5.2464E+09    -2.7052E+09     4.4785E+09     3.8644E+08
     1.0644E-02     5.3946E+01     4.3440E+01     7.0369E+01     9.8737E+01     4.5903E+08     1.4258E+01     7.7620E-02     5.2401E+09    -3.1102E+09     4.2017E+09     3.6191E+08
     1.0786E-02     4.9282E+01     4.9165E+01     7.0859E+01     9.9333E+01     4.4253E+08     1.4149E+01     8.0652E-02     5.2292E+09    -3.4799E+09     3.8890E+09     3.3199E+08
     1.0927E-02     4.4120E+01     5.4424E+01     7.1306E+01     9.9966E+01     4.2801E+08     1.4056E+01     8.3591E-02     5.2144E+09    -3.8145E+09     3.5425E+09     2.9981E+08
     1.1069E-02     3.8512E+01     5.9170E+01     7.1709E+01     1.0063E+02     4.1602E+08     1.3985E+01     8.6387E-02     5.1935E+09    -4.1102E+09     3.1631E+09     2.7031E+08
     1.1210E-02     3.2514E+01     6.3354E+01     7.2074E+01     1.0132E+02     4.0777E+08     1.3950E+01     8.9238E-02     5.1643E+09    -4.3656E+09     2.7478E+09     2.4691E+08
     1.1352E-02     2.6183E+01     6.6924E+01     7.2411E+01     1.0202E+02     4.0561E+08     1.3974E+01     9.2093E-02     5.1272E+09    -4.5794E+09     2.2943E+09     2.3049E+08
     1.1493E-02     1.9584E+01     6.9824E+01     7.2730E+01     1.0271E+02     4.0950E+08     1.4057E+01     9.4807E-02     5.0797E+09    -4.7442E+09     1.8019E+09     2.2134E+08
     1.1634E-02     1.2790E+01     7.2005E+01     7.3039E+01     1.0336E+02     4.1876E+08     1.4197E+01     9.7485E-02     5.0254E+09    -4.8552E+09     1.2785E+09     2.1770E+08
     1.1776E-02     5.8777E+00     7.3430E+01     7.3346E+01     1.0395E+02     4.3329E+08     1.4380E+01     1.0017E-01     4.9695E+09    -4.9101E+09     7.3512E+08     2.1683E+08
     1.1917E-02    -1.0726E+00     7.4085E+01     7.3654E+01     1.0447E+02     4.4635E+08     1.4556E+01     1.0305E-01     4.9199E+09    -4.9112E+09     1.9428E+08     2.1781E+08
     1.2059E-02    -7.9875E+00     7.3985E+01     7.3963E+01     1.0492E+02     4.5641E+08     1.4695E+01     1.0582E-01     4.8768E+09    -4.8604E+09    -3.3274E+08     2.1931E+08
     1.2200E-02    -1.4802E+01     7.3157E+01     7.4273E+01     1.0530E+02     4.6205E+08     1.4782E+01     1.0853E-01     4.8469E+09    -4.7695E+09    -8.3435E+08     2.1841E+08
     1.2342E-02    -2.1460E+01     7.1638E+01     7.4581E+01     1.0562E+02     4.6379E+08     1.4828E+01     1.1112E-01     4.8249E+09    -4.6382E+09    -1.3113E+09     2.1714E+08
     1.2483E-02    -2.7902E+01     6.9459E+01     7.4887E+01     1.0588E+02     4.6382E+08     1.4852E+01     1.1356E-01     4.8069E+09    -4.4654E+09    -1.7662E+09     2.1702E+08
     1.2624E-02    -3.4075E+01     6.6656E+01     7.5195E+01     1.0611E+02     4.6326E+08     1.4873E+01     1.1612E-01     4.7953E+09    -4.2589E+09    -2.1930E+09     2.1870E+08
     1.2766E-02    -3.9930E+01     6.3266E+01     7.5507E+01     1.0629E+02     4.6386E+08     1.4891E+01     1.1851E-01     4.7867E+09    -4.0153E+09    -2.5962E+09     2.2310E+08
     1.2907E-02    -4.5421E+01     5.9330E+01     7.5828E+01     1.0646E+02     4.6307E+08     1.4904E+01     1.2095E-01     4.7827E+09    -3.7450E+09    -2.9658E+09     2.3112E+08
     1.3049E-02    -5.0509E+01     5.4891E+01     7.6163E+01     1.0661E+02     4.6340E+08     1.4923E+01     1.2335E-01     4.7820E+09    -3.4471E+09    -3.3055E+09     2.4253E+08
     1.3190E-02    -5.5160E+01     4.9996E+01     7.6516E+01     1.0676E+02     4.6420E+08     1.4951E+01     1.2585E-01     4.7848E+09    -3.1277E+09    -3.6117E+09     2.5801E+08
     1.3331E-02    -5.9344E+01     4.4691E+01     7.6893E+01     1.0692E+02     4.6528E+08     1.4979E+01     1.2827E-01     4.7877E+09    -2.7856E+09    -3.8841E+09     2.7553E+08
     1.3473E-02    -6.3032E+01     3.9026E+01     7.7296E+01     1.0710E+02     4.6652E+08     1.5017E+01     1.3090E-01     4.7937E+09    -2.4289E+09    -4.1222E+09     2.9613E+08
     1.3614E-02    -6.6204E+01     3.3049E+01     7.7728E+01     1.0732E+02     4.6726E+08     1.5048E+01     1.3341E-01     4.7992E+09    -2.0573E+09    -4.3243E+09     3.1642E+08
     1.3756E-02    -6.8845E+01     2.6812E+01     7.8189E+01     1.0757E+02     4.6677E+08     1.5068E+01     1.3589E-01     4.8040E+09    -1.6760E+09    -4.4896E+09     3.3562E+08
     1.3897E-02    -7.0942E+01     2.0366E+01     7.8679E+01     1.0788E+02     4.6430E+08     1.5079E+01     1.3850E-01     4.8086E+09    -1.2890E+09    -4.6190E+09     3.5476E+08
     1.4039E-02    -7.2489E+01     1.3763E+01     7.9195E+01     1.0824E+02     4.5955E+08     1.5076E+01     1.4122E-01     4.8117E+09    -8.9735E+08    -4.7125E+09     3.7329E+08
     1.4180E-02    -7.3480E+01     7.0538E+00     7.9734E+01     1.0866E+02     4.5309E+08     1.5056E+01     1.4389E-01     4.8119E+09    -5.0348E+08    -4.7696E+09     3.8918E+08
     1.4321E-02    -7.3913E+01     2.9033E-01     8.0294E+01     1.0914E+02     4.4498E+08     1.5019E+01     1.4657E-01     4.8078E+09    -1.0956E+08    -4.7897E+09     4.0193E+08
     1.4463E-02    -7.3790E+01    -6.4783E+00     8.0870E+01     1.0967E+02     4.3400E+08     1.4962E+01     1.4924E-01     4.8018E+09     2.8386E+08    -4.7756E+09     4.1264E+08
     1.4604E-02    -7.3111E+01    -1.3201E+01     8.1459E+01     1.1025E+02     4.2261E+08     1.4901E+01     1.5196E-01     4.7923E+09     6.7532E+08    -4.7259E+09     4.1979E+08
     1.4746E-02    -7.1886E+01    -1.9824E+01     8.2054E+01     1.1088E+02     4.1127E+08     1.4825E+01     1.5419E-01     4.7725E+09     1.0567E+09    -4.6349E+09     4.2115E+08
     1.4887E-02    -7.0124E+01    -2.6296E+01     8.2650E+01     1.1153E+02     4.0089E+08     1.4763E+01     1.5667E-01     4.7517E+09     1.4335E+09    -4.5108E+09     4.2052E+08
     1.5029E-02    -6.7839E+01    -3.2562E+01     8.3242E+01     1.1221E+02     3.9355E+08     1.4720E+01     1.5865E-01     4.7190E+09     1.7960E+09    -4.3440E+09     4.1578E+08
     1.5170E-02    -6.5047E+01    -3.8566E+01     8.3825E+01     1.1289E+02     3.8812E+08     1.4701E+01     1.6076E-01     4.6834E+09     2.1500E+09    -4.1406E+09     4.0901E+08
     1.5311E-02    -6.1771E+01    -4.4256E+01     8.4396E+01     1.1356E+02     3.8649E+08     1.4712E+01     1.6250E-01     4.6399E+09     2.4810E+09    -3.9006E+09     3.9782E+08
     1.5453E-02    -5.8036E+01    -4.9581E+01     8.4948E+01     1.1420E+02     3.8638E+08     1.4739E+01     1.6413E-01     4.5954E+09     2.7967E+09    -3.6263E+09     3.8208E+08
     1.5594E-02    -5.3877E+01    -5.4503E+01     8.5474E+01     1.1480E+02     3.8839E+08     1.4783E+01     1.6565E-01     4.5511E+09     3.0803E+09    -3.3307E+09     3.6143E+08
     1.5736E-02    -4.9334E+01    -5.8994E+01     8.5969E+01     1.1535E+02     3.8915E+08     1.4817E+01     1.6717E-01     4.5132E+09     3.3390E+09    -3.0177E+09     3.3739E+08
     1.5875E-02    -4.4507E+01    -6.2994E+01     8.6423E+01     1.1584E+02     3.8919E+08     1.4842E+01     1.6870E-01     4.4837E+09     3.5635E+09    -2.7033E+09     3.1161E+08
     1.6013E-02    -3.9464E+01    -6.6502E+01     8.6835E+01     1.1628E+02     3.8676E+08     1.4845E+01     1.7027E-01     4.4627E+09     3.7568E+09    -2.3916E+09     2.8654E+08
     1.6152E-02    -3.4132E+01    -6.9603E+01     8.7216E+01     1.1669E+02     3.8203E+08     1.4823E+01     1.7184E-01     4.4498E+09     3.9258E+09    -2.0784E+09     2.6172E+08
     1.6288E-02    -2.8686E+01    -7.2227E+01     8.7557E+01     1.1707E+02     3.7565E+08     1.4782E+01     1.7348E-01     4.4430E+09     4.0661E+09    -1.7750E+09     2.3977E+08
     1.6420E-02    -2.3256E+01    -7.4372E+01     8.7859E+01     1.1744E+02     3.6706E+08     1.4716E+01     1.7502E-01     4.4420E+09     4.1810E+09    -1.4839E+09     2.2047E+08
     1.6551E-02    -1.7723E+01    -7.6127E+01     8.8136E+01     1.1780E+02     3.5754E+08     1.4639E+01     1.7663E-01     4.4440E+09     4.2745E+09    -1.1982E+09     2.0426E+08
     1.6682E-02    -1.2050E+01    -7.7515E+01     8.8395E+01     1.1818E+02     3.4683E+08     1.4546E+01     1.7820E-01     4.4487E+09     4.3500E+09    -9.1260E+08     1.8967E+08
     1.6815E-02    -6.2289E+00    -7.8538E+01     8.8639E+01     1.1859E+02     3.3552E+08     1.4441E+01     1.7984E-01     4.4536E+09     4.4058E+09    -6.2653E+08     1.7811E+08
     1.6949E-02    -3.1290E-01    -7.9185E+01     8.8871E+01     1.1903E+02     3.2391E+08     1.4329E+01     1.8144E-01     4.4586E+09     4.4424E+09    -3.3958E+08     1.6942E+08
     1.7084E-02     5.7092E+00    -7.9450E+01     8.9097E+01     1.1951E+02     3.1252E+08     1.4218E+01     1.8327E-01     4.4612E+09     4.4579E+09    -5.2018E+07     1.6351E+08
     1.7221E-02     1.1834E+01    -7.9320E+01     8.9319E+01     1.2004E+02     3.0129E+08     1.4105E+01     1.8505E-01     4.4631E+09     4.4537E+09     2.4078E+08     1.6080E+08
     1.7361E-02     1.8047E+01    -7.8776E+01     8.9545E+01     1.2062E+02     2.9089E+08     1.3997E+01     1.8664E-01     4.4603E+09     4.4250E+09     5.3631E+08     1.6274E+08
     1.7503E-02     2.4270E+01    -7.7807E+01     8.9780E+01     1.2126E+02     2.8186E+08     1.3910E+01     1.8832E-01     4.4524E+09     4.3704E+09     8.3320E+08     1.7112E+08
     1.7644E-02     3.0396E+01    -7.6419E+01     9.0032E+01     1.2194E+02     2.7508E+08     1.3853E+01     1.8996E-01     4.4372E+09     4.2871E+09     1.1288E+09     1.8723E+08
     1.7785E-02     3.6379E+01    -7.4613E+01     9.0314E+01     1.2267E+02     2.7245E+08     1.3844E+01     1.9145E-01     4.4086E+09     4.1664E+09     1.4251E+09     2.1353E+08
     1.7927E-02     4.2157E+01    -7.2385E+01     9.0642E+01     1.2342E+02     2.7581E+08     1.3908E+01     1.9285E-01     4.3599E+09     3.9954E+09     1.7268E+09     2.5187E+08
     1.8068E-02     4.7649E+01    -6.9726E+01     9.1032E+01     1.2417E+02     2.8742E+08     1.4088E+01     1.9393E-01     4.2843E+09     3.7588E+09     2.0337E+09     3.0093E+08
     1.8210E-02     5.2767E+01    -6.6634E+01     9.1492E+01     1.2488E+02     3.0506E+08     1.4349E+01     1.9491E-01     4.1986E+09     3.4715E+09     2.3355E+09     3.4958E+08
     1.8351E-02     5.7460E+01    -6.3131E+01     9.2016E+01     1.2552E+02     3.2182E+08     1.4590E+01     1.9580E-01     4.1235E+09     3.1652E+09     2.6142E+09     3.8828E+08
     1.8493E-02     6.1725E+01    -5.9257E+01     9.2583E+01     1.2607E+02     3.3363E+08     1.4750E+01     1.9662E-01     4.0717E+09     2.8688E+09     2.8598E+09     4.1236E+08
     1.8634E-02     6.5584E+01    -5.5058E+01     9.3177E+01     1.2655E+02     3.3769E+08     1.4815E+01     1.9751E-01     4.0426E+09     2.5903E+09     3.0745E+09     4.2451E+08
     1.8776E-02     6.9060E+01    -5.0575E+01     9.3780E+01     1.2697E+02     3.3562E+08     1.4804E+01     1.9843E-01     4.0301E+09     2.3285E+09     3.2615E+09     4.2744E+08
     1.8917E-02     7.2175E+01    -4.5843E+01     9.4382E+01     1.2735E+02     3.2873E+08     1.4736E+01     1.9944E-01     4.0300E+09     2.0776E+09     3.4271E+09     4.2388E+08
     1.9058E-02     7.4939E+01    -4.0890E+01     9.4977E+01     1.2770E+02     3.1870E+08     1.4630E+01     2.0051E-01     4.0373E+09     1.8320E+09     3.5735E+09     4.1624E+08
     1.9200E-02     7.7358E+01    -3.5742E+01     9.5558E+01     1.2803E+02     3.0738E+08     1.4501E+01     2.0163E-01     4.0497E+09     1.5890E+09     3.7028E+09     4.0504E+08
