           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     6.9639E+01    -9.1475E-01    -7.7734E+01     1.0437E+02     1.5261E+08     1.1907E+01     7.3324E-02     4.8574E+09     5.5042E+07     4.8232E+09    -5.7303E+08
     1.0644E-02     6.9421E+01     5.9120E+00    -7.8599E+01     1.0503E+02     1.4728E+08     1.1810E+01     7.6033E-02     4.8842E+09    -3.6208E+08     4.8280E+09    -6.4346E+08
     1.0786E-02     6.8608E+01     1.2714E+01    -7.9551E+01     1.0582E+02     1.4036E+08     1.1686E+01     7.8761E-02     4.9003E+09    -7.8635E+08     4.7860E+09    -6.9948E+08
     1.0927E-02     6.7198E+01     1.9425E+01    -8.0580E+01     1.0671E+02     1.3116E+08     1.1472E+01     8.1288E-02     4.9095E+09    -1.2046E+09     4.6997E+09    -7.5133E+08
     1.1069E-02     6.5209E+01     2.5986E+01    -8.1675E+01     1.0769E+02     1.2084E+08     1.1201E+01     8.3776E-02     4.9122E+09    -1.6060E+09     4.5743E+09    -7.9136E+08
     1.1210E-02     6.2667E+01     3.2343E+01    -8.2816E+01     1.0877E+02     1.1089E+08     1.0957E+01     8.6326E-02     4.9073E+09    -1.9866E+09     4.4123E+09    -8.1643E+08
     1.1352E-02     5.9603E+01     3.8445E+01    -8.3986E+01     1.0993E+02     1.0226E+08     1.0756E+01     8.8780E-02     4.8939E+09    -2.3449E+09     4.2145E+09    -8.3040E+08
     1.1493E-02     5.6047E+01     4.4239E+01    -8.5175E+01     1.1114E+02     9.4538E+07     1.0590E+01     9.1077E-02     4.8675E+09    -2.6815E+09     3.9728E+09    -8.4771E+08
     1.1634E-02     5.2029E+01     4.9666E+01    -8.6369E+01     1.1240E+02     9.0740E+07     1.0469E+01     9.3251E-02     4.8301E+09    -2.9969E+09     3.6922E+09    -8.4585E+08
     1.1776E-02     4.7581E+01     5.4662E+01    -8.7562E+01     1.1366E+02     8.9270E+07     1.0441E+01     9.5245E-02     4.7805E+09    -3.2908E+09     3.3639E+09    -8.4119E+08
     1.1917E-02     4.2733E+01     5.9161E+01    -8.8749E+01     1.1490E+02     8.9512E+07     1.0484E+01     9.7191E-02     4.7265E+09    -3.5609E+09     2.9945E+09    -8.3209E+08
     1.2059E-02     3.7525E+01     6.3118E+01    -8.9918E+01     1.1609E+02     9.0562E+07     1.0557E+01     9.9014E-02     4.6768E+09    -3.8011E+09     2.5999E+09    -8.1516E+08
     1.2200E-02     3.2000E+01     6.6508E+01    -9.1058E+01     1.1721E+02     9.0508E+07     1.0585E+01     1.0072E-01     4.6363E+09    -4.0058E+09     2.1941E+09    -7.9630E+08
     1.2342E-02     2.6209E+01     6.9330E+01    -9.2153E+01     1.1826E+02     9.0289E+07     1.0593E+01     1.0248E-01     4.6092E+09    -4.1770E+09     1.7956E+09    -7.5741E+08
     1.2483E-02     2.0200E+01     7.1594E+01    -9.3188E+01     1.1924E+02     8.8819E+07     1.0561E+01     1.0426E-01     4.5925E+09    -4.3142E+09     1.4050E+09    -7.1028E+08
     1.2624E-02     1.4020E+01     7.3310E+01    -9.4152E+01     1.2015E+02     8.6238E+07     1.0477E+01     1.0615E-01     4.5827E+09    -4.4185E+09     1.0225E+09    -6.5725E+08
     1.2766E-02     7.7147E+00     7.4492E+01    -9.5037E+01     1.2100E+02     8.2925E+07     1.0364E+01     1.0805E-01     4.5770E+09    -4.4911E+09     6.4859E+08    -5.9883E+08
     1.2907E-02     1.3281E+00     7.5147E+01    -9.5836E+01     1.2179E+02     7.9572E+07     1.0254E+01     1.1006E-01     4.5748E+09    -4.5353E+09     2.7975E+08    -5.3074E+08
     1.3049E-02    -5.0977E+00     7.5285E+01    -9.6541E+01     1.2253E+02     7.5549E+07     1.0120E+01     1.1202E-01     4.5726E+09    -4.5482E+09    -8.4745E+07    -4.6394E+08
     1.3190E-02    -1.1520E+01     7.4910E+01    -9.7147E+01     1.2322E+02     7.1571E+07     9.9915E+00     1.1393E-01     4.5670E+09    -4.5281E+09    -4.4458E+08    -3.9482E+08
     1.3331E-02    -1.7892E+01     7.4028E+01    -9.7655E+01     1.2384E+02     6.8383E+07     9.8912E+00     1.1581E-01     4.5596E+09    -4.4767E+09    -8.0310E+08    -3.2285E+08
     1.3473E-02    -2.4166E+01     7.2643E+01    -9.8062E+01     1.2441E+02     6.5146E+07     9.7925E+00     1.1755E-01     4.5462E+09    -4.3899E+09    -1.1539E+09    -2.5520E+08
     1.3614E-02    -3.0290E+01     7.0763E+01    -9.8376E+01     1.2491E+02     6.3465E+07     9.7476E+00     1.1922E-01     4.5256E+09    -4.2651E+09    -1.5015E+09    -1.8803E+08
     1.3756E-02    -3.6209E+01     6.8399E+01    -9.8597E+01     1.2534E+02     6.2713E+07     9.7370E+00     1.2077E-01     4.4962E+09    -4.1012E+09    -1.8385E+09    -1.2549E+08
     1.3897E-02    -4.1867E+01     6.5565E+01    -9.8735E+01     1.2570E+02     6.3173E+07     9.7688E+00     1.2214E-01     4.4563E+09    -3.8932E+09    -2.1672E+09    -7.2302E+07
     1.4039E-02    -4.7210E+01     6.2282E+01    -9.8805E+01     1.2598E+02     6.4287E+07     9.8302E+00     1.2357E-01     4.4139E+09    -3.6559E+09    -2.4731E+09    -2.9955E+07
     1.4180E-02    -5.2188E+01     5.8576E+01    -9.8830E+01     1.2618E+02     6.6470E+07     9.9345E+00     1.2488E-01     4.3676E+09    -3.3844E+09    -2.7608E+09    -6.0055E+06
     1.4321E-02    -5.6766E+01     5.4481E+01    -9.8834E+01     1.2633E+02     6.9540E+07     1.0071E+01     1.2607E-01     4.3224E+09    -3.0878E+09    -3.0247E+09    -3.5673E+06
     1.4463E-02    -6.0919E+01     5.0036E+01    -9.8851E+01     1.2644E+02     7.3121E+07     1.0242E+01     1.2738E-01     4.2838E+09    -2.7814E+09    -3.2578E+09    -2.5117E+07
     1.4604E-02    -6.4635E+01     4.5283E+01    -9.8918E+01     1.2654E+02     7.7403E+07     1.0452E+01     1.2881E-01     4.2530E+09    -2.4740E+09    -3.4586E+09    -7.3243E+07
     1.4746E-02    -6.7919E+01     4.0270E+01    -9.9070E+01     1.2669E+02     8.1502E+07     1.0632E+01     1.3020E-01     4.2295E+09    -2.1702E+09    -3.6275E+09    -1.4287E+08
     1.4887E-02    -7.0786E+01     3.5036E+01    -9.9335E+01     1.2691E+02     8.7041E+07     1.0805E+01     1.3191E-01     4.2218E+09    -1.8870E+09    -3.7695E+09    -2.3303E+08
     1.5029E-02    -7.3258E+01     2.9616E+01    -9.9731E+01     1.2724E+02     9.2164E+07     1.0968E+01     1.3377E-01     4.2249E+09    -1.6091E+09    -3.8928E+09    -3.2675E+08
     1.5170E-02    -7.5341E+01     2.4037E+01    -1.0025E+02     1.2768E+02     9.4238E+07     1.1048E+01     1.3546E-01     4.2301E+09    -1.3360E+09    -3.9936E+09    -3.9927E+08
     1.5311E-02    -7.7039E+01     1.8325E+01    -1.0086E+02     1.2823E+02     9.5313E+07     1.1098E+01     1.3743E-01     4.2425E+09    -1.0653E+09    -4.0805E+09    -4.6188E+08
     1.5453E-02    -7.8352E+01     1.2508E+01    -1.0154E+02     1.2886E+02     9.4206E+07     1.1078E+01     1.3902E-01     4.2493E+09    -7.9098E+08    -4.1449E+09    -5.0026E+08
     1.5594E-02    -7.9274E+01     6.6124E+00    -1.0226E+02     1.2956E+02     9.2004E+07     1.1032E+01     1.4091E-01     4.2528E+09    -5.1236E+08    -4.1889E+09    -5.2653E+08
     1.5736E-02    -7.9798E+01     6.6806E-01    -1.0302E+02     1.3031E+02     8.9234E+07     1.0965E+01     1.4249E-01     4.2511E+09    -2.2895E+08    -4.2104E+09    -5.4034E+08
     1.5875E-02    -7.9917E+01    -5.2219E+00    -1.0378E+02     1.3109E+02     8.7059E+07     1.0916E+01     1.4439E-01     4.2498E+09     5.9124E+07    -4.2132E+09    -5.5301E+08
     1.6013E-02    -7.9639E+01    -1.1008E+01    -1.0455E+02     1.3189E+02     8.4403E+07     1.0856E+01     1.4613E-01     4.2399E+09     3.4644E+08    -4.1885E+09    -5.5990E+08
     1.6152E-02    -7.8956E+01    -1.6786E+01    -1.0533E+02     1.3270E+02     8.2134E+07     1.0805E+01     1.4762E-01     4.2225E+09     6.3791E+08    -4.1356E+09    -5.6523E+08
     1.6288E-02    -7.7889E+01    -2.2372E+01    -1.0611E+02     1.3351E+02     8.0479E+07     1.0773E+01     1.4913E-01     4.2023E+09     9.2250E+08    -4.0597E+09    -5.7149E+08
     1.6420E-02    -7.6492E+01    -2.7655E+01    -1.0686E+02     1.3429E+02     8.0477E+07     1.0784E+01     1.5066E-01     4.1810E+09     1.1986E+09    -3.9636E+09    -5.7734E+08
     1.6551E-02    -7.4756E+01    -3.2769E+01    -1.0762E+02     1.3507E+02     7.9855E+07     1.0778E+01     1.5189E-01     4.1570E+09     1.4571E+09    -3.8492E+09    -5.8431E+08
     1.6682E-02    -7.2676E+01    -3.7748E+01    -1.0839E+02     1.3585E+02     7.9131E+07     1.0768E+01     1.5312E-01     4.1347E+09     1.7043E+09    -3.7202E+09    -5.9299E+08
