           time        x coord        y coord        z coord         radius           dens           temp             ye            |v|             vx             vy             vz
            sec             km             km             km             km         g/cm^3             GK              -           cm/s           cm/s           cm/s           cm/s
     1.0503E-02     2.1899E+01    -6.7721E+01     7.7355E+01     1.0512E+02     1.5354E+08     1.2454E+01     6.4221E-02     4.7281E+09     4.5240E+09     1.3413E+09     2.9891E+08
     1.0644E-02     2.8169E+01    -6.5493E+01     7.7837E+01     1.0555E+02     1.6056E+08     1.2600E+01     6.7162E-02     4.7129E+09     4.3362E+09     1.8068E+09     3.8047E+08
     1.0786E-02     3.4146E+01    -6.2619E+01     7.8439E+01     1.0602E+02     1.6298E+08     1.2618E+01     7.0040E-02     4.7127E+09     4.1118E+09     2.2540E+09     4.7225E+08
     1.0927E-02     3.9781E+01    -5.9126E+01     7.9179E+01     1.0653E+02     1.5839E+08     1.2479E+01     7.2831E-02     4.7286E+09     3.8512E+09     2.6831E+09     5.7316E+08
     1.1069E-02     4.5027E+01    -5.5049E+01     8.0041E+01     1.0707E+02     1.5028E+08     1.2266E+01     7.5529E-02     4.7537E+09     3.5611E+09     3.0816E+09     6.4768E+08
     1.1210E-02     4.9844E+01    -5.0431E+01     8.0984E+01     1.0764E+02     1.4106E+08     1.2039E+01     7.8215E-02     4.7806E+09     3.2446E+09     3.4436E+09     6.8502E+08
     1.1352E-02     5.4194E+01    -4.5325E+01     8.1963E+01     1.0821E+02     1.3131E+08     1.1815E+01     8.0863E-02     4.8087E+09     2.9011E+09     3.7712E+09     6.9621E+08
     1.1493E-02     5.8041E+01    -3.9784E+01     8.2941E+01     1.0877E+02     1.2218E+08     1.1612E+01     8.3392E-02     4.8331E+09     2.5357E+09     4.0570E+09     6.8527E+08
     1.1634E-02     6.1355E+01    -3.3865E+01     8.3891E+01     1.0931E+02     1.1382E+08     1.1362E+01     8.5875E-02     4.8540E+09     2.1498E+09     4.3022E+09     6.5632E+08
     1.1776E-02     6.4113E+01    -2.7632E+01     8.4790E+01     1.0983E+02     1.0610E+08     1.1147E+01     8.8353E-02     4.8708E+09     1.7506E+09     4.5039E+09     6.1238E+08
     1.1917E-02     6.6300E+01    -2.1146E+01     8.5618E+01     1.1033E+02     9.9096E+07     1.0962E+01     9.0909E-02     4.8830E+09     1.3406E+09     4.6623E+09     5.5648E+08
     1.2059E-02     6.7904E+01    -1.4468E+01     8.6361E+01     1.1081E+02     9.2835E+07     1.0806E+01     9.3451E-02     4.8893E+09     9.2704E+08     4.7752E+09     4.9348E+08
