0.0	4.22622306101831e-21	8.00511362210394e-21	1.3970075002191113e-20	2.5533473208618357e-20	4.4190150999127394e-20	7.083959700718362e-20	1.1018185817806769e-19	1.4337172419528733e-19	1.6215542543807006e-19	1.676217966163221e-19	1.3964643755116269e-19	9.437998996008349e-20	6.802256711339642e-20	2.3090574417640463e-20	1.6189573461355203e-20	2.1182143200322112e-21	2.288358331216562e-21	4.08669321274409e-21	6.896766921020847e-21	1.2192165492755668e-20	2.06643881967506e-20	3.465178270099655e-20	5.669104610445799e-20	8.558221495458071e-20	1.2381976037965228e-19	1.6075875923073222e-19	1.7684911477929693e-19	1.8102351443809614e-19	1.4818868697910468e-19	8.606644507774755e-20	6.371439585075107e-20	1.697453566485636e-20	2.079525243927079e-21	3.317305774767055e-21	5.199418696186455e-21	7.601149005123973e-21	1.1033697075686058e-20	1.4891885897672986e-20	1.9662248465255257e-20	2.4448137500704313e-20	2.8773176236825344e-20	3.239653040225274e-20	3.3471514444592826e-20	3.267566952597853e-20	3.029293684198571e-20	2.4236149411365855e-20	2.1741145022138173e-20	1.501477586054244e-20	1.0935427941516604e-18	1.1105633781078857e-18	1.0935427941516604e-18	1.1804486283147602e-18	1.1837601757896706e-18	1.1804486283147602e-18	3.068352654050048e-19	2.998357027725061e-19	3.068352654050048e-19	
469141.76961766963	4.088867019417913e-21	7.749697233901905e-21	1.3528849713997618e-20	2.474462855644388e-20	4.2844758601293874e-20	6.871313731744592e-20	1.0691408810014744e-19	1.3910987096587618e-19	1.5726458019162888e-19	1.625016437854953e-19	1.3534568720024083e-19	9.142337864147393e-20	6.587918797163565e-20	2.233801322876681e-20	1.5661199603683782e-20	2.0472168190795523e-21	2.2065614546451046e-21	3.9438486221577914e-21	6.6589537604207264e-21	1.1786026929344861e-20	1.9992698584356868e-20	3.3568775827616714e-20	5.497879230134397e-20	8.302366358724608e-20	1.201118652385525e-19	1.5592667886951495e-19	1.7148639036780483e-19	1.7547833086284135e-19	1.4361422148629842e-19	8.334712146059387e-20	6.169620239298305e-20	1.6424484048818555e-20	2.004126627992956e-21	3.197005058364407e-21	5.010837873084362e-21	7.326377145781166e-21	1.0636196428003773e-20	1.437925101150089e-20	1.9030036747476353e-20	2.3683346774436298e-20	2.786606980207602e-20	3.137412820607712e-20	3.2430538707201943e-20	3.167818543579196e-20	2.9374756254601237e-20	2.3511783958078505e-20	2.1089618442768106e-20	1.4561353064530925e-20	1.0601548049505295e-18	1.0766674649644e-18	1.0601548049505293e-18	1.1442446157945398e-18	1.1474821679149769e-18	1.1442446157945396e-18	2.9715361153776607e-19	2.9036048885588355e-19	2.97153611537766e-19	
939851.5840280314	4.0512987940988756e-21	7.679256440920471e-21	1.3406602695804899e-20	2.4527874604143987e-20	4.247739862218352e-20	6.813355911610787e-20	1.060239138576529e-19	1.3796660382928006e-19	1.5599706264518247e-19	1.6121085981759912e-19	1.3426910411202635e-19	9.06950495044128e-20	6.535924610166394e-20	2.217151450496061e-20	1.554472572219717e-20	2.032654070119556e-21	2.186277546214488e-21	3.908788023910654e-21	6.600955895554779e-21	1.1682975345359041e-20	1.9817119911315326e-20	3.328378810986167e-20	5.452809614675409e-20	8.235430624309297e-20	1.1915115418086671e-19	1.5469065733866866e-19	1.7014771211882716e-19	1.7413202221680283e-19	1.4252228684348432e-19	8.273086374762923e-20	6.123944858506295e-20	1.63014806939794e-20	1.9850289329830578e-21	3.167083270239369e-21	4.964551617695238e-21	7.25743450303684e-21	1.05340935678611e-20	1.4248998280897473e-20	1.8873814096924743e-20	2.3495237280769067e-20	2.7638733771819766e-20	3.111438174965143e-20	3.2165294611807256e-20	3.142528926869424e-20	2.915301696842889e-20	2.3354526480267513e-20	2.0948450970395197e-20	1.446366235890811e-20	1.0515467244383549e-18	1.0679236069803024e-18	1.0515467244383545e-18	1.1352779329473843e-18	1.1384845781553095e-18	1.135277932947384e-18	2.947895977303793e-19	2.8803728930618834e-19	2.947895977303793e-19	
1411091.067224223	4.017452289216839e-21	7.612399274100318e-21	1.3287321463181902e-20	2.4298137672111628e-20	4.206648540235692e-20	6.747420186167473e-20	1.0500469377993907e-19	1.366362050529391e-19	1.544744234283528e-19	1.5962919715231843e-19	1.329740096679223e-19	8.985019331476928e-20	6.474934303703037e-20	2.1962600481689595e-20	1.5399236178710734e-20	2.0161483464267134e-21	2.172682545504504e-21	3.882652130221511e-21	6.554979856206637e-21	1.1593201197350518e-20	1.965501898747318e-20	3.298953582327887e-20	5.401661287184817e-20	8.156908751368188e-20	1.1801871831641316e-19	1.5323222011139854e-19	1.6857520113896242e-19	1.7255730346349365e-19	1.4124130901032542e-19	8.200164807237505e-20	6.070390464450094e-20	1.6169215501464423e-20	1.972252396981504e-21	3.1466871465597987e-21	4.9325669462965824e-21	7.21015850220622e-21	1.0464715109147137e-20	1.414745749063046e-20	1.8725165156767578e-20	2.3307784077583243e-20	2.7431315605638695e-20	3.089196874442331e-20	3.1937967065861016e-20	3.120013367223598e-20	2.8913488643824785e-20	2.3115075272349778e-20	2.0743485628445146e-20	1.4341812888234187e-20	1.0414520484027405e-18	1.057667201443108e-18	1.041452048402741e-18	1.1249332911844989e-18	1.1280958078561467e-18	1.1249332911844989e-18	2.924820343471854e-19	2.857894885260881e-19	2.924820343471854e-19	
1882543.2265953412	4.017759893919503e-21	7.607109871349984e-21	1.3272519750142296e-20	2.4248292417395102e-20	4.195445335574492e-20	6.728011104482873e-20	1.046928608022107e-19	1.3624349461718457e-19	1.5407514786453582e-19	1.592535016739347e-19	1.3266913665744718e-19	8.965449770661007e-20	6.460484178306745e-20	2.1906784603643577e-20	1.5361594682400216e-20	2.015049697172061e-21	2.181099337358218e-21	3.893843079898794e-21	6.570001591882495e-21	1.1605393303627482e-20	1.965904311252775e-20	3.295550373315212e-20	5.390542478741723e-20	8.135918076379619e-20	1.1768144774538168e-19	1.527858458489592e-19	1.6812955398832438e-19	1.7215276238834996e-19	1.4093178639496818e-19	8.186102769855952e-20	6.060885450515256e-20	1.616586141353873e-20	1.979917544694972e-21	3.158539707879194e-21	4.950721697479732e-21	7.235249704621155e-21	1.0499120388916405e-20	1.418007378359771e-20	1.874319324860637e-20	2.3317951428228658e-20	2.7446465572017033e-20	3.0909570365928644e-20	3.194939688213098e-20	3.120201613888489e-20	2.8907098013856887e-20	2.3096621076807074e-20	2.0722551442039985e-20	1.431858163958303e-20	1.0388571564215868e-18	1.0550242209995145e-18	1.038857156421587e-18	1.1224466296928945e-18	1.1255740098921638e-18	1.1224466296928945e-18	2.926170686352727e-19	2.859424536828323e-19	2.9261706863527275e-19	
2354332.8141959864	3.997637727290539e-21	7.551238332236684e-21	1.315816935426945e-20	2.4011492735285253e-20	4.1515518086669123e-20	6.658496157564959e-20	1.0364201687328509e-19	1.3488727661916207e-19	1.5253484960952658e-19	1.576536581211411e-19	1.313266301136285e-19	8.873104542126456e-20	6.392327478220223e-20	2.164341855690663e-20	1.5176921424819724e-20	1.990839917197336e-21	2.1793642143642723e-21	3.8839617001500016e-21	6.546500541142239e-21	1.1532223601587343e-20	1.949799074919186e-20	3.265899366980015e-20	5.33992126394073e-20	8.05670587595318e-20	1.1649585367183299e-19	1.5122573103608042e-19	1.6643031514727877e-19	1.7043356096959495e-19	1.395366314540215e-19	8.107327996360637e-20	6.003536707257349e-20	1.6036565080001022e-20	1.978931000743468e-21	3.153145881118415e-21	4.937964296598889e-21	7.199375156962903e-21	1.0422900244564362e-20	1.4075099962275175e-20	1.8616566006735813e-20	2.316942346525041e-20	2.727784060607042e-20	3.072430561070174e-20	3.1757031106275557e-20	3.10112628225808e-20	2.8720678374099754e-20	2.293237939937437e-20	2.057606277533285e-20	1.4219107127247805e-20	1.0283289492505344e-18	1.0443293742351917e-18	1.0283289492505342e-18	1.1115326102701645e-18	1.1146039469887452e-18	1.1115326102701647e-18	2.907720738359327e-19	2.84142749489079e-19	2.9077207383593274e-19	
2825688.234749191	3.963210370938734e-21	7.487634625321042e-21	1.3048696309394618e-20	2.3803569537886e-20	4.114601945894957e-20	6.600794204907727e-20	1.0277551285883773e-19	1.3377714099764742e-19	1.5128808639572235e-19	1.563674778479009e-19	1.3023975587520408e-19	8.797497129040437e-20	6.33745958266048e-20	2.144964797907421e-20	1.5040909349069437e-20	1.9726520801296395e-21	2.1645381118837673e-21	3.8564094187347484e-21	6.498921263296542e-21	1.1443989243812724e-20	1.9343659699759217e-20	3.2389650293983976e-20	5.294447462123937e-20	7.987866604769511e-20	1.15511037094244e-19	1.4995343864535641e-19	1.6502741763141926e-19	1.689952533824935e-19	1.3836501399574679e-19	8.040344731303014e-20	5.954324531766812e-20	1.59145606880425e-20	1.963958410092906e-21	3.1295107503484625e-21	4.9012005387910085e-21	7.145888424524197e-21	1.0345567505259686e-20	1.3970405136866013e-20	1.847751794975305e-20	2.300255043276472e-20	2.7097689293900484e-20	3.052995089254988e-20	3.154136816133925e-20	3.078483671659345e-20	2.8515875803174925e-20	2.2776305683069247e-20	2.0432862017611636e-20	1.411381177619885e-20	1.019717822852162e-18	1.035585973998585e-18	1.0197178228521619e-18	1.1022337227684063e-18	1.1052691736355197e-18	1.102233722768406e-18	2.887292994928378e-19	2.8215049029949283e-19	2.8872929949283783e-19	
3297403.3723522504	3.938265804917287e-21	7.438805178044403e-21	1.2961982330505684e-20	2.3638070584860132e-20	4.085162102004802e-20	6.551069005448421e-20	1.0196417491701599e-19	1.327090302028076e-19	1.5009205310661275e-19	1.5514122559901845e-19	1.2922100696649162e-19	8.729167567105386e-20	6.288938050516905e-20	2.1299460931807903e-20	1.493573103439639e-20	1.959205592782624e-21	2.1481641453204425e-21	3.830172291291759e-21	6.457666382617734e-21	1.13640378569585e-20	1.919884789587657e-20	3.213978475124374e-20	5.25297631442345e-20	7.925377493182468e-20	1.1461606049543502e-19	1.4880720102993638e-19	1.6379937177830407e-19	1.677710865461324e-19	1.3735481331419928e-19	7.980176426785341e-20	5.909088264006363e-20	1.5777195417756495e-20	1.9511729260294983e-21	3.1127805863980156e-21	4.8791075499714005e-21	7.109460056355229e-21	1.0285575989963122e-20	1.388347844854978e-20	1.8356085300721887e-20	2.2842053922247767e-20	2.6893938686123706e-20	3.028916092469806e-20	3.129375001222748e-20	3.0543917955652676e-20	2.828992893525482e-20	2.2591396735160055e-20	2.0266765444898974e-20	1.3998655785453267e-20	1.0118423795000158e-18	1.0275846398684038e-18	1.0118423795000158e-18	1.0939405868890485e-18	1.0969656364763535e-18	1.0939405868890487e-18	2.865872292597058e-19	2.8006557832592306e-19	2.865872292597058e-19	
3766130.1092766295	3.881071864740333e-21	7.343260577756807e-21	1.280737691399593e-20	2.339385836634584e-20	4.0471705041839457e-20	6.490346053369289e-20	1.0099899120487902e-19	1.3143242582829657e-19	1.4861912125579938e-19	1.5360112872342973e-19	1.279562418044426e-19	8.646111050268116e-20	6.228775563015864e-20	2.1089017405823217e-20	1.4786179286361453e-20	1.9345053894554222e-21	2.111936239791361e-21	3.770728074575111e-21	6.3626340755617576e-21	1.1220383550055443e-20	1.898387366572812e-20	3.18091363414716e-20	5.202017484899076e-20	7.851583951432242e-20	1.1358443341138382e-19	1.4748228496535076e-19	1.6231124597599952e-19	1.6621173485221646e-19	1.3605690097226672e-19	7.900925523959391e-20	5.849545089139723e-20	1.559734020578189e-20	1.916625315320031e-21	3.0595923067331203e-21	4.7979083659519694e-21	7.004718414019838e-21	1.015345082963372e-20	1.3721082051119976e-20	1.8158881500769837e-20	2.2600476550240466e-20	2.659538072541645e-20	2.994449242148294e-20	3.0946983933299766e-20	3.021581387469485e-20	2.798472694512805e-20	2.2346035427270436e-20	2.005101149510174e-20	1.3858363848020076e-20	1.0019672103296984e-18	1.017566929756987e-18	1.0019672103296984e-18	1.083543352824487e-18	1.0865666369547404e-18	1.083543352824487e-18	2.8335554400420327e-19	2.768979312095446e-19	2.8335554400420327e-19	
4235267.405961516	3.8177766080261374e-21	7.227081473191635e-21	1.2608149130115057e-20	2.3051796898865043e-20	3.990509191468016e-20	6.402282145902665e-20	9.966148723579743e-20	1.2968391040042627e-19	1.4658362707268237e-19	1.5144962801096838e-19	1.2615476027784828e-19	8.523246903262982e-20	6.140840499678889e-20	2.0802766392264035e-20	1.4584615427128325e-20	1.9059194376349823e-21	2.0728261701582732e-21	3.7034347473130735e-21	6.251636638395269e-21	1.1037515473417805e-20	1.8689647180353308e-20	3.13533269902204e-20	5.132539124187795e-20	7.748995441600124e-20	1.120959727806852e-19	1.4554389030265628e-19	1.6016831562311495e-19	1.6400504217069629e-19	1.3423911370653802e-19	7.793308051014218e-20	5.769517854045895e-20	1.537542606793408e-20	1.8803110156565394e-21	3.001781016230299e-21	4.707430194949221e-21	6.875463734630739e-21	9.97021600272166e-21	1.3494999309158025e-20	1.7897973079679867e-20	2.2289251188287605e-20	2.6211232150402776e-20	2.9499218782320897e-20	3.049153353516863e-20	2.9777854640372826e-20	2.75860200392069e-20	2.203919374770329e-20	1.9781180978090358e-20	1.368287862162349e-20	9.881003057680736e-19	1.003489635352071e-18	9.881003057680734e-19	1.0689797525599631e-18	1.0719741715255368e-18	1.0689797525599633e-18	2.7918653803620314e-19	2.7280474823407155e-19	2.791865380362031e-19	
