# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     3.51473375814530E-07   3.51473375814530E-07
    2      1      1     1.25101272125209E-13   2.50202544250417E-13
    3      2      1     2.16079064403930E-11   6.48237193211789E-11
    4      2      2     4.76945765956394E-09   1.90778306382557E-08
    7      3      4     1.55109561274743E-14   1.08576692892320E-13
    9      4      5     1.57078469385314E-17   1.41370622446783E-16
   10      5      5     9.44837596608697E-17   9.44837596608697E-16
   11      5      6     4.19758622379641E-18   4.61734484617605E-17
   12      6      6     1.81830931593598E-19   2.18197117912317E-18
   13      6      7     1.71556292189059E-17   2.23023179845777E-16
   14      7      7     8.55247505146255E-17   1.19734650720476E-15
   15      7      8     4.10081151702092E-18   6.15121727553138E-17
   16      8      8     6.90187284468920E-19   1.10429965515027E-17
   17      8      9     3.15430267933468E-20   5.36231455486896E-19
   18      8     10     1.87462552730731E-17   3.37432594915316E-16
   19      9     10     1.57124377867264E-17   2.98536317947801E-16
   20     10     10     1.23490755877554E-18   2.46981511755108E-17
   21     10     11     1.45064538773288E-18   3.04635531423905E-17
   22     10     12     2.65120340443416E-18   5.83264748975516E-17
   23     11     12     7.80914542774610E-21   1.79610344838160E-19
   24     12     12     9.09932620777528E-21   2.18383828986607E-19
   25     12     13     6.04158360341465E-20   1.51039590085366E-18
   26     12     14     2.55079114194684E-20   6.63205696906179E-19
   27     13     14     4.43385766545935E-21   1.19714156967402E-19
   28     14     14     9.48046637768871E-21   2.65453058575284E-19
   29     14     15     1.40128107522822E-20   4.06371511816185E-19
   30     14     16     1.08373374007728E-20   3.25120122023183E-19
   31     15     16     2.23710080776199E-21   6.93501250406216E-20
   32     16     16     3.98435133215819E-21   1.27499242629062E-19
   33     16     17     5.75963324199022E-21   1.90067896985677E-19
   34     16     18     5.53121836190403E-21   1.88061424304737E-19
   35     17     18     2.93427106949102E-21   1.02699487432186E-19
   36     16     20     2.10192506947395E-21   7.56693025010621E-20
   37     17     20     1.60907837106816E-21   5.95358997295219E-20
   38     18     20     9.53440232522344E-22   3.62307288358491E-20
   39     19     20     3.09516244776769E-22   1.20711335462940E-20
   40     18     22     1.67008180391468E-18   6.68032721565871E-17
   41     19     22     3.94943504728897E-18   1.61926836938848E-16
   42     20     22     6.27526993462935E-18   2.63561337254433E-16
   43     20     23     2.58870524940239E-14   1.11314325724303E-12
   44     20     24     1.65202001026026E-12   7.26888804514516E-11
   45     21     24     4.65133818415186E-12   2.09310218286834E-10
   46     20     26     2.47013964398336E-12   1.13626423623235E-10
   46     22     24     2.82379361424799E-21   1.29894506255407E-19
   47     22     25     8.67615232239308E-09   4.07779159152475E-07
   48     22     26     2.24472247438868E-07   1.07746678770657E-05
   49     22     27     4.73226347289093E-08   2.31880910171656E-06
   50     22     28     1.43669583873507E-06   7.18347919367533E-05
   51     23     28     1.68818368325845E-06   8.60973678461809E-05
   52     24     28     4.38643402480698E-07   2.28094569289963E-05
   53     24     29     3.29681178025675E-04   1.74731024353608E-02
   54     24     30     1.67672029022559E-04   9.05428956721818E-03
   55     25     30     7.25797443064836E-05   3.99188593685660E-03
   56     26     30     9.66595783567173E-05   5.41293638797617E-03
   57     26     31     6.48852762382199E-05   3.69846074557853E-03
   58     26     32     5.01220770180316E-05   2.90708046704583E-03
   59     27     32     3.54412107864768E-05   2.09103143640213E-03
   60     28     32     3.83362552380082E-05   2.30017531428049E-03
   61     28     33     5.28111515456130E-05   3.22148024428239E-03
   62     28     34     1.47538818549042E-04   9.14740675004060E-03
   63     29     34     2.22851418480571E-04   1.40396393642760E-02
   64     28     36     1.52393020730951E-04   9.75315332678089E-03
   64     30     34     1.00109456398424E-14   6.40700520949913E-13
   65     29     36     1.75693268317478E-04   1.14200624406361E-02
   66     30     36     1.24366803982907E-04   8.20820906287186E-03
   67     30     37     1.29016766730712E-04   8.64412337095770E-03
   68     30     38     6.68001592268202E-05   4.54241082742378E-03
   69     31     38     1.43152029031422E-04   9.87749000316808E-03
   70     30     40     4.75482599760427E-05   3.32837819832299E-03
   70     32     38     3.64864524781894E-09   2.55405167347326E-07
   71     31     40     8.00877824245195E-05   5.68623255214089E-03
