# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.19603920855541E-07   1.19603920855541E-07
    2      1      1     1.01066825196122E-13   2.02133650392244E-13
    3      2      1     1.35137664859032E-11   4.05412994577095E-11
    4      2      2     1.53610654715036E-09   6.14442618860142E-09
    7      3      4     3.38400635220076E-15   2.36880444654053E-14
    9      4      5     2.32774750164235E-18   2.09497275147812E-17
   10      5      5     2.30915134665252E-18   2.30915134665252E-17
   11      5      6     2.69342675601594E-19   2.96276943161754E-18
   12      6      6     5.84595386271643E-21   7.01514463525971E-20
   13      6      7     5.61104679833550E-20   7.29436083783615E-19
   14      7      7     5.94860829817595E-18   8.32805161744633E-17
   15      7      8     1.36773275810906E-20   2.05159913716359E-19
   16      8      8     1.77706391084907E-21   2.84330225735851E-20
   17      8      9     7.21588778720085E-23   1.22670092382414E-21
   18      8     10     1.66199402665393E-19   2.99158924797708E-18
   19      9     10     1.39371611913678E-19   2.64806062635989E-18
   20     10     10     1.13223198226728E-20   2.26446396453457E-19
   21     10     11     1.50143799084413E-20   3.15301978077268E-19
   22     10     12     9.11895577952563E-19   2.00617027149564E-17
   23     11     12     1.92769462657832E-20   4.43369764113013E-19
   24     12     12     1.21058910693746E-20   2.90541385664991E-19
   25     12     13     8.09904823339648E-20   2.02476205834912E-18
   26     12     14     4.93962525942953E-20   1.28430256745168E-18
   27     13     14     7.51594196704638E-21   2.02930433110252E-19
   28     14     14     1.24064833800612E-20   3.47381534641713E-19
   29     14     15     2.12117348210648E-20   6.15140309810879E-19
   30     14     16     1.47637397252592E-20   4.42912191757776E-19
   31     15     16     2.85891862345442E-21   8.86264773270870E-20
   32     16     16     5.26482541260729E-21   1.68474413203433E-19
   33     16     17     4.41720106684026E-21   1.45767635205728E-19
   34     16     18     5.25388486405417E-21   1.78632085377842E-19
   35     17     18     5.60880775265447E-21   1.96308271342907E-19
   36     16     20     1.69644556962344E-19   6.10720405064437E-18
   37     17     20     1.51469408346043E-19   5.60436810880358E-18
   38     18     20     1.14305732896287E-19   4.34361785005891E-18
   39     19     20     2.77892664325762E-20   1.08378139087047E-18
   40     18     22     6.80356064828413E-19   2.72142425931365E-17
   41     19     22     1.58806059463466E-18   6.51104843800209E-17
   42     20     22     2.26438355928488E-18   9.51041094899649E-17
   43     20     23     4.47325023806439E-15   1.92349760236769E-13
   44     20     24     1.01109089117488E-12   4.44879992116947E-11
   45     21     24     2.97084135088200E-12   1.33687860789690E-10
   46     20     26     6.84893235558437E-13   3.15050888356881E-11
   46     22     24     1.42779846699816E-21   6.56787294819156E-20
   47     22     25     1.33062246632219E-08   6.25392559171431E-07
   48     22     26     2.93449468617572E-07   1.40855744936435E-05
   49     22     27     2.32066615224485E-08   1.13712641459998E-06
   50     22     28     1.07345114251415E-06   5.36725571257077E-05
   51     23     28     1.31459327281250E-06   6.70442569134373E-05
   52     24     28     2.53567609124360E-06   1.31855156744667E-04
   53     24     29     6.36528778923580E-04   3.37360252829497E-02
   54     24     30     2.50680106847515E-04   1.35367257697658E-02
   55     25     30     3.45154046585613E-05   1.89834725622087E-03
   56     26     30     5.37680260109960E-05   3.01100945661578E-03
   57     26     31     3.34677657003088E-05   1.90766264491760E-03
   58     26     32     2.17376063390883E-05   1.26078116766712E-03
   59     27     32     2.07230077075844E-05   1.22265745474748E-03
   60     28     32     2.50500371926523E-05   1.50300223155914E-03
   61     28     33     3.34619853914167E-05   2.04118110887642E-03
   62     28     34     9.40607833480428E-05   5.83176856757866E-03
   63     29     34     1.05759306524461E-04   6.66283631104102E-03
   64     28     36     7.24965281671919E-05   4.63977780270028E-03
   64     30     34     3.62385616468022E-15   2.31926794539534E-13
   65     29     36     7.24771409888949E-05   4.71101416427817E-03
   66     30     36     5.65951309004182E-05   3.73527863942760E-03
   67     30     37     5.83108796859072E-05   3.90682893895578E-03
   68     30     38     3.34812118357690E-05   2.27672240483229E-03
   69     31     38     5.64336222360172E-05   3.89391993428519E-03
   70     30     40     1.82983715042386E-05   1.28088600529671E-03
   70     32     38     1.11507264669963E-09   7.80550852689740E-08
   71     31     40     2.75536372842384E-05   1.95630824718093E-03
   72     32     40     2.79501992219923E-05   2.01241434398344E-03
   73     32     41     3.38526052468120E-05   2.47124018301728E-03
   74     32     42     1.98931050596156E-05   1.47208977441155E-03
   75     33     42     1.82543474476889E-05   1.36907605857666E-03
   76     32     44     1.50042653332311E-05   1.14032416532556E-03
   76     34     42     1.20188958625579E-09   9.13436085554398E-08
   77     34     43     2.37187888324722E-04   1.82634674010036E-02
   78     34     44     5.03157955954067E-04   3.92463205644172E-02
   79     35     44     4.08383618051242E-04   3.22623058260482E-02
   80     34     46     1.04743630058675E-03   8.37949040469398E-02
   80     36     44     3.37253665621813E-18   2.69802932497450E-16
   81     35     46     1.15284742291153E-03   9.33806412558340E-02
