# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     2.05528106092449E-09   2.05528106092449E-09
    2      1      1     2.19650960757399E-16   4.39301921514797E-16
    3      2      1     1.23640575974469E-14   3.70921727923407E-14
    4      2      2     3.10495758705522E-11   1.24198303482209E-10
    7      3      4     2.67214735301927E-17   1.87050314711349E-16
   10      5      5     1.60784280284198E-16   1.60784280284198E-15
   11      5      6     2.75105750295589E-21   3.02616325325148E-20
   13      6      7     1.09406443655902E-23   1.42228376752672E-22
   14      7      7     1.17967630638931E-18   1.65154682894504E-17
   15      7      8     1.43633247204340E-21   2.15449870806509E-20
   20     10     10     2.70303059665460E-22   5.40606119330920E-21
   22     10     12     4.83690379214613E-21   1.06411883427215E-19
   23     11     12     3.03021685619083E-21   6.96949876923891E-20
   24     12     12     8.26155122328665E-23   1.98277229358880E-21
   26     12     14     6.80191704106244E-23   1.76849843067623E-21
   27     13     14     1.51117428595199E-22   4.08017057207038E-21
   28     14     14     2.32971197216204E-20   6.52319352205372E-19
   29     14     15     4.13159406566687E-23   1.19816227904339E-21
   30     14     16     7.26460082318470E-20   2.17938024695541E-18
   31     15     16     1.72252761070861E-19   5.33983559319668E-18
   32     16     16     3.61936446211083E-20   1.15819662787547E-18
   33     16     17     7.58622530761909E-20   2.50345435151430E-18
   34     16     18     4.16142775605250E-15   1.41488543705785E-13
   35     17     18     1.15170471028990E-16   4.03096648601466E-15
   36     16     20     1.90437792700867E-17   6.85576053723121E-16
   37     17     20     7.68525707310267E-16   2.84354511704799E-14
   38     18     20     2.50486399243933E-16   9.51848317126947E-15
   39     19     20     6.20867263946756E-16   2.42138232939235E-14
   40     18     22     1.81280140034356E-15   7.25120560137425E-14
   41     19     22     1.68901572585753E-17   6.92496447601586E-16
   42     20     22     9.79864668399943E-14   4.11543160727976E-12
   43     20     23     2.82029978306092E-15   1.21272890671619E-13
   44     20     24     3.97027843189205E-13   1.74692251003250E-11
   45     21     24     1.25168010972465E-12   5.63256049376092E-11
