# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     2.99195977560635E-08   2.99195977560635E-08
    2      1      1     1.09472097454245E-13   2.18944194908491E-13
    3      2      1     4.96693096375657E-13   1.49007928912697E-12
    4      2      2     1.59212126225726E-05   6.36848504902906E-05
    6      3      3     2.45281108671194E-20   1.47168665202716E-19
    7      3      4     3.98687414510362E-12   2.79081190157253E-11
    9      4      5     1.04072196398648E-16   9.36649767587830E-16
   10      5      5     5.82451465760034E-17   5.82451465760035E-16
   11      5      6     1.21660590471285E-12   1.33826649518413E-11
   12      6      6     7.15935100498977E-14   8.59122120598773E-13
   13      6      7     6.32129665684306E-15   8.21768565389598E-14
   14      7      7     2.39270174151138E-11   3.34978243811593E-10
   15      7      8     1.06166997517383E-10   1.59250496276075E-09
   16      8      8     3.13408522516573E-12   5.01453636026516E-11
   17      8      9     1.69144945432054E-13   2.87546407234492E-12
   18      8     10     3.11932860006741E-08   5.61479148012134E-07
   19      9     10     2.63820715419036E-08   5.01259359296168E-07
   20     10     10     2.30403693203742E-09   4.60807386407484E-08
   21     10     11     2.03097607552650E-09   4.26504975860565E-08
   22     10     12     7.78584876309885E-09   1.71288672788175E-07
   23     11     12     1.01089131311617E-10   2.32505002016720E-09
   24     12     12     1.44467428482281E-11   3.46721828357474E-10
   25     12     13     6.03378855311016E-11   1.50844713827754E-09
   26     12     14     1.34400121052486E-11   3.49440314736464E-10
   27     13     14     2.48376430963822E-12   6.70616363602320E-11
   28     14     14     2.43410536244903E-12   6.81549501485728E-11
   29     14     15     2.27532645971978E-12   6.59844673318736E-11
   30     14     16     5.06320153474429E-12   1.51896046042329E-10
   31     15     16     1.32662455110718E-12   4.11253610843227E-11
   32     16     16     1.92975985568664E-12   6.17523153819724E-11
   33     16     17     3.03396552848951E-12   1.00120862440154E-10
   34     16     18     2.96059649704201E-12   1.00660280899428E-10
   35     17     18     1.47722333867113E-12   5.17028168534894E-11
   36     16     20     6.59008497646047E-13   2.37243059152577E-11
   36     18     18     9.10013230408592E-22   3.27604762947093E-20
   37     17     20     4.52199056904488E-13   1.67313651054660E-11
   38     18     20     2.13036989967158E-13   8.09540561875201E-12
   39     19     20     8.39868718411545E-14   3.27548800180503E-12
   40     18     22     2.72864015077130E-13   1.09145606030852E-11
   41     19     22     5.07706012651291E-13   2.08159465187029E-11
   42     20     22     3.57767669506177E-13   1.50262421192594E-11
   43     20     23     3.89115037812403E-13   1.67319466259333E-11
   44     20     24     1.07145661304124E-12   4.71440909738146E-11
   45     21     24     1.66070776890393E-12   7.47318496006769E-11
   46     20     26     8.94085024905904E-12   4.11279111456716E-10
   46     22     24     1.40442763630213E-22   6.46036712698978E-21
   47     22     25     2.85539745447031E-11   1.34203680360105E-09
   48     22     26     4.91336663562875E-10   2.35841598510180E-08
   49     22     27     4.02515534042495E-10   1.97232611680822E-08
   50     22     28     1.09947774370018E-08   5.49738871850088E-07
   51     23     28     1.25784377307591E-08   6.41500324268715E-07
   52     24     28     1.07913458985928E-07   5.61149986726824E-06
   53     24     29     1.78292725122585E-07   9.44951443149699E-06
   54     24     30     1.47382349738255E-07   7.95864688586574E-06
   55     25     30     1.47882248266174E-07   8.13352365463957E-06
   56     26     30     4.77644079888717E-06   2.67480684737682E-04
   57     26     31     2.80731552643326E-06   1.60016985006696E-04
   58     26     32     1.63373074733769E-06   9.47563833455862E-05
   59     27     32     1.40982354202303E-06   8.31795889793588E-05
   60     28     32     1.39800998647887E-06   8.38805991887320E-05
   61     28     33     2.21248908303526E-06   1.34961834065151E-04
   62     28     34     1.11910874793010E-05   6.93847423716662E-04
   63     29     34     3.25779325414007E-05   2.05240975010824E-03
   64     28     36     2.25461066773279E-05   1.44295082734898E-03
   64     30     34     2.48398931784218E-16   1.58975316341899E-14
   65     29     36     3.78885968034706E-05   2.46275879222559E-03
   66     30     36     1.88147630519912E-05   1.24177436143142E-03
   67     30     37     2.37199381615387E-05   1.58923585682309E-03
   68     30     38     1.57650096102593E-05   1.07202065349763E-03
   69     31     38     4.93273407034361E-05   3.40358650853709E-03
   70     30     40     3.52090934301322E-05   2.46463654010926E-03
   70     32     38     1.96859140041279E-10   1.37801398028895E-08
   71     31     40     8.35558688297126E-05   5.93246668690960E-03
   72     32     40     9.24848626024517E-05   6.65891010737652E-03
   73     32     41     7.69981490140105E-05   5.62086487802276E-03
   74     32     42     1.60338092056098E-04   1.18650188121512E-02
   75     33     42     4.69367150715258E-04   3.52025363036444E-02
   76     32     44     5.66058420104575E-04   4.30204399279477E-02
   76     34     42     6.21103453812404E-09   4.72038624897427E-07
   77     34     43     1.10809377388898E-03   8.53232205894516E-02
   78     34     44     1.47979707563068E-03   1.15424171899193E-01
   79     35     44     5.59080083866504E-04   4.41673266254538E-02
   80     34     46     1.20904031362829E-04   9.67232250902631E-03
   80     36     44     8.86552473575391E-19   7.09241978860312E-17
   81     35     46     9.01181062306201E-05   7.29956660468023E-03
   82     34     48     2.53946438531311E-04   2.08236079595675E-02
   82     36     46     7.58738362786650E-09   6.22165457485053E-07
   83     36     47     6.24637561372939E-04   5.18449175939539E-02
   84     36     48     8.49576874126694E-04   7.13644574266423E-02
   85     37     48     4.50430404225886E-04   3.82865843592003E-02
   86     36     50     5.22968746657901E-04   4.49753122125795E-02
   86     38     48     3.13672384358886E-14   2.69758250548642E-12
   87     38     49     2.24872662766542E-04   1.95639216606891E-02
   88     38     50     3.08778162887484E-04   2.71724783340986E-02
   89     39     50     2.15851271171123E-04   1.92107631342299E-02
   90     40     50     3.05730353844835E-04   2.75157318460352E-02
   91     40     51     1.73272632191315E-04   1.57678095294097E-02
   92     40     52     2.96157172567103E-04   2.72464598761735E-02
   93     41     52     1.41317431046342E-04   1.31425210873098E-02
   94     40     54     5.54051507423779E-05   5.20808416978352E-03
   94     42     52     4.52312604184258E-23   4.25173847933202E-21
   95     42     53     1.64948763912337E-04   1.56701325716720E-02
   96     42     54     1.22799865240272E-04   1.17887870630662E-02
   97     42     55     1.58576916938799E-04   1.53819609430635E-02
   98     42     56     8.01312173292979E-05   7.85285929827120E-03
   99     44     55     1.13925502159699E-04   1.12786247138102E-02
  100     42     58     8.38560798954587E-05   8.38560798954587E-03
  100     44     56     1.73767811622937E-10   1.73767811622937E-08
  101     44     57     6.25822438694293E-05   6.32080663081236E-03
  102     44     58     5.84442542081635E-05   5.96131392923267E-03
  103     45     58     1.00289655264585E-04   1.03298344922522E-02
  104     44     60     8.30528445779197E-05   8.63749583610365E-03
  104     46     58     1.41136076807218E-12   1.46781519879506E-10
  105     46     59     1.04290636791834E-04   1.09505168631426E-02
  106     46     60     8.53604858951639E-05   9.04821150488737E-03
  107     47     60     9.04251157217474E-05   9.67548738222697E-03
  108     46     62     7.66594505180165E-05   8.27922065594578E-03
  108     48     60     4.47032351051767E-22   4.82794939135908E-20
  109     47     62     1.17311766582181E-04   1.27869825574577E-02
  110     46     64     9.21915386234013E-05   1.01410692485741E-02
  110     48     62     1.72732283504745E-10   1.90005511855219E-08
  111     48     63     1.37137798356261E-04   1.52222956175450E-02
  112     48     64     1.10677445715750E-04   1.23958739201640E-02
  113     49     64     6.62167417047091E-05   7.48249181263213E-03
  114     48     66     4.00941472627277E-05   4.57073278795096E-03
  114     50     64     1.63133243309363E-15   1.85971897372674E-13
  115     50     65     1.22607726858002E-05   1.40998885886703E-03
  116     48     68     1.13257799795088E-05   1.31379047762303E-03
  116     50     66     6.79923187493789E-13   7.88710897492795E-11
  117     50     67     9.49580350953824E-06   1.11100901061597E-03
  118     50     68     4.76349475832115E-06   5.62092381481895E-04
  119     50     69     4.07226413653967E-06   4.84599432248220E-04
  120     50     70     3.20430226364713E-06   3.84516271637656E-04
  121     51     70     8.52013518674929E-06   1.03093635759666E-03
  122     50     72     3.89673717796940E-06   4.75401935712267E-04
  122     52     70     1.60378965373932E-11   1.95662337756197E-09
  123     51     72     6.66616523506861E-06   8.19938323913439E-04
  123     52     71     2.46311012855605E-18   3.02962545812394E-16
  124     50     74     3.35468297987390E-06   4.15980689504363E-04
  124     52     72     2.28369763076379E-13   2.83178506214710E-11
  125     52     73     2.56899612491876E-05   3.21124515614845E-03
  126     52     74     4.01446114486215E-05   5.05822104252631E-03
  127     53     74     4.85783861198569E-05   6.16945503722183E-03
  128     52     76     2.49314621242330E-05   3.19122715190183E-03
  128     54     74     3.72954453776182E-16   4.77381700833512E-14
  129     54     75     1.56084581923021E-05   2.01349110680697E-03
  130     52     78     3.78086020303821E-06   4.91511826394968E-04
  130     54     76     6.27554284913929E-13   8.15820570388107E-11
  131     54     77     2.83345810833240E-07   3.71183012191544E-05
  132     54     78     2.67672033203894E-08   3.53327083829139E-06
  133     55     78     1.07833628027167E-09   1.43418725276132E-07
  134     54     80     7.67733574591015E-11   1.02876298995196E-08
  134     56     78     5.59532362481625E-21   7.49773365725377E-19
  135     56     79     9.83185988233538E-12   1.32730108411528E-09
  136     54     82     9.69678701911234E-12   1.31876303459928E-09
  136     56     80     6.49389790191953E-20   8.83170114661056E-18
  137     56     81     3.92310694911138E-12   5.37465652028259E-10
  138     56     82     5.40673890629340E-13   7.46129969068489E-11
  139     57     82     6.57031540748797E-14   9.13273841640827E-12
  140     58     82     4.87468518376858E-14   6.82455925727601E-12
  141     59     82     1.70117290123865E-14   2.39865379074650E-12
  142     58     84     5.61251938662666E-15   7.96977752900986E-13
  143     60     83     3.25681110163255E-15   4.65723987533455E-13
  144     60     84     3.89428912365522E-15   5.60777633806352E-13
  145     60     85     6.73901052141574E-15   9.77156525605282E-13
  146     60     86     1.05064895894163E-14   1.53394748005478E-12
  147     62     85     1.72605740641699E-14   2.53730438743297E-12
  148     60     88     1.51700914709563E-14   2.24517353770153E-12
  148     62     86     3.06882872006129E-22   4.54186650569071E-20
  149     62     87     1.23457749078634E-14   1.83952046127165E-12
